Time	Left	Right	Total	Trigger
14.55	271.651	258.563	530.214	0
14.65	267.366	254.537	521.903	0
14.75	263.163	250.139	513.302	0
14.8499999999999	259.869	248.188	508.057	0
14.9499999999999	262.115	248.763	510.877	0
15.05	267.969	253.119	521.088	0
15.15	273.717	259.977	533.695	0
15.26	278.066	266.843	544.909	0
15.36	280.306	279.228	559.534	0
15.4599999999999	279.235	280.688	559.924	0
15.5599999999999	276.378	278.481	554.859	0
15.66	276.816	276.464	553.28	0
15.76	280.951	274.292	555.242	0
15.86	285.209	271.78	556.988	0
15.9599999999999	289.098	271.157	560.255	0
16.0599999999999	293.527	271.022	564.549	0
16.17	298.629	271.751	570.38	0
16.27	305.328	273.639	578.966	0
16.37	305.108	273.227	578.335	0
16.4699999999999	304.164	270.413	574.576	0
16.5699999999999	302.67	264.97	567.64	0
16.67	297.35	255.249	552.599	0
16.77	285.495	239.143	524.638	0
16.87	269.077	215.029	484.106	0
16.9699999999999	252.1	191.55	443.649	0
17.0699999999999	227.318	173.755	401.074	0
17.1799999999999	188.501	151.942	340.443	0
17.28	152.912	125.981	278.893	0
17.38	128.94	102.582	231.522	0
17.48	109.188	80.674	189.862	0
17.5799999999999	82.472	63.496	145.968	0
17.6799999999999	74.541	55.249	129.79	0
17.78	69.378	51.96	121.337	0
17.88	65.594	48.536	114.13	0
17.98	60.45	42.632	103.082	0
18.0799999999999	53.461	33.757	87.218	0
18.1899999999999	45.752	23.454	69.205	0
18.29	38.888	15.149	54.037	0
18.39	33.259	10.643	43.902	0
18.49	27.309	10.048	37.357	0
18.5899999999999	21.626	9.325	30.951	0
18.6899999999999	18.599	9.362	27.961	0
18.79	18.921	10.183	29.104	0
18.89	20.564	11.974	32.538	0
19	23.501	12.542	36.042	0
19.0999999999999	24.865	11.472	36.337	0
19.1999999999999	24.339	11.263	35.602	0
19.3	23.11	10.836	33.947	0
19.4	22.413	10.007	32.42	0
19.5	20.825	10.617	31.442	0
19.5999999999999	18.053	11.227	29.28	0
19.6999999999999	14.204	10.084	24.288	0
19.8	10.579	8.25	18.828	0
19.9	8.812	6.702	15.514	0
20.01	7.89	5.952	13.841	0
20.11	7.328	5.964	13.291	0
20.2099999999999	7.119	5.985	13.103	0
20.3099999999999	6.165	4.851	11.015	1
