Time	Left	Right	Total	Trigger
8.58999999999992	93.727	94.003	187.73	1
8.70000000000005	96.862	97.961	194.823	1
8.79999999999995	100.634	102.59	203.224	1
8.89999999999986	103.484	105.656	209.139	1
9	105.04	106.986	212.026	1
9.09999999999991	106.814	108.166	214.98	1
9.20000000000005	109.302	110.594	219.896	1
9.29999999999995	110.578	114.442	225.02	1
9.39999999999986	109.828	117.708	227.535	1
9.5	110.592	119.316	229.908	1
9.59999999999991	115.901	122.558	238.459	1
9.71000000000004	131.358	127.581	258.94	1
9.80999999999995	137.892	132.232	270.125	1
9.90999999999985	142.317	137.957	280.274	1
10.01	144.243	142.603	286.846	1
10.1099999999999	146.497	144.186	290.682	1
10.21	148.714	146.808	295.522	1
10.3099999999999	149.754	148.197	297.951	1
10.4099999999999	151.179	151.026	302.205	1
10.51	151.315	152.444	303.759	1
10.6199999999999	150.642	152.938	303.58	1
10.72	152.699	154.676	307.375	1
10.8199999999999	156.39	156.139	312.528	1
10.9199999999998	158.262	157.83	316.092	1
11.02	163.908	163.107	327.015	1
11.1199999999999	167.92	170.62	338.541	1
11.22	169.349	176.234	345.583	1
11.3199999999999	169.98	179.41	349.389	1
11.4199999999998	174.611	183.586	358.197	1
11.52	182.736	189.462	372.198	1
11.6299999999999	188.687	193.3	381.987	1
11.73	189.285	193.085	382.371	1
11.8299999999999	188.174	192.77	380.944	1
11.9299999999998	190.619	195.777	386.397	1
12.03	195.598	198.693	394.291	1
12.1299999999999	200.01	200.569	400.579	1
12.23	204.699	204.846	409.545	1
12.3299999999999	213.414	209.595	423.009	1
12.4299999999998	214.895	211.146	426.041	1
12.53	215.607	211.164	426.771	1
12.6399999999999	215.868	211.708	427.576	1
12.74	216.8	212.889	429.689	1
12.8399999999999	219.985	214.86	434.845	0
12.9399999999998	224.589	218.848	443.437	0
13.04	228.476	224.755	453.23	0
13.1399999999999	229.977	227.258	457.235	0
13.24	231.139	226.14	457.278	0
13.3399999999999	234.402	231.146	465.547	0
13.4399999999998	237.647	234.806	472.453	0
13.54	239.477	237.203	476.68	0
13.6499999999999	242.221	240.242	482.463	0
13.75	247.808	242.608	490.416	0
13.8499999999999	249.73	244.908	494.638	0
13.95	254.038	247.385	501.423	0
14.05	260.371	249.623	509.995	0
14.1499999999999	266.096	252.094	518.19	0
14.25	269.163	252.87	522.033	0
14.3499999999999	269.536	250.484	520.019	0
14.46	268.503	246.929	515.433	0
14.5599999999999	268.099	245.025	513.124	0
14.6599999999999	270.329	246.398	516.726	0
14.76	275.441	250.097	525.538	0
14.8599999999999	282.577	255.676	538.253	0
14.96	289.759	262.519	552.277	0
15.0599999999999	300.451	267.847	568.298	0
15.1599999999999	305.775	270.125	575.9	0
15.26	311.218	268.57	579.788	0
15.3599999999999	314.736	264.002	578.739	0
15.47	312.477	257.179	569.655	0
15.5699999999999	294.683	243.405	538.087	0
15.6699999999998	269.857	220.383	490.24	0
15.77	256.742	201.868	458.611	0
15.8699999999999	242.658	188.851	431.509	0
15.97	214.805	175.065	389.87	0
16.0699999999999	176.789	163.174	339.962	0
16.1699999999998	134.554	106.026	240.58	0
16.27	99.246	76.053	175.299	0
16.3799999999999	62.468	59.804	122.272	0
16.48	55.012	49.737	104.749	0
16.5799999999999	47.939	42.413	90.353	0
16.6799999999998	37.193	36.199	73.392	0
16.78	26.645	29.779	56.424	0
16.8799999999999	19.434	24.05	43.484	0
16.98	13.948	19.435	33.383	0
17.0799999999999	10.381	15.123	25.504	0
17.1799999999998	8.824	11.525	20.349	0
17.28	7.821	9.215	17.037	0
17.3799999999999	6.47	7.531	14.002	0
17.49	4.593	5.077	9.669	0
17.5899999999999	4.002	2.362	6.364	0
17.6899999999998	4.04	1.06	5.1	0
17.79	3.729	0.662	4.391	0
17.8899999999999	3.204	0.453	3.657	0
17.99	1.86	0.421	2.282	0
18.0899999999999	0.933	0.402	1.335	1
18.1899999999998	0.881	0.418	1.299	1
18.29	1.218	0.439	1.657	1
18.3999999999999	1.54	0.438	1.978	1
18.5	1.819	0.431	2.25	1
