time,pos_pelvis_tilt,pos_pelvis_list,pos_pelvis_rotation,pos_pelvis_tx,pos_pelvis_ty,pos_pelvis_tz,pos_hip_flexion_r,pos_hip_adduction_r,pos_hip_rotation_r,pos_knee_angle_r,pos_ankle_angle_r,pos_subtalar_angle_r,pos_mtp_angle_r,pos_hip_flexion_l,pos_hip_adduction_l,pos_hip_rotation_l,pos_knee_angle_l,pos_ankle_angle_l,pos_subtalar_angle_l,pos_mtp_angle_l,pos_lumbar_extension,pos_lumbar_bending,pos_lumbar_rotation,pos_arm_flex_r,pos_arm_add_r,pos_arm_rot_r,pos_elbow_flex_r,pos_arm_flex_l,pos_arm_add_l,pos_arm_rot_l,pos_elbow_flex_l,vel_pelvis_tilt,vel_pelvis_list,vel_pelvis_rotation,vel_pelvis_tx,vel_pelvis_ty,vel_pelvis_tz,vel_hip_flexion_r,vel_hip_adduction_r,vel_hip_rotation_r,vel_knee_angle_r,vel_ankle_angle_r,vel_subtalar_angle_r,vel_mtp_angle_r,vel_hip_flexion_l,vel_hip_adduction_l,vel_hip_rotation_l,vel_knee_angle_l,vel_ankle_angle_l,vel_subtalar_angle_l,vel_mtp_angle_l,vel_lumbar_extension,vel_lumbar_bending,vel_lumbar_rotation,vel_arm_flex_r,vel_arm_add_r,vel_arm_rot_r,vel_elbow_flex_r,vel_arm_flex_l,vel_arm_add_l,vel_arm_rot_l,vel_elbow_flex_l,tau_pelvis_tilt,tau_pelvis_list,tau_pelvis_rotation,tau_pelvis_tx,tau_pelvis_ty,tau_pelvis_tz,tau_hip_flexion_r,tau_hip_adduction_r,tau_hip_rotation_r,tau_knee_angle_r,tau_ankle_angle_r,tau_subtalar_angle_r,tau_mtp_angle_r,tau_hip_flexion_l,tau_hip_adduction_l,tau_hip_rotation_l,tau_knee_angle_l,tau_ankle_angle_l,tau_subtalar_angle_l,tau_mtp_angle_l,tau_lumbar_extension,tau_lumbar_bending,tau_lumbar_rotation,tau_arm_flex_r,tau_arm_add_r,tau_arm_rot_r,tau_elbow_flex_r,tau_arm_flex_l,tau_arm_add_l,tau_arm_rot_l,tau_elbow_flex_l,acc_pelvis_tilt,acc_pelvis_list,acc_pelvis_rotation,acc_pelvis_tx,acc_pelvis_ty,acc_pelvis_tz,acc_hip_flexion_r,acc_hip_adduction_r,acc_hip_rotation_r,acc_knee_angle_r,acc_ankle_angle_r,acc_subtalar_angle_r,acc_mtp_angle_r,acc_hip_flexion_l,acc_hip_adduction_l,acc_hip_rotation_l,acc_knee_angle_l,acc_ankle_angle_l,acc_subtalar_angle_l,acc_mtp_angle_l,acc_lumbar_extension,acc_lumbar_bending,acc_lumbar_rotation,acc_arm_flex_r,acc_arm_add_r,acc_arm_rot_r,acc_elbow_flex_r,acc_arm_flex_l,acc_arm_add_l,acc_arm_rot_l,acc_elbow_flex_l,missing_grf_data,missing_grf_reason,calcn_r_probably_contacting_ground,calcn_l_probably_contacting_ground,calcn_r_contact_cop_x,calcn_r_contact_cop_y,calcn_r_contact_cop_z,calcn_r_contact_moment_x,calcn_r_contact_moment_y,calcn_r_contact_moment_z,calcn_r_contact_force_x,calcn_r_contact_force_y,calcn_r_contact_force_z,calcn_l_contact_cop_x,calcn_l_contact_cop_y,calcn_l_contact_cop_z,calcn_l_contact_moment_x,calcn_l_contact_moment_y,calcn_l_contact_moment_z,calcn_l_contact_force_x,calcn_l_contact_force_y,calcn_l_contact_force_z,marker_error_rms,marker_error_max,residual_norm
0.58,-0.0444358,-0.0725114,0.138986,0.878864,1.00207,-0.318818,0.981124,-0.0616972,0.0270162,2.27645,-0.318717,-0.700954,0.0588524,-0.0887356,-0.173483,-0.20743,0.610705,0.0457576,-0.117172,0.143452,-0.204986,0.143284,-0.44898,-0.895451,-0.332144,0.0512005,1.36182,-0.202241,-0.0651655,0.292772,1.17529,-1.22232,-2.86887,-2.6064,0.332095,0.197017,0.36395,11.7168,4.59451,-2.53706,-10.1011,-1.75409,-9.07287,-0.00505658,-9.50279,-4.7717,-6.20326,-6.33725,-14.4428,1.73694,-0.00417576,2.91873,3.17188,1.14982,-9.44289,-1.70483,-2.27728,6.25854,3.38707,-1.12894,-2.4873,9.9764,359.724,323.343,60.9792,40.3406,10.0557,-537.928,56.4033,-17.0041,-8.23341,-22.3595,6.75276,-5.84147,-0.369433,252.071,-256.88,-67.6581,-130.336,-325.983,-76.1777,-0.352583,97.0391,38.3973,167.191,79.4394,40.4008,19.8711,87.8381,-246.365,-14.5851,52.9603,-29.3106,-27.2194,139.304,-68.4413,-0.697449,3.10663,1.45889,-147.156,-102.182,97.3627,-193.853,-101.242,-185.976,-0.000425518,29.0661,259.619,-88.8086,-134.179,-489.257,-355.918,-0.000739269,-1.55732,-143.754,62.636,-5.80229,43.0272,21.7401,42.182,-86.7377,-26.7185,-22.7675,-1.81337,0,0,0,1,0,0,0,0,0,0,0,0,0,0.626596,0,-0.367414,-22.0064,-75.7257,-8.1558,457.278,1573.53,169.472,0.00795045,0.322188,727.163
0.585,-0.0512279,-0.0833731,0.124243,0.880507,1.00313,-0.316961,1.03603,-0.0412792,0.0167649,2.2211,-0.330019,-0.750968,0.0588272,-0.135523,-0.190851,-0.240667,0.575664,-0.038688,-0.117386,0.143431,-0.190432,0.15555,-0.441665,-0.942811,-0.339592,0.0403576,1.39417,-0.187474,-0.0714782,0.279766,1.22513,-1.35842,-2.17235,-2.94861,0.328607,0.21255,0.371245,10.981,4.0836,-2.05025,-11.0704,-2.2603,-10.0028,-0.00505871,-9.35746,-3.47361,-6.64731,-7.00814,-16.8891,-0.0426523,-0.00417945,2.91094,2.45311,1.463,-9.4719,-1.4897,-2.16858,6.46945,2.95338,-1.26253,-2.60114,9.96733,239.886,291.113,80.0139,-68.3494,93.9729,-552.626,42.7446,-24.1192,-2.36412,-15.9359,6.76817,-5.76107,-0.293058,222.129,-234.357,-65.5047,-110.676,-230.577,-55.7949,-0.592797,15.3878,27.6369,183.251,84.4975,28.4635,11.3498,81.1616,-289.619,-26.5032,59.8681,-64.3397,-31.4972,155.191,-41.065,-4.23604,1.39593,-2.21679,-164.544,-128.73,119.93,-183.339,-43.6535,-79.6949,-0.000426489,83.8257,290.368,30.2363,-62.1615,-388.179,-409.828,-0.000753102,-6.42005,-155.609,44.534,20.1633,56.6527,23.9339,5.25847,-77.4774,-26.2005,-2.7895,-62.0424,0,0,0,1,0,0,0,0,0,0,0,0,0,0.564533,0,-0.379473,-30.1998,-74.698,-9.64841,494.789,1223.84,158.078,0.00809392,0.323968,683.807
0.59,-0.0588075,-0.0903551,0.108473,0.882044,1.00423,-0.315161,1.08682,-0.0240794,0.0095119,2.16116,-0.342412,-0.802974,0.0588018,-0.180215,-0.20096,-0.273147,0.539069,-0.132838,-0.127844,0.14341,-0.176037,0.163925,-0.433237,-0.989666,-0.345625,0.030113,1.42665,-0.174644,-0.0784458,0.266691,1.27341,-1.51591,-1.3964,-3.15393,0.307427,0.21953,0.360161,10.1583,3.43995,-1.4506,-11.9871,-2.47857,-10.4012,-0.00506084,-8.93833,-2.02176,-6.49613,-7.31895,-18.83,-2.09179,-0.00418322,2.87884,1.67507,1.68567,-9.37109,-1.20643,-2.04891,6.49574,2.566,-1.39353,-2.61508,9.65712,91.2783,182.341,120.495,-166.885,200.33,-465.731,22.5238,-28.5769,3.95364,-9.4517,6.58865,-5.46681,-0.207824,177.904,-141.284,-50.4805,-82.465,-124.73,-23.0503,-0.83472,-76.1402,16.9473,200.807,92.525,17.2855,2.35576,76.5133,-334.659,-32.415,70.5019,-103.5,-30.7834,158.774,-14.6403,-7.20153,0.255841,-5.50453,-185.767,-140.18,128.36,-180.136,14.5797,27.8511,-0.000430053,135.035,293.702,147.017,23.6681,-239.558,-413.072,-0.000772826,-13.4695,-155.372,34.5547,47.9677,71.0905,24.6129,-29.7917,-66.292,-23.4031,26.5029,-129.201,0,0,0,1,0,0,0,0,0,0,0,0,0,0.457754,0,-0.398361,-31.6463,-55.3948,-6.45871,491.753,860.783,100.362,0.00825349,0.325772,583.941
0.595,-0.0671566,-0.0933678,0.0923372,0.883401,1.00533,-0.313497,1.13297,-0.0103842,0.00546789,2.09672,-0.35444,-0.854284,0.0587765,-0.22153,-0.203726,-0.301953,0.503066,-0.232977,-0.14863,0.143389,-0.16198,0.168416,-0.423944,-1.03532,-0.34988,0.0204838,1.45838,-0.163471,-0.0859986,0.254278,1.31847,-1.66982,-0.602528,-3.22713,0.271419,0.220809,0.332638,9.22942,2.73905,-0.808803,-12.8878,-2.40567,-10.262,-0.00506299,-8.26316,-0.553254,-5.76104,-7.20061,-20.0278,-4.15715,-0.00418708,2.81149,0.898206,1.85844,-9.13125,-0.850979,-1.92585,6.34678,2.23454,-1.51055,-2.48257,9.01112,-57.9531,21.0906,165.87,-233.853,273.628,-291.112,-4.51726,-30.1339,9.77548,-2.49431,6.0957,-4.91032,-0.116343,132.203,0.947293,-14.4536,-42.3518,-34.1798,3.92954,-1.06451,-165.49,7.01461,217.008,104.176,6.27966,-7.44501,73.3759,-375.619,-31.1351,84.231,-142.881,-24.7731,152.377,9.09504,-9.56629,-0.25997,-8.16721,-210.988,-139.444,125.461,-183.458,65.6221,132.597,-0.00046579,179.405,273.117,249.598,120.899,-52.927,-364.425,-0.000838407,-23.9996,-145.986,31.0195,78.4251,84.0502,26.2538,-62.8663,-54.8083,-18.023,61.2016,-195.288,0,0,0,1,0,0,0,0,0,0,0,0,0,0.273111,0,-0.396022,-8.78808,-10.3498,-0.123767,444.164,523.096,6.25537,0.00843694,0.327826,495.603
0.6,-0.076125,-0.092571,0.0764289,0.884519,1.00643,-0.312038,1.17384,-0.000175026,0.00456039,2.0277,-0.364828,-0.902279,0.0587512,-0.258361,-0.199664,-0.324518,0.470085,-0.334439,-0.178527,0.143368,-0.148523,0.169257,-0.413877,-1.07902,-0.352033,0.0115109,1.48854,-0.153669,-0.0940019,0.243395,1.35864,-1.79369,0.159356,-3.18166,0.223588,0.219509,0.291802,8.17448,2.04183,-0.181499,-13.805,-2.07756,-9.59899,-0.00506532,-7.36613,0.812331,-4.51305,-6.59612,-20.2924,-5.97928,-0.00419127,2.6915,0.168277,2.01354,-8.73912,-0.430729,-1.79458,6.03245,1.96049,-1.60066,-2.17656,8.03468,-208.53,-159.605,197.368,-273.96,280.389,-117.093,-38.065,-27.9863,14.0013,5.9001,5.20438,-4.08254,-0.0245671,75.8301,148.24,42.4563,19.9825,10.0795,2.97557,-1.264,-243.428,-10.7202,227.778,118.09,-3.40602,-17.0959,71.237,-407.656,-23.7747,99.3965,-177.473,-14.75,137.779,29.2926,-11.4501,-0.103963,-10.558,-238.815,-129.968,114.438,-192.074,102.105,231.025,-0.000543896,215.696,233.694,327.985,225.945,155.425,-269.683,-0.000906417,-37.697,-130.202,30.912,111.554,92.7833,30.4591,-93.089,-45.2112,-9.8808,96.0443,-249.811,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0381995,0,-0.228742,48.0193,33.2316,-12.9199,367.578,254.381,-98.8992,0.00862566,0.329903,524.686
0.605,-0.0854622,-0.0883297,0.061253,0.885351,1.00752,-0.310843,1.20874,0.00678494,0.00651384,1.95387,-0.372663,-0.944498,0.0587259,-0.289799,-0.18976,-0.338884,0.442754,-0.432016,-0.215165,0.143347,-0.136007,0.166844,-0.403036,-1.11992,-0.351867,0.00329948,1.51638,-0.144997,-0.102252,0.234913,1.39257,-1.86744,0.848253,-3.03519,0.166337,0.218989,0.239012,6.9804,1.39199,0.39069,-14.7654,-1.56703,-8.44386,-0.00506804,-6.28765,1.9808,-2.87313,-5.46639,-19.5153,-7.32769,-0.00419581,2.50301,-0.482732,2.1681,-8.18135,0.0331879,-1.64228,5.56701,1.73444,-1.65007,-1.69634,6.78562,-407.558,-281.178,67.9807,-303.069,216.303,105.947,-77.4985,-25.9285,18.69,16.3131,3.90686,-3.07433,0.0622772,-59.354,194.42,248.879,129.578,-36.6047,-129.686,-1.41052,-298.2,-22.1353,232.945,134.258,-14.5731,-28.1597,69.4583,-425.491,-7.66851,116.15,-200.737,-1.98014,116.217,45.6454,-12.9791,0.704587,-11.5107,-267.82,-114.355,97.8081,-204.698,118.162,318.409,-0.000566087,243.167,180.462,374.194,333.188,364.229,-140.437,-0.000894178,-53.637,-109.207,31.0432,146.491,94.7001,37.7215,-119.05,-39.5829,0.89547,125.978,-282.037,0,0,0,1,0,0,0,0,0,0,0,0,0,0.751865,0,0.329448,55.6973,15.8323,-36.8958,277.471,78.8728,-183.806,0.00881302,0.33282,632.177
0.61,-0.0948489,-0.081183,0.0472181,0.885858,1.00863,-0.309936,1.23695,0.010886,0.0109125,1.87493,-0.377544,-0.978757,0.0587005,-0.315158,-0.175345,-0.343894,0.423751,-0.520487,-0.255314,0.143326,-0.124833,0.1617,-0.39142,-1.15717,-0.349334,-0.0039689,1.54124,-0.137314,-0.11048,0.229581,1.41945,-1.87734,1.42934,-2.80697,0.101442,0.222512,0.181459,5.6413,0.820221,0.879731,-15.7889,-0.976224,-6.85182,-0.00507087,-5.07182,2.88311,-1.00216,-3.80045,-17.6942,-8.02987,-0.00420028,2.23483,-1.02877,2.32332,-7.4489,0.506688,-1.45368,4.97176,1.53652,-1.64559,-1.06645,5.37544,-248.698,-151.99,270.098,-121.537,97.1849,86.6499,-119.687,-24.0647,23.2919,28.8501,2.28719,-1.99108,0.131893,166.106,156.982,-24.3142,26.322,10.1757,-0.381061,-1.48219,-325.555,-26.638,230.855,152.329,-25.7651,-39.4347,68.2999,-426.522,15.1903,132.779,-208.056,12.9053,88.5278,57.8551,-13.83,2.04498,-11.1405,-297.207,-94.0943,77.2642,-219.848,111.263,389.096,-0.000541981,260.147,118.166,382.879,433.81,549.209,7.04514,-0.000860276,-71.1691,-83.4286,28.7234,181.691,87.7495,47.7931,-139.173,-39.6706,13.7846,146.786,-283.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009018,0.33656,435.464
0.615,-0.103913,-0.0718232,0.0346297,0.886019,1.0098,-0.309307,1.25772,0.0126348,0.0172428,1.79049,-0.379644,-1.00329,0.0586751,-0.334014,-0.157975,-0.339333,0.415594,-0.595227,-0.295288,0.143305,-0.115438,0.15447,-0.379085,-1.18987,-0.344607,-0.0100424,1.56262,-0.130623,-0.118363,0.227919,1.43923,-1.81281,1.87198,-2.51769,0.0322921,0.232737,0.125756,4.15527,0.349749,1.26605,-16.8881,-0.41991,-4.90634,-0.00507358,-3.77109,3.47394,0.912239,-1.6314,-14.9481,-7.99465,-0.00420458,1.87898,-1.44591,2.46693,-6.54044,0.945436,-1.21471,4.27589,1.33817,-1.57667,-0.332516,3.95629,-286.142,-156.819,278.966,-140.355,-45.1931,212.673,-159.134,-20.7385,25.939,42.6623,0.52929,-0.967913,0.170582,160.747,162.836,-24.785,33.7972,10.854,0.135634,-1.463,-327.836,-26.9873,221.494,173.008,-35.0711,-49.469,68.8952,-410.468,40.7508,146.653,-198.081,29.825,56.0422,65.756,-13.2631,3.73378,-9.85858,-326.234,-70.3028,54.1399,-235.279,83.4861,437.862,-0.000552584,264.076,52.2758,352.709,516.067,685.633,152.699,-0.000877837,-89.6969,-53.7159,22.3688,215.106,70.8952,59.8246,-152.001,-46.5571,27.9213,155.003,-253.668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0092336,0.340677,501.261
0.62,-0.112231,-0.0610622,0.0236851,0.885849,1.01106,-0.308925,1.27034,0.012626,0.0249265,1.70016,-0.379656,-1.01687,0.0586498,-0.346267,-0.139299,-0.325954,0.420339,-0.652827,-0.331443,0.143284,-0.108286,0.145898,-0.366191,-1.2172,-0.338107,-0.0146204,1.58019,-0.125096,-0.125549,0.230131,1.45267,-1.66369,2.15219,-2.18891,-0.0340233,0.251406,0.0764635,2.5241,-0.0017646,1.53675,-18.0645,-0.0024799,-2.71703,-0.00507634,-2.45071,3.73532,2.67578,0.94894,-11.52,-7.23115,-0.00420897,1.4305,-1.71449,2.57878,-5.46491,1.29991,-0.915587,3.51589,1.10538,-1.43706,0.4425,2.68795,-286.535,-113.078,255.315,-146.701,-128.369,275.137,-194.587,-13.7614,24.1325,59.142,-1.19313,-0.0944913,0.171675,159.916,130.152,-21.1647,32.5492,10.946,0.0519095,-1.33841,-299.924,-22.6639,206.227,194.166,-42.1978,-57.5794,70.0726,-385.54,65.0506,157.025,-176.493,48.1927,21.3104,69.2137,-11.8027,5.54512,-7.7909,-353.119,-44.9389,29.6103,-247.391,41.5277,461.387,-0.000556602,253.012,-10.6639,288.402,568.03,752.061,273.42,-0.00088491,-107.879,-22.1828,11.4809,244.2,44.7779,72.4705,-156.569,-60.2451,42.2112,148.363,-202.427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00943886,0.344937,523.234
0.625,-0.119345,-0.0497685,0.0144709,0.885384,1.01245,-0.308737,1.27414,0.0114937,0.0333505,1.60366,-0.37863,-1.01892,0.0586244,-0.352196,-0.120889,-0.305365,0.439284,-0.691625,-0.360764,0.143263,-0.10383,0.136771,-0.35301,-1.23842,-0.330488,-0.0173866,1.59386,-0.121075,-0.131679,0.236053,1.46105,-1.42272,2.25874,-1.84284,-0.0930365,0.279132,0.037509,0.758506,-0.226459,1.6848,-19.3015,0.205159,-0.410096,-0.00507913,-1.18565,3.682,4.11779,3.78909,-7.75965,-5.86405,-0.00421339,0.891099,-1.8254,2.63618,-4.24392,1.5238,-0.553234,2.73304,0.804159,-1.226,1.18432,1.67581,-256.606,-30.676,205.733,-141.025,-148.431,256.895,-223.444,-0.731164,15.6487,79.2512,-2.64303,0.523285,0.136397,162.307,66.7795,-13.6327,25.1802,10.3329,-0.627653,-1.12386,-249.542,-16.3879,187.34,214.321,-46.7223,-63.2952,71.7817,-358.002,82.7795,161.787,-150.85,66.5984,-11.5694,68.5522,-9.44988,7.28623,-5.33554,-374.239,-21.4469,4.50114,-251.147,-4.58431,459.375,-0.00055676,227.295,-63.2992,201.653,581.075,735.274,346.45,-0.000885354,-123.572,7.35147,-3.50804,266.492,11.7698,84.1004,-152.677,-79.4986,55.4322,126.031,-145.998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00961355,0.348779,465.863
0.63,-0.124794,-0.0387641,0.00697048,0.884683,1.01403,-0.308683,1.26857,0.00982521,0.0418871,1.50087,-0.377719,-1.00949,0.058599,-0.352441,-0.104061,-0.279735,0.472757,-0.712042,-0.381423,0.143242,-0.102464,0.127828,-0.339917,-1.25297,-0.322575,-0.0180502,1.60371,-0.119042,-0.136423,0.245125,1.46578,-1.08973,2.20089,-1.50008,-0.140286,0.315563,0.0108313,-1.11269,-0.333693,1.70731,-20.5572,0.182237,1.88678,-0.00508191,-0.0491739,3.3655,5.12606,6.69446,-4.08328,-4.1318,-0.00421782,0.27324,-1.78864,2.61864,-2.91145,1.58265,-0.132732,1.96966,0.406666,-0.948841,1.81447,0.945824,-203.496,66.8874,144.35,-124.298,-123.277,169.104,-245.493,19.4233,-0.0232367,103.932,-3.6352,0.823365,0.0769825,170.883,-6.91282,-3.9157,14.6043,9.03985,-1.682,-0.860346,-187.112,-10.7329,167.586,231.893,-48.6888,-66.6864,73.8208,-332.452,89.5124,159.113,-128.591,83.1003,-38.62,64.6519,-6.35412,8.59191,-2.91222,-384.945,-3.72332,-21.9008,-240.89,-44.3764,434.982,-0.000550718,189.677,-100.517,106.307,553.16,637.487,360.976,-0.000870331,-134.279,31.2092,-21.243,279.806,-24.1662,92.8648,-140.87,-101.813,66.4744,89.4324,-99.9703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00972668,0.351484,354.915
0.635,-0.128165,-0.0287251,0.00108637,0.883822,1.01582,-0.308702,1.25339,0.00806366,0.0498761,1.39206,-0.377917,-0.989182,0.0585735,-0.347945,-0.0897465,-0.251447,0.520058,-0.716521,-0.393057,0.143221,-0.104455,0.119665,-0.327355,-1.26053,-0.315266,-0.0163923,1.61003,-0.119554,-0.139505,0.256433,1.46801,-0.67423,2.00779,-1.17682,-0.172057,0.358522,-0.00372981,-3.03741,-0.35231,1.5978,-21.7617,-0.0396449,4.06169,-0.00508466,0.899209,2.86292,5.65759,9.46027,-0.895845,-2.32692,-0.00422217,-0.398155,-1.6326,2.51243,-1.51243,1.46182,0.331592,1.26531,-0.102397,-0.61647,2.26164,0.445972,-137.739,151.905,88.9388,-102.813,-82.8216,49.5572,-263.362,45.0893,-20.4286,133.51,-4.10181,0.785785,0.0131046,188.513,-66.1957,4.76357,3.39411,7.24795,-2.7765,-0.601978,-123.569,-6.09759,150.155,245.348,-48.6606,-68.292,75.9296,-311.704,82.7538,148.273,-115.332,95.5602,-56.9884,58.815,-2.79093,9.07313,-0.841074,-380.771,5.67505,-51.1999,-211.627,-70.352,392.777,-0.000537941,144.873,-120.282,16.1093,489.231,476.644,319.548,-0.000828514,-137.745,46.9717,-39.574,282.643,-58.2203,97.2815,-122.432,-123.616,74.4128,42.9678,-76.3417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00975588,0.352481,264.278
0.64,-0.129147,-0.0201109,-0.00332737,0.882892,1.01784,-0.308742,1.22868,0.00644398,0.0565851,1.27796,-0.379874,-0.959054,0.0585481,-0.339828,-0.078439,-0.222756,0.57959,-0.709084,-0.396703,0.1432,-0.109889,0.112676,-0.315782,-1.26103,-0.309412,-0.0123023,1.6133,-0.123157,-0.140727,0.268816,1.46833,-0.196428,1.72285,-0.882748,-0.186011,0.403888,-0.00793518,-4.94127,-0.323935,1.3418,-22.8198,-0.391405,6.02558,-0.00508735,1.62357,2.26151,5.73814,11.9064,1.48738,-0.729183,-0.00422631,-1.08688,-1.39774,2.31456,-0.0992112,1.17072,0.818,0.653145,-0.720476,-0.244406,2.47647,0.064264,-70.222,205.563,55.5383,-87.1038,-58.5048,-61.9673,-279.809,74.0747,-42.2902,166.17,-4.11978,0.474092,-0.036973,214.735,-92.8477,8.46185,-6.9197,5.30025,-3.61733,-0.400949,-67.424,-1.20969,138.324,253.498,-47.4778,-68.8306,77.8033,-297.233,62.1119,129.825,-114.106,102.213,-65.2866,52.2796,0.857433,8.45399,0.68758,-358.758,6.27634,-84.8027,-160.411,-79.7316,338.179,-0.00052272,98.7548,-123.249,-57.5323,400.078,283.511,234.302,-0.000782826,-132.616,53.6645,-55.7684,274.719,-85.8206,96.8205,-99.488,-140.794,78.4773,-6.71562,-81.6769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00969927,0.351575,255.189
0.645,-0.127574,-0.0131288,-0.00643413,0.881984,1.02007,-0.308764,1.195,0.00498122,0.0611741,1.15985,-0.383825,-0.920472,0.0585226,-0.329241,-0.0702127,-0.195504,0.649124,-0.694559,-0.394492,0.143179,-0.118639,0.107029,-0.305603,-1.25466,-0.305704,-0.00579175,1.61408,-0.130279,-0.139987,0.28103,1.46661,0.314638,1.39642,-0.62135,-0.181724,0.446158,-0.00449728,-6.73506,-0.292553,0.917791,-23.6219,-0.790063,7.71647,-0.00508997,2.11735,1.64526,5.45048,13.9068,2.90493,0.442325,-0.00423023,-1.74996,-1.12942,2.03572,1.27438,0.741614,1.3021,0.155705,-1.42445,0.147981,2.4429,-0.344121,-14.9925,215.864,46.8058,-88.2148,-68.5002,-141.129,-298.166,97.8243,-58.7083,199.518,-3.89631,-0.071514,-0.0539755,244.624,-83.8056,4.55026,-15.9287,3.64663,-4.07619,-0.291804,-24.782,3.25072,134.389,255.601,-45.6643,-68.7016,79.3073,-289.598,29.083,105.498,-125.122,101.868,-63.7694,45.8448,4.22701,6.66133,1.52412,-318.179,-0.522835,-123.347,-87.2462,-75.3137,276.726,-0.000505557,57.3027,-112.093,-108.322,299.389,95.2575,123.713,-0.000759153,-118.653,51.6062,-67.0017,257.028,-103.64,91.9544,-74.6654,-149.549,78.0412,-51.9631,-116.277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00957333,0.349082,285.314
0.65,-0.123454,-0.00774094,-0.00839476,0.881181,1.02247,-0.308749,1.15338,0.00350538,0.0626793,1.03956,-0.389658,-0.874971,0.0584972,-0.317221,-0.0647887,-0.17096,0.726143,-0.677653,-0.389187,0.143157,-0.130355,0.102672,-0.2971,-1.24186,-0.304587,0.00301762,1.61299,-0.14114,-0.137297,0.291945,1.46198,0.823977,1.07757,-0.392126,-0.160589,0.479465,0.00312332,-8.32595,-0.295167,0.301054,-24.0581,-1.16663,9.10011,-0.0050925,2.40386,1.0848,4.90886,15.4038,3.38122,1.06089,-0.00423402,-2.34322,-0.871386,1.70071,2.55952,0.223417,1.76187,-0.217621,-2.17219,0.538187,2.18308,-0.925506,18.3972,182.246,52.5251,-118.532,-100.684,-208.011,-319.119,107.792,-64.7596,229.93,-3.7429,-0.782085,-0.0270271,271.111,-51.2957,-6.36155,-23.8998,2.73313,-4.20975,-0.286698,3.35368,2.7016,138.6,250.859,-42.8684,-67.4651,80.2969,-289.198,-13.1301,78.1614,-145.666,94.0177,-54.2467,39.8337,6.8929,3.978,1.36455,-260.732,-12.0507,-166.4,4.53258,-64.6598,213.157,-0.000498018,25.7138,-90.9596,-135.158,200.795,-53.0066,9.27053,-0.000751755,-96.652,42.459,-71.0249,231.604,-110.162,83.7268,-50.5416,-147.187,72.722,-85.4333,-174.107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00940191,0.345549,322.128
0.655,-0.116984,-0.00370926,-0.00935955,0.88055,1.02497,-0.308699,1.10523,0.00172828,0.0600246,0.919385,-0.397108,-0.824142,0.0584717,-0.304559,-0.0616387,-0.149794,0.808182,-0.662072,-0.383651,0.143136,-0.144488,0.0993764,-0.290372,-1.22327,-0.306224,0.0139202,1.61064,-0.15568,-0.132788,0.300725,1.453,1.29407,0.806336,-0.192958,-0.126124,0.499355,0.00994606,-9.62961,-0.355421,-0.530947,-24.0354,-1.48993,10.1659,-0.00509499,2.53243,0.629999,4.23308,16.4077,3.11619,1.10724,-0.00423778,-2.82648,-0.659091,1.34558,3.71754,-0.327392,2.18051,-0.470329,-2.90813,0.901797,1.75591,-1.79604,31.2657,119.589,62.4833,-182.659,-140.175,-237.424,-340.665,94.6059,-58.0284,253.588,-3.97965,-1.59298,0.0463816,289.589,-10.768,-21.3898,-31.3832,2.8458,-4.15374,-0.378479,20.7987,2.05718,150.85,240.094,-40.1921,-65.679,80.6523,-294.365,-57.9759,51.8383,-169.958,79.0509,-39.8403,34.3121,8.49354,0.694531,0.621787,-190.388,-24.89,-211.842,108.543,-57.0719,151.042,-0.000491727,7.39767,-64.9594,-141.027,115.25,-137.687,-89.1001,-0.000747361,-68.3456,29.3869,-66.7942,201.178,-105.945,73.3309,-29.1573,-132.656,62.7007,-102.54,-243.539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00920522,0.341479,358.562
