time,pos_pelvis_tilt,pos_pelvis_list,pos_pelvis_rotation,pos_pelvis_tx,pos_pelvis_ty,pos_pelvis_tz,pos_hip_flexion_r,pos_hip_adduction_r,pos_hip_rotation_r,pos_knee_angle_r,pos_ankle_angle_r,pos_subtalar_angle_r,pos_mtp_angle_r,pos_hip_flexion_l,pos_hip_adduction_l,pos_hip_rotation_l,pos_knee_angle_l,pos_ankle_angle_l,pos_subtalar_angle_l,pos_mtp_angle_l,pos_lumbar_extension,pos_lumbar_bending,pos_lumbar_rotation,pos_arm_flex_r,pos_arm_add_r,pos_arm_rot_r,pos_elbow_flex_r,pos_arm_flex_l,pos_arm_add_l,pos_arm_rot_l,pos_elbow_flex_l,vel_pelvis_tilt,vel_pelvis_list,vel_pelvis_rotation,vel_pelvis_tx,vel_pelvis_ty,vel_pelvis_tz,vel_hip_flexion_r,vel_hip_adduction_r,vel_hip_rotation_r,vel_knee_angle_r,vel_ankle_angle_r,vel_subtalar_angle_r,vel_mtp_angle_r,vel_hip_flexion_l,vel_hip_adduction_l,vel_hip_rotation_l,vel_knee_angle_l,vel_ankle_angle_l,vel_subtalar_angle_l,vel_mtp_angle_l,vel_lumbar_extension,vel_lumbar_bending,vel_lumbar_rotation,vel_arm_flex_r,vel_arm_add_r,vel_arm_rot_r,vel_elbow_flex_r,vel_arm_flex_l,vel_arm_add_l,vel_arm_rot_l,vel_elbow_flex_l,tau_pelvis_tilt,tau_pelvis_list,tau_pelvis_rotation,tau_pelvis_tx,tau_pelvis_ty,tau_pelvis_tz,tau_hip_flexion_r,tau_hip_adduction_r,tau_hip_rotation_r,tau_knee_angle_r,tau_ankle_angle_r,tau_subtalar_angle_r,tau_mtp_angle_r,tau_hip_flexion_l,tau_hip_adduction_l,tau_hip_rotation_l,tau_knee_angle_l,tau_ankle_angle_l,tau_subtalar_angle_l,tau_mtp_angle_l,tau_lumbar_extension,tau_lumbar_bending,tau_lumbar_rotation,tau_arm_flex_r,tau_arm_add_r,tau_arm_rot_r,tau_elbow_flex_r,tau_arm_flex_l,tau_arm_add_l,tau_arm_rot_l,tau_elbow_flex_l,acc_pelvis_tilt,acc_pelvis_list,acc_pelvis_rotation,acc_pelvis_tx,acc_pelvis_ty,acc_pelvis_tz,acc_hip_flexion_r,acc_hip_adduction_r,acc_hip_rotation_r,acc_knee_angle_r,acc_ankle_angle_r,acc_subtalar_angle_r,acc_mtp_angle_r,acc_hip_flexion_l,acc_hip_adduction_l,acc_hip_rotation_l,acc_knee_angle_l,acc_ankle_angle_l,acc_subtalar_angle_l,acc_mtp_angle_l,acc_lumbar_extension,acc_lumbar_bending,acc_lumbar_rotation,acc_arm_flex_r,acc_arm_add_r,acc_arm_rot_r,acc_elbow_flex_r,acc_arm_flex_l,acc_arm_add_l,acc_arm_rot_l,acc_elbow_flex_l,missing_grf_data,missing_grf_reason,calcn_r_probably_contacting_ground,calcn_l_probably_contacting_ground,calcn_r_contact_cop_x,calcn_r_contact_cop_y,calcn_r_contact_cop_z,calcn_r_contact_moment_x,calcn_r_contact_moment_y,calcn_r_contact_moment_z,calcn_r_contact_force_x,calcn_r_contact_force_y,calcn_r_contact_force_z,calcn_l_contact_cop_x,calcn_l_contact_cop_y,calcn_l_contact_cop_z,calcn_l_contact_moment_x,calcn_l_contact_moment_y,calcn_l_contact_moment_z,calcn_l_contact_force_x,calcn_l_contact_force_y,calcn_l_contact_force_z,marker_error_rms,marker_error_max,residual_norm
0.645,-0.0930491,0.0109038,0.0672131,0.887273,0.998412,-0.308488,-0.00488728,-0.080998,-0.0740615,1.7811,-0.374358,-0.585359,0.076475,0.663857,-0.0540606,-0.646285,0.322876,-0.4685,0.233557,0.0844721,-0.249785,-0.0577156,0.128391,-0.490934,-0.337825,0.204586,2.05227,-0.847759,-0.208073,-0.114846,1.9567,1.35418,1.34974,0.929383,0.00664294,-0.204054,-0.0297961,6.10233,-1.97705,-0.100153,15.4436,4.37876,-0.375596,0.0232605,-5.14568,0.784401,1.6758,3.6924,2.99381,-0.506391,0.00799534,-2.19598,-1.67662,-4.86448,-2.31606,1.98768,0.199355,-9.84939,6.692,0.270848,2.78069,-2.7404,-66.0251,-107.946,-99.5046,1.86061,-20.853,7.38787,227.477,-9.36696,-11.5657,-76.44,9.20032,-2.90724,-0.357815,-290.806,52.7722,31.4724,133.078,7.49397,-1.63008,-0.898537,-9.71776,-58.8581,-141.844,-81.823,-13.8543,19.0346,-2.37746,57.6242,5.61278,18.1031,34.3956,58.2831,92.6251,-35.0369,4.12328,-2.56808,-0.480584,-4.15973,-117.386,79.7392,-97.1377,11.6001,40.3469,-0.000628894,-87.5237,67.2047,239.231,178.357,658.945,-37.2489,-0.000242809,-74.8342,-101.146,-32.706,32.2672,-10.1305,-5.4614,-30.2854,32.658,-65.3184,18.6674,2.34999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00133395,0.111684,162.498
0.65,-0.0848211,0.0199681,0.0709841,0.88741,0.997328,-0.308649,0.0255204,-0.0938179,-0.0725688,1.85589,-0.352175,-0.586228,0.0765912,0.63594,-0.0484585,-0.631925,0.345797,-0.437058,0.230094,0.084512,-0.262636,-0.0686274,0.103251,-0.501708,-0.32814,0.205447,2.00227,-0.813482,-0.208352,-0.100476,1.94306,1.64559,1.81287,0.754199,0.0272593,-0.216895,-0.032199,6.08153,-2.56398,0.298543,14.9579,4.43677,-0.173861,0.0232574,-5.5833,1.12042,2.87196,4.58419,6.28854,-0.692636,0.00799412,-2.57015,-2.18235,-5.02801,-2.15472,1.93703,0.172048,-10.0008,6.85529,-0.055744,2.87403,-2.72865,-40.5915,-142.159,-101.333,4.62925,-9.61283,5.6743,214.496,-10.795,-9.0438,-81.4971,9.25442,-2.66089,-0.347576,-253.192,73.7119,14.7422,125.431,5.59261,-3.42094,-1.1322,-8.38648,-61.1994,-138.965,-80.8281,-10.8458,21.656,9.32127,58.8357,5.12117,14.2877,39.835,47.6731,81.6288,-35.0294,2.33315,-4.48061,-0.558037,19.1195,-100.935,100.316,-103.283,10.3215,56.7324,-0.000619566,-60.6227,65.0555,185.864,191.145,714.335,-48.4196,-0.000293936,-66.2217,-88.3762,-34.2514,27.4048,-17.5336,-4.8412,-1.34957,28.1831,-62.7045,8.50128,18.1243,0,0,0,1,0,0,0,0,0,0,0,0,0,1.28965,0,-0.34579,4.74181,-8.57125,2.16728,-40.1406,72.5578,-18.3466,0.00130005,0.111459,179.642
0.655,-0.0754013,0.0310732,0.0738793,0.887604,0.996131,-0.308824,0.056406,-0.109161,-0.0685682,1.9281,-0.329733,-0.585679,0.0767075,0.606508,-0.0412299,-0.612919,0.373497,-0.387757,0.22542,0.084552,-0.277142,-0.0817485,0.077255,-0.511796,-0.318893,0.206186,1.95223,-0.778501,-0.210198,-0.0858933,1.92987,1.88396,2.22101,0.579052,0.0389251,-0.239298,-0.0349892,6.17712,-3.06866,0.800121,14.4415,4.48837,0.109801,0.0232543,-5.88642,1.4457,3.80128,5.53991,9.86021,-0.934734,0.00799265,-2.90126,-2.62423,-5.19927,-2.0177,1.84936,0.147842,-10.0076,6.9962,-0.369267,2.91653,-2.63803,-7.05988,-148.05,-100.971,0.550865,-8.57217,2.99681,197.074,-11.514,-5.83206,-86.2939,9.34809,-2.36504,-0.339107,-203.853,77.489,7.48505,101.306,2.67522,24.9324,-1.26782,-2.39654,-51.4111,-133.43,-78.3591,-7.5654,23.8469,22.2667,58.396,5.41856,10.986,48.0497,28.7377,61.8934,-29.5767,-0.405701,-6.49772,-0.252055,53.9135,-72.2297,114.74,-111.434,11.4807,78.694,-0.000607237,-22.4827,57.9129,132.938,193.187,686.155,-86.257,-0.000333687,-48.5711,-65.6802,-39.0568,22.5187,-25.5686,-3.85667,28.7866,21.4137,-58.4556,-3.62166,38.226,0,0,0,1,0,0,0,0,0,0,0,0,0,1.13655,0,-0.474445,2.75284,-7.66046,-0.139057,-86.5771,240.922,4.37337,0.00127143,0.11127,179.573
0.66,-0.0652631,0.0437255,0.0760352,0.887789,0.994772,-0.309006,0.0886394,-0.12631,-0.0616991,1.99752,-0.307004,-0.583163,0.0768238,0.576514,-0.0325536,-0.590589,0.406026,-0.321302,0.21859,0.0845919,-0.292863,-0.0965117,0.0502822,-0.521322,-0.310285,0.206829,1.90291,-0.742985,-0.213506,-0.0714011,1.91764,2.02765,2.53048,0.431168,0.0368966,-0.271786,-0.0362494,6.44669,-3.4298,1.37382,13.8843,4.54578,0.50327,0.0232513,-5.99883,1.73527,4.46597,6.50584,13.291,-1.36602,0.00799098,-3.14412,-2.95263,-5.39455,-1.90511,1.72152,0.128559,-9.86363,7.10327,-0.661545,2.89842,-2.4469,19.8822,-121.533,-94.1289,-2.78684,-12.747,3.00805,174.799,-10.955,-2.45942,-91.3862,9.46534,-1.99296,-0.33152,-160.92,50.7478,8.25006,63.261,-9.52202,38.1793,-1.27079,11.1656,-32.1745,-126.246,-75.2843,-3.74756,26.0601,35.6365,55.6208,6.58885,8.61786,58.794,4.17377,37.0226,-19.3013,-3.89132,-8.14062,0.0760132,95.1819,-36.5759,121.788,-123.326,14.762,105.544,-0.000595018,20.6589,48.1868,87.8557,178.069,562.903,-144.343,-0.000361839,-24.8129,-36.6243,-46.849,18.4353,-34.1044,-1.77979,58.2012,11.6888,-52.1961,-17.882,62.1924,0,0,0,1,0,0,0,0,0,0,0,0,0,1.1241,0,-0.455363,1.57966,-5.09118,-0.440606,-155.726,501.896,43.4356,0.00125794,0.111141,155.58
0.665,-0.0550205,0.0573035,0.0777085,0.887876,0.99321,-0.309185,0.123252,-0.144374,-0.0517853,2.06386,-0.283906,-0.578008,0.07694,0.547036,-0.0226726,-0.566062,0.443007,-0.240774,0.208151,0.0846319,-0.309204,-0.11219,0.0221382,-0.530387,-0.30253,0.207427,1.85505,-0.707176,-0.218119,-0.0573561,1.90696,2.04852,2.71559,0.334662,0.01744,-0.312489,-0.0358694,6.9226,-3.61268,1.98276,13.2677,4.61959,1.03099,0.0232483,-5.89553,1.9762,4.90525,7.39619,16.1055,-2.08773,0.00798918,-3.26818,-3.13575,-5.62879,-1.81293,1.551,0.11966,-9.57262,7.16171,-0.922525,2.80901,-2.13594,38.7586,-59.7734,-85.9655,-11.3979,-16.3686,0.135842,149.087,-9.61873,0.402262,-97.273,9.61439,-1.52546,-0.325732,-125.099,-6.16286,20.1326,14.0586,-35.228,44.5436,-1.1284,31.9116,-4.70141,-117.665,-71.9512,0.0993858,27.9839,48.4825,50.3545,9.41343,8.18897,71.5253,-22.365,11.6524,-5.39314,-7.54638,-8.9915,0.395588,136.353,-0.963858,120.052,-140.159,20.1948,136.247,-0.000555931,61.4398,38.4188,55.8922,144.257,358.367,-203.48,-0.000346054,1.12082,-6.18424,-56.78,15.5108,-42.5255,1.54703,84.955,-1.22209,-44.2038,-34.0846,88.9366,0,0,0,1,0,0,0,0,0,0,0,0,0,1.1142,0,-0.440393,-0.758079,2.74459,0.349937,-229.665,831.49,106.016,0.00125624,0.111068,113.415
0.67,-0.045337,0.0711728,0.079247,0.887775,0.991423,-0.309354,0.161274,-0.162461,-0.0388702,2.12669,-0.260303,-0.569447,0.0770562,0.519095,-0.0118311,-0.540139,0.483594,-0.151288,0.192626,0.0846718,-0.325516,-0.128024,-0.00742522,-0.539063,-0.295838,0.208064,1.80931,-0.671398,-0.223836,-0.0441631,1.8985,1.93669,2.77385,0.307696,-0.020292,-0.357447,-0.0338914,7.60437,-3.6175,2.58302,12.5669,4.72056,1.71222,0.0232455,-5.58834,2.16829,5.18471,8.11748,17.8973,-3.10513,0.00798745,-3.26258,-3.16667,-5.91269,-1.73538,1.33837,0.127395,-9.14785,7.1556,-1.14354,2.63859,-1.69126,29.6477,31.7947,-74.015,-16.0421,-10.9914,2.2527,123.108,-8.81018,2.35842,-103.704,9.80635,-0.981996,-0.324767,-114.756,-92.525,41.9457,-35.482,-74.9174,38.7765,-0.862728,57.3897,26.8481,-107.783,-67.5537,3.21068,28.7213,60.4422,43.5558,14.5649,10.4357,85.7529,-46.4729,-11.7542,9.7856,-10.3052,-8.80446,0.915951,170.449,30.2056,108.557,-162.615,26.7237,167.312,-0.000496393,92.1863,28.0728,37.5047,95.1082,112.198,-236.92,-0.000161651,25.6074,22.1297,-66.3109,13.0687,-50.1056,5.34666,107.82,-17.3101,-35.1316,-51.389,117.048,0,0,0,1,0,0,0,0,0,0,0,0,0,1.10424,0,-0.426458,-3.12219,13.3367,2.08278,-277.987,1187.45,185.442,0.00124828,0.111082,88.0417
0.675,-0.0368154,0.0847482,0.0810301,0.887415,0.989415,-0.309501,0.203557,-0.179794,-0.0232411,2.18546,-0.236032,-0.556703,0.0771725,0.493458,-0.000287846,-0.513278,0.52656,-0.058996,0.171177,0.0847118,-0.341189,-0.143304,-0.0386465,-0.547414,-0.290399,0.208835,1.76626,-0.636053,-0.230432,-0.0322549,1.89297,1.70433,2.71508,0.356624,-0.0718181,-0.401469,-0.0293117,8.45661,-3.46648,3.12581,11.7538,4.85418,2.54879,0.023243,-5.1274,2.30866,5.37223,8.59302,18.4583,-4.28973,0.00798664,-3.13454,-3.05603,-6.24425,-1.67003,1.08784,0.154128,-8.60875,7.06905,-1.3192,2.38165,-1.10602,-13.0807,142.298,-53.5531,-15.1915,-4.4985,-1.45634,98.9187,-6.74625,1.67772,-109.425,9.95323,-0.348411,-0.332816,-139.628,-197.231,60.7023,-79.4711,-122.826,20.0232,-0.535999,88.504,64.7635,-94.4872,-61.5755,6.09543,28.6919,71.448,35.3179,21.3746,14.6569,101.349,-64.5045,-32.9727,23.0227,-11.3966,-7.40771,1.4691,191.879,57.7204,86.811,-190.62,31.3785,192.02,-0.000543178,106.888,12.4607,28.1063,37.177,-123.812,-225.33,-9.65126e-05,46.7032,48.647,-70.9724,9.44717,-56.4418,8.26329,126.717,-36.2317,-25.5821,-68.1797,144.786,0,0,0,1,0,0,0,0,0,0,0,0,0,1.09166,0,-0.412386,-2.51149,13.5241,2.21424,-289.611,1559.52,255.333,0.00124714,0.111263,153.43
0.68,-0.0299064,0.0974992,0.0833888,0.886771,0.987223,-0.309611,0.250637,-0.195683,-0.00544181,2.23946,-0.210977,-0.539158,0.0772887,0.470493,0.011567,-0.485714,0.570454,0.0302004,0.144095,0.0847517,-0.355694,-0.157368,-0.071642,-0.555528,-0.286371,0.209812,1.72639,-0.601613,-0.237668,-0.0220512,1.89106,1.3818,2.55022,0.471738,-0.128801,-0.438508,-0.0219662,9.41601,-3.17787,3.55986,10.8007,5.01107,3.50889,0.0232403,-4.59297,2.37096,5.51276,8.7789,17.8393,-5.41638,0.00798615,-2.90102,-2.81279,-6.59911,-1.6228,0.805632,0.195444,-7.97516,6.8879,-1.44711,2.04075,-0.382086,-50.21,236.664,-26.8389,-14.5609,-4.1651,-9.46658,75.1587,-4.15589,-0.597088,-113.185,9.89953,0.315765,-0.346148,-165.759,-293.766,66.0849,-133.048,-165.212,-4.41263,-0.210674,126.225,102.474,-76.6982,-55.6229,9.5162,29.0476,81.3068,24.4116,28.5973,20.0563,117.04,-74.8648,-54.5939,31.1086,-10.8849,-4.79636,2.0897,197.497,84.9303,55.1263,-222.946,30.1664,201.886,-0.000568766,102.676,-13.3101,20.5354,-22.5922,-307.348,-165.411,-9.69474e-05,63.9679,74.7679,-66.0043,2.83322,-61.412,8.84466,142.401,-56.833,-15.9739,-82.4063,169.805,0,0,0,1,0,0,0,0,0,0,0,0,0,1.07004,0,-0.398726,0.53943,-3.5371,-0.525681,-297.258,1949.16,289.682,0.00126122,0.111505,244.07
0.685,-0.024869,0.108885,0.0865252,0.885855,0.98491,-0.309668,0.302655,-0.209449,0.0137357,2.28789,-0.185167,-0.516567,0.0774048,0.450095,0.023089,-0.457637,0.613784,0.111713,0.112878,0.0847916,-0.3686,-0.169563,-0.106288,-0.563571,-0.283878,0.21101,1.69007,-0.568595,-0.245303,-0.0139076,1.89339,1.00748,2.27725,0.627281,-0.183226,-0.46249,-0.0115176,10.4035,-2.75322,3.83549,9.68597,5.1619,4.51832,0.0232375,-4.07959,2.30441,5.61544,8.66594,16.3025,-6.24344,0.00798567,-2.58118,-2.43895,-6.92913,-1.60863,0.498572,0.239668,-7.26316,6.60373,-1.52698,1.62872,0.466937,-57.8325,273.463,-7.17992,-12.7342,-5.97764,-14.0619,52.9001,-2.01258,-2.90112,-114.785,9.6015,0.873828,-0.362063,-175.44,-343.27,59.1289,-186.231,-210.338,-24.0027,0.0653253,170.382,132.076,-54.8599,-50.9555,14.4099,30.772,89.759,10.9689,34.6924,25.4709,131.286,-77.0504,-78.0156,31.4373,-8.97461,-1.40861,2.73854,187.016,113.858,15.1986,-257.089,19.9785,189.428,-0.000575187,80.9139,-50.6568,8.58232,-78.4628,-418.803,-69.1168,-9.50063e-05,78.0562,100.434,-48.4254,-7.84097,-64.8679,6.01791,155.842,-76.8559,-6.66664,-92.0637,189.271,0,0,0,1,0,0,0,0,0,0,0,0,0,1.04572,0,-0.388181,3.58114,-25.805,-2.93103,-322.406,2323.2,263.877,0.00128732,0.111566,280.31
0.69,-0.0217579,0.118321,0.0904475,0.884715,0.982563,-0.309658,0.359348,-0.220369,0.0332931,2.3299,-0.158858,-0.489239,0.077521,0.43172,0.0333447,-0.429345,0.655152,0.182756,0.0799329,0.0848315,-0.379555,-0.179247,-0.142144,-0.57181,-0.283007,0.212359,1.65765,-0.537498,-0.253105,-0.00806558,1.90046,0.622227,1.88717,0.784468,-0.228099,-0.469533,0.00217508,11.3386,-2.18393,3.91149,8.40052,5.2618,5.46546,0.0232346,-3.67502,2.05113,5.65835,8.27363,14.2085,-6.58902,0.00798519,-2.1909,-1.93678,-7.17126,-1.64784,0.174232,0.269757,-6.48395,6.21945,-1.56032,1.1684,1.41329,-57.2187,240.829,-5.24692,-10.1826,-8.74454,-16.0937,33.9399,-0.570527,-4.03992,-114.585,9.10315,1.17759,-0.378273,-187.074,-328.886,49.9437,-210.312,-277.079,-33.6052,0.267093,214.802,150.377,-29.317,-47.59,21.5289,34.3837,96.5546,-3.88757,38.4692,29.7777,142.564,-71.8565,-101.772,22.5516,-5.90648,1.98427,3.30715,162.269,143.659,-29.1586,-289.643,0.31832,150.926,-0.000580299,45.3515,-95.9939,-11.0592,-127.102,-459.388,42.4494,-9.79403e-05,89.5229,123.416,-17.7289,-22.6775,-66.6764,-0.641178,168.005,-93.5144,2.12841,-95.5316,200.688,0,0,0,1,0,0,0,0,0,0,0,0,0,1.02823,0,-0.381104,5.0451,-36.9441,-2.50047,-359.027,2629.07,177.942,0.00131219,0.111052,248.474
0.695,-0.0204431,0.125213,0.0949337,0.883427,0.980264,-0.309564,0.420097,-0.227697,0.0521216,2.36466,-0.132541,-0.458139,0.0776372,0.414479,0.0412004,-0.40133,0.693342,0.242313,0.048049,0.0848715,-0.388271,-0.185845,-0.178444,-0.580616,-0.283803,0.213692,1.62943,-0.508738,-0.260853,-0.00461188,1.91254,0.262945,1.37831,0.897226,-0.257631,-0.459611,0.0187108,12.1499,-1.46564,3.76569,6.95231,5.26339,6.22009,0.0232317,-3.44826,1.57116,5.60306,7.63812,11.9116,-6.37678,0.0079847,-1.74329,-1.3197,-7.2599,-1.76122,-0.15915,0.266551,-5.64392,5.75188,-1.54967,0.69074,2.41673,-50.4859,153.143,-18.6293,-7.06843,-13.0017,-16.3938,19.173,0.167082,-3.33761,-112.77,8.47944,1.12539,-0.391626,-199.818,-258.589,43.622,-203.864,-362.028,-29.2762,0.389875,254.396,158.007,-0.34408,-45.3639,30.8463,39.8483,101.605,-19.3477,39.6651,32.5814,149.784,-60.7243,-122.384,4.48297,-2.11872,4.84454,3.79221,126.275,171.228,-72.3584,-317.079,-26.9483,87.3313,-0.000591241,0.0705009,-141.72,-39.7128,-168.186,-443.486,148.744,-0.000108619,98.1632,140.156,23.9546,-40.931,-66.7754,-10.809,179.621,-104.375,10.337,-91.8724,202.75,0,0,0,1,0,0,0,0,0,0,0,0,0,1.01734,0,-0.376991,4.73062,-33.0028,-0.665766,-406.5,2835.92,57.209,0.00132779,0.109837,163.819
0.7,-0.0206465,0.129045,0.0995319,0.882086,0.978088,-0.309376,0.484004,-0.230744,0.0691411,2.39149,-0.106898,-0.424855,0.0777533,0.397239,0.0455132,-0.374307,0.727328,0.290784,0.0198837,0.0849114,-0.394533,-0.18894,-0.214144,-0.590445,-0.286268,0.214754,1.6057,-0.482588,-0.268343,-0.00345499,1.9297,-0.040677,0.766388,0.91964,-0.268225,-0.435389,0.0376719,12.7813,-0.609495,3.4039,5.36691,5.12865,6.65674,0.0232287,-3.44791,0.862558,5.40449,6.79719,9.69414,-5.63306,0.00798416,-1.25247,-0.618919,-7.14013,-1.96588,-0.493027,0.212506,-4.74582,5.23001,-1.49799,0.231378,3.43048,-27.7134,44.611,-32.3422,-3.95387,-17.3822,-12.2262,9.14227,0.408191,-0.988028,-109.075,7.8143,0.699931,-0.399964,-202.381,-159.687,38.4947,-186.038,-443.388,-13.5908,0.443661,287.268,159.533,31.8876,-43.3911,41.3157,46.2824,105.144,-34.6592,38.8791,34.1007,152.779,-45.4686,-135.364,-20.8226,1.96197,7.02581,4.2797,82.7103,192.088,-108.345,-336.443,-58.3202,4.03144,-0.000625669,-50.8552,-178.339,-77.144,-203.4,-392.372,234.885,-0.000150757,103.131,147.037,71.8908,-61.0188,-65.1558,-23.41,190.768,-108.086,17.8348,-81.2475,195.688,0,0,0,1,0,0,0,0,0,0,0,0,0,1.00757,0,-0.375332,3.19246,-20.4713,0.407719,-458.866,2942.43,-58.6034,0.00134184,0.109438,65.3563
0.705,-0.0219866,0.129493,0.103609,0.880794,0.976086,-0.30908,0.549978,-0.22899,0.083452,2.40992,-0.082713,-0.391471,0.0778694,0.378728,0.0453676,-0.349213,0.756229,0.329446,-0.00240946,0.0849513,-0.398218,-0.188358,-0.248048,-0.6018,-0.290362,0.215232,1.58674,-0.45914,-0.275387,-0.0043293,1.95174,-0.26802,0.0895673,0.815527,-0.258415,-0.40026,0.0590704,13.1948,0.350944,2.86218,3.6847,4.83705,6.6769,0.0232256,-3.70218,-0.0291363,5.01877,5.78019,7.73229,-4.45863,0.00798341,-0.736818,0.116264,-6.78068,-2.27097,-0.818805,0.0954564,-3.79198,4.68958,-1.40881,-0.17486,4.40892,-3.15434,-32.6552,-30.0212,6.10388,-5.76483,-0.460673,3.78007,1.13715,1.54095,-102.366,7.13734,0.00760916,-0.402582,-199.489,-71.6301,31.139,-171.504,-502.161,1.96032,0.443957,310.822,167.968,67.3859,-39.8765,51.1295,52.1998,107.754,-48.4325,37.0209,34.5839,152.802,-29.1157,-136.256,-49.8422,6.09952,8.82039,4.78781,36.0146,201.833,-132.152,-345.782,-89.7305,-90.1281,-0.000540536,-102.242,-197.39,-121.104,-234.107,-329.195,290.886,-0.000284413,103.793,142.136,119.634,-80.7092,-61.9183,-36.9164,200.574,-104.587,24.4917,-65.1806,180.939,0,0,0,1,0,0,0,0,0,0,0,0,0,0.99379,0,-0.375466,1.62406,-9.79504,0.430583,-493.367,2975.59,-130.805,0.00135321,0.109575,45.258
0.71,-0.0240546,0.126534,0.106441,0.879654,0.974305,-0.308665,0.616853,-0.222189,0.094459,2.41969,-0.060771,-0.360339,0.0779856,0.357661,0.0402871,-0.327147,0.779278,0.359877,-0.0174305,0.0849912,-0.399307,-0.184224,-0.27896,-0.615173,-0.296004,0.214786,1.5728,-0.438307,-0.281819,-0.00683311,1.97831,-0.413599,-0.591711,0.566316,-0.227917,-0.356158,0.0830094,13.3749,1.36011,2.20141,1.95579,4.38839,6.22626,0.0232229,-4.21339,-1.01609,4.41325,4.60965,6.08631,-3.0042,0.00798199,-0.217853,0.826946,-6.18251,-2.67452,-1.1284,-0.0891256,-2.78911,4.16664,-1.28636,-0.500763,5.31361,21.5304,-80.9259,-4.73903,12.4949,1.44267,-0.157148,3.2233,0.274464,4.31463,-93.0253,6.53937,-0.86175,-0.399377,-196.276,-15.5766,21.2459,-166.902,-530.177,7.50049,0.411817,326.416,167.891,101.583,-33.7764,58.5449,55.7978,110.045,-59.3238,34.4926,34.1954,149.819,-14.3094,-125.661,-78.2886,9.97113,10.2154,5.3237,-9.03607,197.848,-141.187,-344.586,-117.759,-184.856,-0.000490728,-147.503,-193.343,-166.944,-259.977,-273.874,311.303,-0.000317752,100.637,124.877,160.839,-97.7491,-57.3091,-49.6845,207.589,-94.9472,30.3057,-46.2929,160.501,0,0,0,1,0,0,0,0,0,0,0,0,0,0.972267,0,-0.376459,0.556434,-3.40709,0.154056,-485.069,2970.11,-134.297,0.00135566,0.109811,84.813
0.715,-0.0264803,0.120434,0.107315,0.878764,0.97278,-0.308117,0.683501,-0.210442,0.101936,2.42086,-0.041773,-0.333829,0.0781017,0.332907,0.0303731,-0.309254,0.795826,0.383462,-0.0246689,0.0850311,-0.39788,-0.176967,-0.305852,-0.630989,-0.303079,0.213098,1.56404,-0.419848,-0.287493,-0.0104942,2.00889,-0.485145,-1.22002,0.174873,-0.178062,-0.305081,0.109628,13.3297,2.34935,1.49548,0.232857,3.7996,5.30198,0.0232204,-4.9509,-1.9828,3.57853,3.30977,4.71694,-1.44768,0.0079804,0.285332,1.45133,-5.37831,-3.16326,-1.41494,-0.337548,-1.75116,3.6919,-1.13483,-0.732227,6.11612,50.7161,-72.7433,36.3447,11.7386,4.7372,-1.02185,6.93681,-1.76649,6.15681,-81.7079,6.04793,-1.74128,-0.393072,-187.972,-4.56916,16.0911,-174.744,-529.484,2.40438,0.359447,338.628,168.462,134.001,-24.0538,62.0277,55.955,111.7,-66.9853,31.9885,33.103,144.837,-3.16667,-104.142,-102.161,13.2218,11.2778,5.89267,-48.7849,180.281,-135.877,-333.88,-140.345,-269.998,-0.000442378,-180.719,-165.983,-207.904,-279.683,-239.955,296.065,-0.000336715,94.6014,98.0907,190.967,-110.178,-51.6313,-60.0083,210.143,-81.1829,35.379,-27.7505,136.666,0,0,0,1,0,0,0,0,0,0,0,0,0,0.941812,0,-0.377875,-0.36115,2.51083,-0.0613253,-423.698,2945.68,-71.9463,0.00134971,0.110097,96.6743
0.72,-0.0289852,0.11173,0.105636,0.878204,0.971537,-0.307422,0.74893,-0.194189,0.106017,2.41368,-0.0262837,-0.314069,0.0782178,0.303634,0.0163095,-0.296559,0.805383,0.401048,-0.0245057,0.085071,-0.394088,-0.167258,-0.327969,-0.64956,-0.311444,0.20991,1.56054,-0.403418,-0.292282,-0.0148491,2.04289,-0.500979,-1.74073,-0.335933,-0.111952,-0.248691,0.139091,13.0858,3.25075,0.816096,-1.43654,3.09787,3.95199,0.0232182,-5.8545,-2.81272,2.53901,1.91135,3.51717,0.0326427,0.00797871,0.758338,1.94179,-4.42348,-3.71415,-1.6731,-0.637589,-0.700447,3.28599,-0.957932,-0.87098,6.79945,90.7743,-24.7074,82.6613,8.04232,2.21829,-0.696125,13.3653,-5.2221,6.81545,-69.5857,5.66397,-2.50447,-0.384202,-167.122,-25.2031,14.2779,-190.501,-510.217,-9.30695,0.300779,346.875,168.099,162.52,-11.4322,61.2936,52.6711,112.161,-71.817,29.551,31.3353,138.101,3.35579,-74.5185,-118.321,15.4683,11.9947,6.2919,-81.5467,150.598,-119.009,-315.883,-156.489,-336.135,-0.000392295,-198.389,-118.445,-237.408,-292.05,-234.023,250.128,-0.000336065,86.2067,65.4814,206.874,-116.587,-45.1701,-66.3269,206.863,-65.8725,39.7255,-12.5603,112.017,0,0,0,1,0,0,0,0,0,0,0,0,0,0.904687,0,-0.379397,-0.656194,5.96326,0.0489206,-319.892,2907.07,23.8486,0.00133927,0.110573,125.513
