time,pos_pelvis_tilt,pos_pelvis_list,pos_pelvis_rotation,pos_pelvis_tx,pos_pelvis_ty,pos_pelvis_tz,pos_hip_flexion_r,pos_hip_adduction_r,pos_hip_rotation_r,pos_knee_angle_r,pos_ankle_angle_r,pos_subtalar_angle_r,pos_mtp_angle_r,pos_hip_flexion_l,pos_hip_adduction_l,pos_hip_rotation_l,pos_knee_angle_l,pos_ankle_angle_l,pos_subtalar_angle_l,pos_mtp_angle_l,pos_lumbar_extension,pos_lumbar_bending,pos_lumbar_rotation,pos_arm_flex_r,pos_arm_add_r,pos_arm_rot_r,pos_elbow_flex_r,pos_arm_flex_l,pos_arm_add_l,pos_arm_rot_l,pos_elbow_flex_l,vel_pelvis_tilt,vel_pelvis_list,vel_pelvis_rotation,vel_pelvis_tx,vel_pelvis_ty,vel_pelvis_tz,vel_hip_flexion_r,vel_hip_adduction_r,vel_hip_rotation_r,vel_knee_angle_r,vel_ankle_angle_r,vel_subtalar_angle_r,vel_mtp_angle_r,vel_hip_flexion_l,vel_hip_adduction_l,vel_hip_rotation_l,vel_knee_angle_l,vel_ankle_angle_l,vel_subtalar_angle_l,vel_mtp_angle_l,vel_lumbar_extension,vel_lumbar_bending,vel_lumbar_rotation,vel_arm_flex_r,vel_arm_add_r,vel_arm_rot_r,vel_elbow_flex_r,vel_arm_flex_l,vel_arm_add_l,vel_arm_rot_l,vel_elbow_flex_l,tau_pelvis_tilt,tau_pelvis_list,tau_pelvis_rotation,tau_pelvis_tx,tau_pelvis_ty,tau_pelvis_tz,tau_hip_flexion_r,tau_hip_adduction_r,tau_hip_rotation_r,tau_knee_angle_r,tau_ankle_angle_r,tau_subtalar_angle_r,tau_mtp_angle_r,tau_hip_flexion_l,tau_hip_adduction_l,tau_hip_rotation_l,tau_knee_angle_l,tau_ankle_angle_l,tau_subtalar_angle_l,tau_mtp_angle_l,tau_lumbar_extension,tau_lumbar_bending,tau_lumbar_rotation,tau_arm_flex_r,tau_arm_add_r,tau_arm_rot_r,tau_elbow_flex_r,tau_arm_flex_l,tau_arm_add_l,tau_arm_rot_l,tau_elbow_flex_l,acc_pelvis_tilt,acc_pelvis_list,acc_pelvis_rotation,acc_pelvis_tx,acc_pelvis_ty,acc_pelvis_tz,acc_hip_flexion_r,acc_hip_adduction_r,acc_hip_rotation_r,acc_knee_angle_r,acc_ankle_angle_r,acc_subtalar_angle_r,acc_mtp_angle_r,acc_hip_flexion_l,acc_hip_adduction_l,acc_hip_rotation_l,acc_knee_angle_l,acc_ankle_angle_l,acc_subtalar_angle_l,acc_mtp_angle_l,acc_lumbar_extension,acc_lumbar_bending,acc_lumbar_rotation,acc_arm_flex_r,acc_arm_add_r,acc_arm_rot_r,acc_elbow_flex_r,acc_arm_flex_l,acc_arm_add_l,acc_arm_rot_l,acc_elbow_flex_l,missing_grf_data,missing_grf_reason,calcn_r_probably_contacting_ground,calcn_l_probably_contacting_ground,calcn_r_contact_cop_x,calcn_r_contact_cop_y,calcn_r_contact_cop_z,calcn_r_contact_moment_x,calcn_r_contact_moment_y,calcn_r_contact_moment_z,calcn_r_contact_force_x,calcn_r_contact_force_y,calcn_r_contact_force_z,calcn_l_contact_cop_x,calcn_l_contact_cop_y,calcn_l_contact_cop_z,calcn_l_contact_moment_x,calcn_l_contact_moment_y,calcn_l_contact_moment_z,calcn_l_contact_force_x,calcn_l_contact_force_y,calcn_l_contact_force_z,marker_error_rms,marker_error_max,residual_norm
0.39,-0.0200114,-0.0723011,-0.143656,0.883511,0.969564,-0.311967,0.347787,0.129141,-0.139891,0.850246,0.371322,-0.19082,0.0288149,0.702201,-0.278189,0.0960157,2.20877,-0.0364575,-0.15382,0.052307,-0.271972,0.11152,0.0750973,-0.368686,-0.273335,0.206759,1.94552,-0.692235,-0.218392,0.0574703,1.8958,-1.38365,0.537904,-0.163466,-0.127717,-0.320983,0.0698575,-5.60455,-0.188546,3.00561,2.05389,3.28277,-2.30337,0.0184771,12.1516,0.596246,2.90071,-2.16195,3.07778,0.00859096,0.000800849,1.42932,-1.12258,4.00912,4.39846,-1.03519,0.849204,4.05423,-3.16889,-1.55822,-0.313465,0.0917715,48.115,88.1708,1.42611,9.51513,-9.93537,1.20419,-130.031,-42.2352,14.2743,-194.415,-586.729,105.015,0.237122,16.7581,27.1742,-33.588,-28.722,4.78639,1.03213,-0.553066,240.914,-83.6561,-69.3817,-87.7189,9.76244,40.4363,80.9933,-5.08095,30.183,33.9653,106.473,-18.1211,102.393,95.4454,11.65,15.2028,-6.62016,-143.687,-189.995,-101.103,-288.262,-283.589,244.4,0.000257102,-69.4183,205.167,-134.077,-276.125,-48.4896,-5.12577,-0.000963102,93.5676,-103.157,-135.196,-107.821,-3.70964,-19.7702,54.1157,-64.3373,-30.9274,-17.6375,128.873,0,0,1,0,0.942397,0,-0.308487,-1.67654,10.8025,1.16551,-459.351,2959.74,319.334,0,0,0,0,0,0,0,0,0,0.00106475,0.0926095,101.4
0.395,-0.0273826,-0.0670518,-0.142088,0.883164,0.968339,-0.311783,0.316172,0.123449,-0.127391,0.853309,0.380646,-0.196227,0.0289073,0.761223,-0.270078,0.107167,2.19105,-0.0222808,-0.153906,0.052311,-0.262486,0.103328,0.0917631,-0.349389,-0.278604,0.21051,1.96714,-0.709688,-0.226957,0.055462,1.89949,-1.47425,1.04987,0.313761,-0.0694666,-0.244969,0.0367567,-6.32299,-1.13852,2.50009,0.612576,1.86483,-1.08137,0.0184784,11.8045,1.62208,2.23033,-3.54257,2.83533,-0.0170379,0.000796033,1.89716,-1.63836,3.33314,3.85936,-1.05373,0.750353,4.32481,-3.49058,-1.71285,-0.401652,0.736137,85.4934,128.26,-24.7935,10.4036,-12.5522,-0.0457269,-110.97,-34.6623,15.3789,-201.291,-565.551,98.4086,0.221534,26.0319,22.4901,-32.3386,-18.8847,4.43252,0.917372,-0.561828,235.425,-49.6074,-81.8435,-91.9651,5.56375,38.5777,75.1242,2.47367,31.1588,32.7335,104.368,7.12185,100.902,108.293,14.4209,17.2379,-8.79533,-167.889,-188.749,-140.398,-290.428,-285.92,227.913,0.000233177,-123.825,204.476,-151.36,-264.896,-51.3941,13.4341,-0.000939414,67.3922,-98.7978,-147.602,-113.456,-1.75936,-21.1725,51.3885,-59.2983,-25.516,-19.5651,119.429,0,0,1,0,0.900347,0,-0.310125,-0.018749,0.166976,0.0157446,-328.713,2927.47,276.039,0,0,0,0,0,0,0,0,0,0.0010479,0.0928847,156.972
0.4,-0.0345759,-0.0592799,-0.137811,0.883177,0.967545,-0.311819,0.28036,0.113037,-0.1184,0.849112,0.382822,-0.195936,0.0289997,0.81715,-0.256856,0.114535,2.16672,-0.00938903,-0.153655,0.052315,-0.251315,0.0926662,0.104739,-0.332929,-0.283917,0.213733,1.99005,-0.728623,-0.236159,0.0529646,1.90615,-1.43864,1.55438,0.855228,0.00263796,-0.158779,-0.00721999,-7.16243,-2.08227,1.7981,-0.839564,0.43523,0.0581947,0.0184796,11.1854,2.64446,1.47353,-4.86706,2.57836,0.0501327,0.000791336,2.23412,-2.13235,2.59513,3.29208,-1.06253,0.644491,4.58175,-3.78707,-1.84043,-0.499478,1.33328,117.992,150.312,-63.5387,11.5597,-15.4723,-1.97867,-94.8003,-44.2351,4.85822,-202.883,-533.195,79.0614,0.213164,35.6135,17.3775,-31.0358,-10.1122,4.03489,0.763181,-0.560331,228.425,-15.3642,-90.7939,-93.2917,2.29248,36.4566,67.9136,11.2934,29.6164,28.7944,101.848,33.0007,93.944,115.543,16.7603,19.2286,-10.485,-189.275,-172.44,-180.015,-291.895,-308.225,199.808,0.000300897,-176.179,191.064,-161.624,-250.974,-56.7603,27.105,-0.000910121,36.0676,-91.0472,-151.46,-114.619,0.313168,-21.6976,45.7756,-51.6593,-21.741,-21.3373,109.977,0,0,1,0,0.856069,0,-0.312445,-0.260012,4.40971,0.324292,-169.221,2869.94,211.056,0,0,0,0,0,0,0,0,0,0.00102177,0.0931045,202.311
0.405,-0.040944,-0.0491594,-0.130647,0.883609,0.967232,-0.312117,0.239816,0.0983149,-0.11391,0.837616,0.377293,-0.19065,0.0290921,0.868673,-0.238857,0.117862,2.13611,0.00208378,-0.152727,0.0523189,-0.239243,0.0797282,0.113928,-0.319334,-0.289222,0.216413,2.0141,-0.74885,-0.245904,0.0499338,1.91557,-1.27364,2.0241,1.43294,0.0864395,-0.0626364,-0.0596449,-8.10881,-2.94446,0.898028,-2.29904,-1.10589,1.05723,0.0184811,10.3045,3.59978,0.665407,-6.12193,2.29456,0.185658,0.000786785,2.41446,-2.58759,1.83783,2.71898,-1.06096,0.536003,4.81063,-4.04537,-1.94914,-0.606165,1.88317,157.531,156.865,-101.013,12.9911,-18.9501,-3.76301,-70.7855,-57.1507,-13.0712,-196.269,-507.482,57.8322,0.210983,42.1198,12.6453,-30.6683,-2.00991,3.50083,0.634012,-0.540934,224.233,13.5004,-95.5648,-92.4649,-0.0636737,34.3381,60.1174,19.3228,26.2111,23.2404,98.2616,54.6046,82.5611,115.38,18.196,20.7745,-11.3077,-202.388,-142.704,-214.31,-291.162,-345.111,166.067,0.000276175,-219.902,165.304,-165.203,-234.706,-64.5286,32.7252,-0.000881951,5.58687,-80.708,-145.795,-112.536,2.33885,-21.6379,38.1099,-42.8698,-19.5709,-22.7663,100.742,0,0,1,0,0.815556,0,-0.314017,-0.11219,17.8899,0.951357,-17.5044,2791.27,148.435,0,0,0,0,0,0,0,0,0,0.000991007,0.0932667,245.293
0.41,-0.0459471,-0.0369749,-0.120598,0.884496,0.967438,-0.312698,0.194212,0.080025,-0.114778,0.818842,0.363135,-0.181212,0.0291845,0.914697,-0.216726,0.117059,2.09963,0.0119434,-0.15098,0.0523228,-0.227031,0.0647726,0.119472,-0.308552,-0.294468,0.218552,2.03911,-0.770149,-0.256139,0.0463338,1.9275,-1.00062,2.4369,2.00984,0.177419,0.0412361,-0.116183,-9.12075,-3.65798,-0.173522,-3.75485,-2.83145,1.88757,0.0184825,9.20495,4.4263,-0.160609,-7.29546,1.97192,0.349284,0.000782376,2.44239,-2.99113,1.10886,2.1563,-1.04927,0.427813,5.00118,-4.25972,-2.04699,-0.719996,2.38688,207.049,136.718,-121.051,14.673,-21.1617,-4.40206,-31.7234,-71.9477,-25.7279,-181.75,-494.168,42.206,0.211311,43.0816,8.77548,-31.6514,5.70814,2.80078,0.55744,-0.501111,223.531,30.46,-95.7443,-89.887,-1.26983,32.5887,52.5474,24.9906,21.51,17.0486,92.9471,67.3032,67.7586,106.785,18.4429,21.3802,-11.1436,-201.629,-102.299,-237.752,-285.452,-388.37,131.101,0.000252235,-248.915,128.931,-162.323,-216.411,-74.0669,28.8037,-0.000845622,-18.0895,-68.1857,-130.205,-108.742,4.0553,-21.5291,29.9117,-34.2982,-18.8054,-23.4491,91.6706,0,0,1,0,0.781499,0,-0.31442,1.0958,27.6342,0.998054,106.477,2685.17,96.9792,0,0,0,0,0,0,0,0,0,0.000958228,0.0934408,277.303
0.415,-0.0492676,-0.0230964,-0.107879,0.885845,0.968179,-0.313558,0.143568,0.0591776,-0.121589,0.792932,0.339269,-0.168497,0.0292769,0.954499,-0.191371,0.112198,2.05774,0.0199513,-0.148514,0.0523267,-0.215271,0.0481123,0.121761,-0.300489,-0.299613,0.220153,2.06486,-0.792305,-0.266844,0.0421476,1.94173,-0.664099,2.7757,2.54377,0.269634,0.148137,-0.171902,-10.1289,-4.16948,-1.36228,-5.18211,-4.7733,2.54307,0.0184837,7.96038,5.07096,-0.972225,-8.37751,1.60158,0.493302,0.000778147,2.35194,-3.33206,0.457835,1.61259,-1.02899,0.320167,5.15074,-4.43121,-2.14102,-0.837242,2.84523,251.144,80.8514,-118.242,16.1568,-20.6619,-3.28164,14.1226,-95.51,-27.4051,-158.839,-489.199,32.3051,0.207661,38.0315,5.84984,-33.5333,12.9719,1.99472,0.507421,-0.445357,222.261,31.7222,-91.5974,-85.5848,-1.25472,31.3012,45.8048,27.7431,16.0367,10.9355,85.7245,68.1068,50.4582,90.0132,17.526,20.6923,-10.0915,-182.801,-55.1503,-246.196,-271.22,-428.235,97.4686,0.00022791,-259.29,85.0544,-153.089,-196.77,-84.4648,15.6783,-0.000805829,-30.6585,-53.6988,-105.375,-104.564,5.10306,-21.9108,22.6881,-26.8921,-19.0374,-23.0525,82.4144,0,0,1,0,0.753286,0,-0.314087,2.40414,29.4129,0.649966,208.238,2547.65,56.298,0,0,0,0,0,0,0,0,0,0.000925103,0.0937175,290.328
0.42,-0.0508854,-0.00795646,-0.0929096,0.887631,0.969437,-0.314669,0.0883534,0.0369515,-0.134555,0.760241,0.304696,-0.153345,0.0293694,0.987819,-0.16389,0.103509,2.01094,0.0258476,-0.145655,0.0523306,-0.204278,0.0301095,0.121416,-0.29504,-0.30463,0.221206,2.09118,-0.815133,-0.278026,0.0373851,1.95801,-0.323565,3.02799,2.99383,0.357264,0.251599,-0.222359,-11.0429,-4.44523,-2.59326,-6.53821,-6.91447,3.03042,0.0184849,6.66393,5.49623,-1.73767,-9.36136,1.17926,0.571693,0.000774118,2.19865,-3.60055,-0.0690419,1.08977,-1.00348,0.210614,5.26418,-4.56567,-2.23621,-0.952504,3.2573,275.647,-6.41303,-100.813,16.5059,-17.3732,-0.510347,56.6479,-132.155,-24.5883,-130.635,-481.764,23.5894,0.191358,28.0419,3.43616,-34.9361,19.178,1.20773,0.416371,-0.382535,214.65,19.0878,-84.2869,-79.8741,-0.393145,30.2425,39.9094,27.7543,10.344,5.38595,76.7774,56.7167,31.5802,66.6559,15.5769,18.5748,-8.37172,-144.599,-6.15112,-237.62,-244.953,-454.279,66.2315,0.000201986,-250.696,37.7556,-137.74,-177.143,-94.5633,-4.35734,-0.000773131,-30.8178,-37.6279,-73.3418,-100.648,5.16285,-23.132,17.4153,-20.9708,-19.5526,-21.7417,72.514,0,0,1,0,0.728502,0,-0.313477,3.76668,30.1374,0.294728,296.859,2375.19,23.2281,0,0,0,0,0,0,0,0,0,0.00089583,0.093906,294.55
0.425,-0.0510854,0.00797298,-0.076274,0.889807,0.971159,-0.31599,0.0295239,0.0145715,-0.153462,0.721426,0.258767,-0.136537,0.0294618,1.01487,-0.135465,0.0913776,1.9597,0.0293798,-0.142906,0.0523344,-0.194055,0.011166,0.119237,-0.292108,-0.309519,0.221681,2.11794,-0.838486,-0.289695,0.032079,1.97611,-0.0399819,3.18589,3.32711,0.435148,0.344473,-0.264218,-11.7659,-4.47598,-3.78136,-7.76297,-9.18587,3.36157,0.0184859,5.41045,5.68501,-2.42637,-10.2471,0.706443,0.549907,0.000770253,2.04456,-3.78869,-0.435751,0.586526,-0.977664,0.0949533,5.35126,-4.67052,-2.33397,-1.06121,3.61987,282.102,-104.713,-77.4918,15.1315,-12.7508,2.31451,95.7142,-173.756,-23.9128,-104.908,-458.381,14.327,0.153598,14.6837,0.899781,-34.2026,23.312,0.580394,0.21224,-0.322466,196.743,-0.509501,-75.6799,-73.6249,0.620861,29.0442,34.2531,25.657,5.03758,0.715545,66.4446,35.43,12.1153,39.1158,12.6925,15.0317,-6.19482,-88.9591,39.6518,-211.597,-204.001,-457.035,36.0355,0.000174523,-226.509,-8.73158,-117.227,-159.561,-102.845,-28.2891,-0.000756673,-20.2075,-20.7207,-37.1932,-96.8009,4.19969,-25.1378,14.2667,-16.3376,-19.4139,-20.2772,61.7592,0,0,1,0,0.703713,0,-0.312738,5.81426,34.0706,-0.0397844,368.125,2157.15,-2.51892,0,0,0,0,0,0,0,0,0,0.000869379,0.093666,311.365
0.43,-0.0503995,0.0242053,-0.0586606,0.8923,0.973257,-0.317466,-0.0315295,-0.00681708,-0.177659,0.677511,0.201412,-0.118828,0.0295542,1.03626,-0.107258,0.0763151,1.90448,0.0303409,-0.140863,0.0523383,-0.184338,-0.00829544,0.116129,-0.291595,-0.314302,0.221527,2.14505,-0.862247,-0.301851,0.026266,1.99576,0.137168,3.24646,3.52269,0.498611,0.419631,-0.295192,-12.2107,-4.27772,-4.83935,-8.78298,-11.471,3.54175,0.0184867,4.2779,5.64135,-3.01251,-11.0449,0.192217,0.408461,0.000766469,1.94352,-3.8923,-0.621717,0.102521,-0.956666,-0.0307358,5.42259,-4.75221,-2.43104,-1.1626,3.92867,277.143,-183.024,-51.8519,12.43,-8.21095,3.20007,133.356,-202.831,-24.8639,-87.2818,-411.367,6.47611,0.0873348,-0.387536,-2.11148,-30.2764,24.5709,0.21463,-0.141312,-0.273213,167.416,-17.8901,-67.8833,-67.7942,1.0805,27.3404,28.0782,22.3635,0.739466,-2.83835,55.3019,8.20794,-6.62945,10.0219,9.02674,10.3047,-3.68683,-20.42,77.3722,-169.47,-147.132,-429.113,4.00752,0.000147355,-192.71,-50.5304,-93.5981,-146.433,-107.982,-53.2011,-0.000746739,-2.37223,-4.23391,-0.644673,-92.0957,2.52968,-27.2311,12.3981,-12.5372,-17.649,-19.6592,50.1206,0,0,1,0,0.675475,0,-0.312116,8.20664,37.6072,-0.318708,412.145,1888.67,-16.0058,0,0,0,0,0,0,0,0,0,0.000845192,0.0933059,336.492
0.435,-0.0495085,0.0402719,-0.0407966,0.895018,0.975613,-0.319035,-0.0930934,-0.0262714,-0.206092,0.629918,0.133329,-0.101019,0.0296467,1.05283,-0.0803145,0.0589126,1.84559,0.0286024,-0.140151,0.0523421,-0.17468,-0.0278628,0.113004,-0.293385,-0.319022,0.220692,2.17247,-0.886321,-0.314447,0.0199616,2.01665,0.178208,3.21332,3.5728,0.543744,0.471155,-0.313626,-12.3128,-3.89086,-5.6867,-9.51864,-13.6166,3.56179,0.0184875,3.31435,5.3887,-3.4805,-11.777,-0.347692,0.142455,0.000762736,1.93166,-3.91347,-0.62494,-0.357957,-0.944017,-0.166891,5.48458,-4.8149,-2.51928,-1.26089,4.17927,254.669,-205.646,-27.0453,9.52757,-5.15245,2.06448,160.234,-197.895,-21.7736,-72.1288,-345.788,3.52619,-0.0100033,-15.264,-5.35995,-23.183,22.7449,0.155022,-0.621933,-0.239859,127.352,-24.3838,-62.7157,-62.7874,0.398628,24.683,20.9004,18.94,-1.93544,-5.01763,44.1598,-20.3379,-23.0855,-18.2204,4.95467,4.92743,-0.850551,54.6974,102.857,-114.62,-75.0669,-366.727,-32.6652,0.000122505,-156.297,-84.5329,-69.356,-139.872,-108.946,-74.9428,-0.000726866,18.3468,10.3279,32.5292,-85.2538,0.656161,-28.253,10.164,-9.1237,-13.4262,-20.6521,37.4424,0,0,1,0,0.641397,0,-0.311866,9.17243,33.658,-0.122484,431.052,1581.73,-5.75606,0,0,0,0,0,0,0,0,0,0.00082555,0.0930324,328.633
0.44,-0.0491259,0.0557613,-0.0233881,0.897861,0.978092,-0.320624,-0.15329,-0.0431543,-0.237391,0.580448,0.0560777,-0.0840267,0.0297391,1.0655,-0.0554844,0.0397762,1.78321,0.0241403,-0.141312,0.0523459,-0.164563,-0.0471719,0.110693,-0.297306,-0.323726,0.219152,2.20015,-0.910624,-0.327379,0.0131408,2.03849,0.0765184,3.09789,3.4817,0.568518,0.495792,-0.317879,-12.0393,-3.37658,-6.2598,-9.89397,-15.4502,3.39846,0.0184881,2.53287,4.96603,-3.82728,-12.4764,-0.892423,-0.232258,0.000759101,2.0234,-3.86183,-0.462294,-0.784226,-0.940737,-0.308156,5.5354,-4.86052,-2.58642,-1.36416,4.36649,209.41,-157.573,-8.9954,6.90106,-3.94175,0.216799,169.711,-149.56,-9.27539,-54.0528,-268.836,5.19507,-0.133486,-28.4745,-8.18461,-14.0489,18.3107,0.383253,-1.1491,-0.223461,79.4347,-16.4806,-61.3873,-58.6975,-1.55443,20.9244,12.5901,16.2762,-2.75842,-5.78424,33.6559,-45.7851,-36.0771,-43.6206,0.908038,-0.438007,2.2519,128.986,113.866,-51.9293,8.8926,-271.271,-75.1721,0.00010055,-123.736,-108.851,-46.6169,-140.967,-105.043,-88.2238,-0.000689421,37.5233,21.9284,59.1742,-75.373,-0.983733,-27.2325,6.01099,-5.70826,-6.14942,-23.5569,23.599,0,0,1,0,0.597209,0,-0.313448,6.17339,17.9533,0.456899,431.84,1255.87,31.9609,0,0,0,0,0,0,0,0,0,0.000811491,0.0928569,262.347
0.445,-0.0498879,0.0703489,-0.0070701,0.900726,0.98056,-0.322157,-0.210262,-0.0571905,-0.269989,0.5312,-0.0279553,-0.0689137,0.0298315,1.07507,-0.0333755,0.0194744,1.7173,0.0170521,-0.144679,0.0523497,-0.153507,-0.0659328,0.109861,-0.303112,-0.328454,0.21693,2.22798,-0.935069,-0.340465,0.00573108,2.06091,-0.152407,2.9175,3.26359,0.573058,0.493602,-0.306619,-11.3944,-2.80724,-6.51944,-9.84951,-16.8066,3.0226,0.0184886,1.91419,4.42178,-4.06036,-13.1812,-1.41764,-0.673377,0.000755654,2.21101,-3.75218,-0.166424,-1.16109,-0.945655,-0.444319,5.56545,-4.88906,-2.61716,-1.48194,4.48448,150.256,-61.5061,-2.74556,4.38063,-4.01091,-1.98497,168.864,-71.7638,12.8387,-38.4949,-180.388,6.28365,-0.270385,-39.6132,-9.71054,-4.81795,12.4252,0.83006,-1.60466,-0.22158,28.4166,1.45953,-64.4176,-55.66,-4.25215,16.5515,3.18698,14.9859,-2.12961,-5.5127,23.9312,-64.5723,-45.4576,-64.7451,-2.82743,-5.226,5.33064,195.013,110.872,13.2483,99.0822,-149.531,-121.687,8.21025e-05,-99.7761,-123.133,-26.7594,-149.255,-95.896,-87.6436,-0.00062734,51.27,30.6527,77.3432,-62.3925,-2.25995,-23.8374,-0.948208,-1.69708,4.40044,-27.884,8.58343,0,0,1,0,0.531116,0,-0.322771,-3.56754,-7.94636,-0.704821,415.652,925.826,82.1183,0,0,0,0,0,0,0,0,0,0.000801844,0.0927442,162.501
0.45,-0.0522643,0.0837999,0.00762924,0.903521,0.982897,-0.323557,-0.262358,-0.0684549,-0.302255,0.48443,-0.115727,-0.0568428,0.029924,1.08214,-0.0143449,-0.00149639,1.64767,0.00756651,-0.150237,0.0523534,-0.141171,-0.0839274,0.110962,-0.310477,-0.333239,0.214112,2.25578,-0.959557,-0.353441,-0.00237572,2.08355,-0.475268,2.69022,2.93987,0.558921,0.467472,-0.279966,-10.4193,-2.25288,-6.4532,-9.3541,-17.5543,2.41417,0.018489,1.41531,3.80611,-4.19416,-13.9275,-1.89712,-1.1116,0.000752517,2.46736,-3.59892,0.220292,-1.47305,-0.956955,-0.563506,5.56071,-4.89754,-2.59516,-1.62136,4.5274,87.8393,36.0877,-12.2955,-0.323059,-5.22363,-5.02528,162.956,7.75129,36.3087,-29.4218,-86.6438,2.71308,-0.404758,-48.3982,-8.80588,2.20499,6.80166,1.42146,-1.86851,-0.231968,-19.5806,19.1854,-71.9471,-53.7618,-6.77852,12.4372,-6.95221,15.5071,-0.828817,-4.81963,14.9559,-74.2919,-52.399,-80.7713,-6.08357,-8.97126,7.99663,246.681,97.1624,76.2115,188.581,-12.4084,-167.97,5.37889e-05,-86.77,-128.67,-10.4455,-162.462,-81.2508,-67.9047,-0.000589152,56.9381,37.8337,86.3171,-47.0367,-3.35632,-18.2945,-10.9573,3.64395,18.0844,-32.4629,-7.33152,0,0,1,0,0.42291,0,-0.35541,-21.2692,-33.8929,-6.66502,383.406,610.966,120.146,0,0,0,0,0,0,0,0,0,0.000794737,0.0925933,96.0306
0.455,-0.0564979,0.095941,0.0203093,0.906163,0.98501,-0.324757,-0.308288,-0.0772903,-0.332615,0.442374,-0.203808,-0.0489712,0.0300164,1.08705,0.00146886,-0.0227283,1.57397,-0.00395036,-0.157493,0.0523572,-0.12741,-0.100976,0.114221,-0.319018,-0.338107,0.210838,2.28331,-0.983953,-0.365964,-0.0112941,2.106,-0.846728,2.42822,2.53601,0.528503,0.422616,-0.239983,-9.1859,-1.76707,-6.07214,-8.41119,-17.6163,1.57432,0.0184893,0.981457,3.16276,-4.24639,-14.7398,-2.30337,-1.45112,0.000749572,2.75205,-3.40975,0.651878,-1.70824,-0.973737,-0.654978,5.50593,-4.87932,-2.50474,-1.78367,4.49074,21.7033,104.396,-41.545,-2.97484,-2.00307,-4.1386,145.751,68.3136,46.8623,-18.1935,-10.1437,-3.70498,-0.523169,-53.6009,-6.05047,6.32135,3.3133,2.12143,-1.91248,-0.254693,-60.132,32.4346,-83.1196,-52.8253,-8.53261,9.16489,-17.2868,17.9609,0.563952,-4.20616,7.282,-73.6456,-58.3688,-91.3841,-8.66033,-11.2169,9.94177,280.02,78.2742,133.59,270.573,127.21,-208.798,-1.69848e-05,-84.8796,-127.926,2.19319,-176.86,-61.3453,-25.4649,-0.000709126,53.1754,45.8652,86.416,-30.6253,-4.61881,-11.248,-23.7488,11.1095,34.2977,-35.7156,-23.5963,0,0,1,0,0.239141,0,-0.442606,-39.9698,-40.3033,-15.0015,338.97,341.799,127.223,0,0,0,0,0,0,0,0,0,0.000790904,0.0923597,114.567
0.46,-0.0625727,0.106623,0.0307048,0.908589,0.986843,-0.325708,-0.347217,-0.0841688,-0.359636,0.407082,-0.288709,-0.0463196,0.0301089,1.08984,0.0140845,-0.0439054,1.49585,-0.0170009,-0.165385,0.0523609,-0.112321,-0.116878,0.119641,-0.328325,-0.343092,0.207281,2.31025,-1.00807,-0.377631,-0.0211053,2.12786,-1.21496,2.13638,2.07909,0.485201,0.366531,-0.190274,-7.7858,-1.3757,-5.40419,-7.05833,-16.9802,0.530328,0.0184892,0.557059,2.52313,-4.23542,-15.6241,-2.6101,-1.57844,0.000746026,3.01793,-3.18043,1.08396,-1.86136,-0.996831,-0.711218,5.38718,-4.82377,-2.33325,-1.96225,4.37276,-118.061,128.829,-64.428,-2.29434,-14.9896,-3.18389,45.5262,96.8908,66.8467,64.1587,-31.1572,-21.2968,-0.614832,-56.9634,-1.30606,6.75295,3.99632,2.81175,-1.71423,-0.28311,-95.2063,38.3768,-96.3821,-52.8599,-9.20032,7.19594,-28.1103,22.2297,1.53063,-4.07408,0.953159,-63.0762,-65.0113,-96.8225,-10.5401,-12.0418,10.9497,293.224,60.2853,183.421,339.496,257.096,-238.798,-7.99915e-05,-92.7298,-123.817,10.7808,-187.757,-37.5281,39.5048,-0.000874137,39.6175,56.9786,78.946,-14.9752,-6.34425,-3.7321,-38.5837,21.4883,51.8062,-35.9988,-39.5887,0,0,1,0,0.271526,0,-0.57752,-37.9053,-19.3844,-13.1084,284.569,145.526,98.4094,0,0,0,0,0,0,0,0,0,0.000788921,0.0921345,186.886
