time,pos_pelvis_tilt,pos_pelvis_list,pos_pelvis_rotation,pos_pelvis_tx,pos_pelvis_ty,pos_pelvis_tz,pos_hip_flexion_r,pos_hip_adduction_r,pos_hip_rotation_r,pos_knee_angle_r,pos_ankle_angle_r,pos_subtalar_angle_r,pos_mtp_angle_r,pos_hip_flexion_l,pos_hip_adduction_l,pos_hip_rotation_l,pos_knee_angle_l,pos_ankle_angle_l,pos_subtalar_angle_l,pos_mtp_angle_l,pos_lumbar_extension,pos_lumbar_bending,pos_lumbar_rotation,pos_arm_flex_r,pos_arm_add_r,pos_arm_rot_r,pos_elbow_flex_r,pos_arm_flex_l,pos_arm_add_l,pos_arm_rot_l,pos_elbow_flex_l,vel_pelvis_tilt,vel_pelvis_list,vel_pelvis_rotation,vel_pelvis_tx,vel_pelvis_ty,vel_pelvis_tz,vel_hip_flexion_r,vel_hip_adduction_r,vel_hip_rotation_r,vel_knee_angle_r,vel_ankle_angle_r,vel_subtalar_angle_r,vel_mtp_angle_r,vel_hip_flexion_l,vel_hip_adduction_l,vel_hip_rotation_l,vel_knee_angle_l,vel_ankle_angle_l,vel_subtalar_angle_l,vel_mtp_angle_l,vel_lumbar_extension,vel_lumbar_bending,vel_lumbar_rotation,vel_arm_flex_r,vel_arm_add_r,vel_arm_rot_r,vel_elbow_flex_r,vel_arm_flex_l,vel_arm_add_l,vel_arm_rot_l,vel_elbow_flex_l,tau_pelvis_tilt,tau_pelvis_list,tau_pelvis_rotation,tau_pelvis_tx,tau_pelvis_ty,tau_pelvis_tz,tau_hip_flexion_r,tau_hip_adduction_r,tau_hip_rotation_r,tau_knee_angle_r,tau_ankle_angle_r,tau_subtalar_angle_r,tau_mtp_angle_r,tau_hip_flexion_l,tau_hip_adduction_l,tau_hip_rotation_l,tau_knee_angle_l,tau_ankle_angle_l,tau_subtalar_angle_l,tau_mtp_angle_l,tau_lumbar_extension,tau_lumbar_bending,tau_lumbar_rotation,tau_arm_flex_r,tau_arm_add_r,tau_arm_rot_r,tau_elbow_flex_r,tau_arm_flex_l,tau_arm_add_l,tau_arm_rot_l,tau_elbow_flex_l,acc_pelvis_tilt,acc_pelvis_list,acc_pelvis_rotation,acc_pelvis_tx,acc_pelvis_ty,acc_pelvis_tz,acc_hip_flexion_r,acc_hip_adduction_r,acc_hip_rotation_r,acc_knee_angle_r,acc_ankle_angle_r,acc_subtalar_angle_r,acc_mtp_angle_r,acc_hip_flexion_l,acc_hip_adduction_l,acc_hip_rotation_l,acc_knee_angle_l,acc_ankle_angle_l,acc_subtalar_angle_l,acc_mtp_angle_l,acc_lumbar_extension,acc_lumbar_bending,acc_lumbar_rotation,acc_arm_flex_r,acc_arm_add_r,acc_arm_rot_r,acc_elbow_flex_r,acc_arm_flex_l,acc_arm_add_l,acc_arm_rot_l,acc_elbow_flex_l,missing_grf_data,missing_grf_reason,calcn_r_probably_contacting_ground,calcn_l_probably_contacting_ground,calcn_r_contact_cop_x,calcn_r_contact_cop_y,calcn_r_contact_cop_z,calcn_r_contact_moment_x,calcn_r_contact_moment_y,calcn_r_contact_moment_z,calcn_r_contact_force_x,calcn_r_contact_force_y,calcn_r_contact_force_z,calcn_l_contact_cop_x,calcn_l_contact_cop_y,calcn_l_contact_cop_z,calcn_l_contact_moment_x,calcn_l_contact_moment_y,calcn_l_contact_moment_z,calcn_l_contact_force_x,calcn_l_contact_force_y,calcn_l_contact_force_z,marker_error_rms,marker_error_max,residual_norm
1.04,-0.20427,-0.0203507,-0.0397353,0.851258,1.02475,-0.290198,0.867434,0.0194273,-0.191135,0.676186,-0.0533997,-0.187994,-0.00694401,-0.327729,-0.0745053,-0.417741,0.284066,-0.492292,0.298612,-0.0648769,0.000275338,0.0157613,-0.270102,-0.969841,-0.226098,-0.280029,1.77528,-0.535149,-0.234166,-0.167614,2.27464,0.234714,1.36518,0.122785,0.127287,0.215067,-0.0373555,-3.28035,-0.506451,-1.67995,-13.4644,0.169934,7.23317,-0.00288856,-0.782843,1.40133,7.4911,4.82134,-0.730391,-6.8862,0.0027367,0.24903,-1.05974,-0.208536,-0.626444,0.638926,-0.432586,1.08912,-1.05448,-0.413804,1.25785,1.86803,-126.55,-30.7581,64.2334,-13.398,-17.3299,2.54357,-122.496,17.5665,-0.395454,94.2549,-2.30737,-1.47369,-0.000780346,46.8976,25.545,-1.6151,16.5711,2.88961,1.32578,-0.418327,-39.4223,-14.8682,83.5142,69.7196,-10.3769,-2.14332,20.1536,-26.9651,-2.20497,-7.88762,-38.7988,-0.874734,17.8689,-2.07468,-3.08785,-10.9494,-0.46719,9.17484,-16.7474,-71.4096,116.63,-100.741,-8.39043,-0.000414228,113.314,6.83274,36.7925,259.725,264.933,131.169,-0.000264868,-9.94965,-21.6187,19.2228,64.4903,2.21749,13.8853,-25.5311,-1.44446,-1.49326,-15.4249,-52.0743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000446532,0.055112,146.879
1.045,-0.203119,-0.0130781,-0.0391732,0.851817,1.02555,-0.290396,0.851261,0.0164764,-0.20132,0.61178,-0.0550686,-0.152038,-0.00695847,-0.32881,-0.0673278,-0.379365,0.314666,-0.489321,0.26746,-0.0648632,0.00127174,0.00992219,-0.270664,-0.971361,-0.222848,-0.281845,1.78009,-0.540457,-0.236272,-0.16171,2.28267,0.23034,1.45452,0.112412,0.111848,0.16032,-0.0396914,-3.23448,-0.590188,-2.037,-12.8812,-0.333773,7.19121,-0.00289063,-0.216272,1.43549,7.67506,6.11996,0.594275,-6.23036,0.00273537,0.199281,-1.16783,-0.112422,-0.303992,0.650014,-0.36316,0.961461,-1.0617,-0.42127,1.18073,1.60765,-142.433,-16.4384,47.6481,-15.0297,-12.2459,1.97283,-149.861,7.93501,3.88703,104.4,-2.42801,-1.75525,-0.00584029,62.8422,3.45013,-2.20403,4.95385,3.05734,1.01339,-0.402055,-43.2321,-13.1957,84.4483,69.6197,-10.2861,-1.71101,19.8433,-25.4829,-1.7022,-8.18364,-40.2212,-0.577389,10.3285,-10.4308,-3.17477,-10.54,0.503095,18.0812,-5.91123,-72.2204,149.417,-72.9509,-27.27,-0.000426755,104.976,5.94431,-27.47,233.742,216.783,172.324,-0.000238655,-11.283,-12.7112,29.4415,64.7113,1.96411,12.8861,-26.7743,3.16698,2.83745,-15.4782,-57.6919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000443226,0.0551825,152.34
1.05,-0.201981,-0.00554725,-0.0388719,0.852297,1.02609,-0.290582,0.835541,0.0133776,-0.21331,0.551109,-0.0585612,-0.116764,-0.00697293,-0.327267,-0.0600018,-0.341677,0.351109,-0.48093,0.240617,-0.0648495,0.00198608,0.00376525,-0.27049,-0.971263,-0.219549,-0.283338,1.78422,-0.545687,-0.238308,-0.156193,2.28927,0.227453,1.50616,0.0602579,0.0959743,0.10762,-0.037176,-3.14407,-0.619744,-2.3981,-12.1341,-0.698527,7.05486,-0.00289277,0.308609,1.46521,7.53771,7.28867,1.67819,-5.36874,0.00273418,0.142866,-1.23139,0.0347852,0.0195643,0.659834,-0.298729,0.82759,-1.04587,-0.407083,1.10333,1.3192,-153.92,-8.16986,32.4049,-13.0182,-8.53295,0.0446507,-179.71,-1.88851,8.05077,114.245,-2.53614,-1.97738,-0.0167698,84.2913,-12.6614,-3.23899,-6.80608,2.97781,0.724071,-0.364661,-46.1494,-11.9059,84.9108,68.5113,-10.1009,-1.16366,19.6342,-24.419,-1.21233,-8.30773,-40.9663,0.787979,2.65196,-17.9288,-3.20381,-9.92582,1.27542,24.0215,4.90667,-65.1349,179.101,-38.6682,-43.0641,-0.000434994,95.3911,3.32036,-86.5237,205.229,157.773,192.516,-0.000216451,-13.4733,-3.49586,38.4355,64.0424,0.765671,12.2908,-27.1418,7.12868,6.96388,-15.0178,-62.3286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000441405,0.0551911,158.273
1.055,-0.200824,0.00204987,-0.0390188,0.852697,1.02638,-0.290736,0.820421,0.0104016,-0.226929,0.494916,-0.0630205,-0.082566,-0.00698741,-0.323339,-0.0525927,-0.306151,0.392683,-0.468594,0.218586,-0.0648358,0.00236357,-0.00247909,-0.269355,-0.969564,-0.21623,-0.284525,1.78768,-0.550738,-0.240169,-0.151052,2.29431,0.231393,1.51942,-0.029386,0.0799553,0.0579913,-0.0307989,-3.02397,-0.595211,-2.72378,-11.2386,-0.891868,6.83954,-0.00289494,0.785565,1.48182,7.10509,8.31482,2.46705,-4.40616,0.0027331,0.0754998,-1.24887,0.226963,0.339776,0.663662,-0.237275,0.69188,-1.01022,-0.372263,1.02825,1.00755,-160.144,-6.76128,22.0805,-7.12926,-8.44221,-2.86218,-208.899,-9.54051,11.4195,123.158,-2.79525,-2.0837,-0.024605,108.259,-19.7172,-5.022,-17.2466,2.63099,0.495465,-0.3123,-47.6523,-11.0076,84.789,66.5358,-9.8428,-0.549174,19.5251,-23.7535,-0.814883,-8.29736,-41.0248,2.60859,-4.45262,-23.4401,-3.17388,-9.23958,1.71579,27.7425,13.8393,-50.6951,204.411,-6.6334,-57.2264,-0.000438907,86.16,-0.58419,-133.255,176.937,91.8567,188.869,-0.000200906,-15.6957,5.21367,44.9152,62.3884,-1.35047,12.0261,-26.539,10.1246,10.576,-14.1804,-65.7657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00043799,0.0551444,162.203
1.06,-0.199602,0.00953568,-0.0397518,0.853017,1.02644,-0.290847,0.805995,0.00777153,-0.241816,0.443833,-0.0676457,-0.0497989,-0.00700189,-0.317258,-0.0451982,-0.273957,0.438681,-0.453963,0.201277,-0.0648222,0.00234868,-0.00859309,-0.267098,-0.966306,-0.212946,-0.28541,1.79048,-0.555536,-0.241766,-0.146266,2.2977,0.244436,1.49716,-0.146586,0.0640859,0.0117934,-0.02222,-2.88525,-0.526014,-2.97725,-10.2166,-0.925035,6.55341,-0.00289714,1.21636,1.4789,6.43882,9.19951,2.92634,-3.46182,0.00273209,-0.00297846,-1.2228,0.451539,0.651718,0.65691,-0.177145,0.559185,-0.959599,-0.319383,0.957344,0.678723,-160.402,-9.62552,18.2354,-5.80881,-11.7939,-3.60186,-234.609,-14.1243,13.8124,130.61,-3.3236,-2.05877,-0.0209415,130.709,-18.5066,-7.53448,-25.3947,2.14038,0.313739,-0.260124,-46.2916,-9.68024,84.044,63.7181,-9.65298,-0.0367347,19.3706,-23.5444,-0.450885,-8.07821,-40.3665,4.25739,-10.3924,-25.8895,-3.18242,-8.60494,1.77412,30.3782,19.0829,-30.7951,225.003,15.7203,-71.6037,-0.000440293,78.5097,-5.26244,-163.064,151.046,26.9542,163.155,-0.00018612,-17.247,12.6898,47.6886,59.7857,-4.25163,12.0294,-24.9593,11.9057,13.4478,-13.254,-67.7225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000434081,0.0550308,162.295
1.065,-0.198274,0.0167617,-0.0411319,0.853258,1.02628,-0.290914,0.792328,0.00561853,-0.257472,0.398376,-0.0718779,-0.018822,-0.00701639,-0.309213,-0.0379353,-0.24584,0.488454,-0.438657,0.188047,-0.0648085,0.00190261,-0.0143898,-0.263648,-0.961553,-0.209767,-0.285995,1.79265,-0.560036,-0.243027,-0.14181,2.2994,0.265723,1.4452,-0.276034,0.0481737,-0.0312313,-0.0133494,-2.73336,-0.430599,-3.13123,-9.09155,-0.846434,6.19539,-0.00289934,1.60891,1.45258,5.6235,9.95474,3.06111,-2.64604,0.00273116,-0.0892137,-1.15935,0.689982,0.950646,0.635652,-0.116998,0.434389,-0.90007,-0.252144,0.891074,0.340111,-155.172,-12.9912,19.5561,-5.31546,-16.2035,-2.75824,-253.884,-15.8993,15.2934,135.88,-4.14012,-1.9169,-0.00119683,149.085,-12.8626,-10.3842,-31.1576,1.71038,0.133256,-0.225743,-42.6567,-7.64762,82.6207,60.3814,-9.60052,0.285681,19.2253,-23.5515,-0.158313,-7.73932,-38.943,5.23043,-14.8504,-24.6508,-3.21073,-8.10645,1.44211,33.0682,19.4253,-8.32015,241.281,24.7523,-87.0969,-0.000441034,73.0399,-10.429,-175.074,128.808,-28.1706,120.85,-0.000174126,-17.7209,18.4733,46.068,56.4272,-7.74511,12.2614,-22.5174,12.3629,15.5283,-12.6623,-67.8956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000430521,0.0549205,157.886
1.07,-0.196814,0.0236164,-0.0431284,0.853419,1.02592,-0.290944,0.779488,0.00395116,-0.273336,0.35895,-0.0754913,0.00997759,-0.0070309,-0.299342,-0.0309331,-0.222099,0.541448,-0.424056,0.177838,-0.0647949,0.00101352,-0.0197248,-0.259046,-0.955389,-0.206783,-0.286274,1.79426,-0.564227,-0.243899,-0.137671,2.29941,0.291875,1.37095,-0.399288,0.0321201,-0.0717636,-0.00613879,-2.56802,-0.333473,-3.17283,-7.88514,-0.722673,5.75991,-0.00290154,1.97411,1.40044,4.74813,10.5988,2.92025,-2.04179,0.00273029,-0.177818,-1.06698,0.920321,1.23278,0.596926,-0.0556908,0.321801,-0.838256,-0.174503,0.827762,0.00063294,-144.628,-13.7461,23.2255,-4.29056,-18.6288,-2.5111,-264.898,-15.9049,16.0456,138.443,-5.1547,-1.69202,0.0335685,162.087,-7.2821,-12.9152,-34.8356,1.51266,-0.0916769,-0.220368,-37.1025,-4.9533,80.507,56.7874,-9.71633,0.351227,19.0814,-23.5431,0.019272,-7.41772,-36.7146,5.27629,-17.9583,-19.8092,-3.25881,-7.77947,0.771739,36.4586,14.7333,13.2838,253.797,21.301,-103.106,-0.000443099,69.5874,-16.1493,-171.837,110.404,-67.1706,69.2435,-0.000164571,-17.0284,22.6298,40.167,52.6311,-11.5986,12.5959,-19.4842,11.6325,16.9202,-12.8097,-66.1216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000436833,0.0547912,148.382
1.075,-0.195223,0.0300222,-0.04562,0.853498,1.02537,-0.290956,0.767559,0.00265213,-0.288868,0.325869,-0.0785721,0.0361995,-0.00704541,-0.287732,-0.0243347,-0.202655,0.597202,-0.411134,0.16936,-0.0647812,-0.000301278,-0.0244939,-0.25344,-0.947909,-0.204088,-0.286237,1.79538,-0.568128,-0.244349,-0.133853,2.29776,0.318256,1.28116,-0.498334,0.015826,-0.110661,-0.0022801,-2.38573,-0.259806,-3.10641,-6.61616,-0.616168,5.24438,-0.00290376,2.32205,1.31969,3.88894,11.1508,2.5844,-1.69557,0.00272947,-0.26296,-0.953834,1.12116,1.49594,0.538933,0.00728882,0.22438,-0.780093,-0.0899019,0.763714,-0.329975,-129.346,-10.8955,26.516,-3.6693,-20.4961,-2.85089,-267.662,-15.7087,16.3261,138.142,-6.20078,-1.43227,0.0772565,169.68,-4.70337,-14.5466,-36.8972,1.63616,-0.379718,-0.246417,-30.0736,-1.67198,77.7555,53.1757,-10.001,0.126329,18.837,-23.3392,0.0692351,-7.21531,-33.7988,4.53504,-20.2731,-12.1689,-3.32499,-7.64182,-0.109158,40.215,6.18259,31.0095,262.462,9.5964,-118.044,-0.000446313,67.2142,-22.68,-157.88,95.0389,-87.3938,15.5994,-0.000154483,-15.507,25.739,30.9133,48.7689,-15.5468,12.8447,-16.2519,10.0841,17.7849,-13.8789,-62.5143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000432295,0.0546305,134.141
1.08,-0.193518,0.0359212,-0.0484159,0.853494,1.02462,-0.29097,0.756636,0.00150767,-0.303625,0.29935,-0.081413,0.0594703,-0.00705994,-0.274442,-0.0183032,-0.187157,0.655332,-0.400397,0.161272,-0.0647676,-0.00200375,-0.0286196,-0.247062,-0.93921,-0.201782,-0.28588,1.7961,-0.571776,-0.244354,-0.130381,2.29454,0.340932,1.17979,-0.559178,-0.000798951,-0.14887,-0.00282589,-2.18465,-0.228893,-2.95136,-5.30385,-0.568186,4.65416,-0.00290599,2.65812,1.20629,3.09954,11.626,2.14743,-1.61758,0.00272869,-0.340495,-0.825139,1.27572,1.73978,0.461199,0.0715122,0.143121,-0.729673,-0.000977335,0.694319,-0.642547,-112.026,-5.01839,27.1881,-3.15734,-22.1062,-3.51395,-263.932,-16.7235,16.3994,135.244,-7.08572,-1.1909,0.120559,172.461,-6.52791,-14.8166,-37.805,2.09172,-0.726965,-0.299595,-22.5879,1.79782,74.4604,49.7341,-10.4087,-0.367941,18.4908,-22.8147,-0.00425993,-7.16417,-30.4074,3.45472,-22.593,-3.04043,-3.35376,-7.63995,-1.03016,42.9307,-3.85237,43.534,265.991,-4.71425,-130.451,-0.000450679,64.636,-30.3265,-138.061,81.4726,-89.3105,-33.4339,-0.000142996,-13.7666,28.6563,19.8263,45.0833,-19.291,12.7924,-13.137,8.17339,18.2764,-15.6313,-57.5267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000437171,0.0544602,117.58
1.085,-0.191727,0.0412553,-0.0512878,0.853406,1.02369,-0.29101,0.746786,0.000266893,-0.317293,0.279481,-0.0843718,0.0794799,-0.00707449,-0.259535,-0.0130299,-0.175111,0.715499,-0.391892,0.152348,-0.0647539,-0.0040504,-0.0320289,-0.240188,-0.929384,-0.199958,-0.285202,1.79649,-0.57522,-0.243902,-0.1273,2.28989,0.358205,1.06683,-0.57438,-0.0175677,-0.18707,-0.0079767,-1.97,-0.248155,-2.73369,-3.97389,-0.591757,4.00191,-0.00290824,2.9813,1.05466,2.40924,12.0334,1.70088,-1.78475,0.00272798,-0.409328,-0.681858,1.37485,1.9652,0.364744,0.135474,0.0774358,-0.688806,0.0904045,0.616162,-0.93018,-95.3607,2.06088,24.9164,-2.72662,-23.4784,-4.35867,-256.447,-18.9878,16.4104,130.422,-7.65115,-1.00174,0.153906,171.842,-11.8707,-13.7792,-38.0533,2.833,-1.09528,-0.371942,-15.4828,4.72893,70.805,46.5446,-10.8162,-1.01633,18.1397,-21.9855,-0.150181,-7.18163,-26.8247,2.49124,-25.5987,6.1147,-3.27695,-7.70173,-1.81675,42.7539,-12.4488,51.6179,262.215,-16.7345,-139.836,-0.000456427,60.8237,-39.1169,-116.354,68.5345,-75.6372,-72.761,-0.00012882,-12.2832,32.079,8.67441,41.546,-22.485,12.3014,-10.2231,6.30857,18.4673,-17.4246,-51.8391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000442891,0.0543077,101.471
1.09,-0.189874,0.0459494,-0.0540069,0.853236,1.02256,-0.291095,0.738005,-0.0012851,-0.329671,0.266166,-0.087749,0.0959935,-0.00708904,-0.243108,-0.00873453,-0.165973,0.777379,-0.385279,0.141605,-0.0647403,-0.00640412,-0.0346362,-0.233096,-0.918519,-0.198697,-0.284217,1.79662,-0.578507,-0.242988,-0.124655,2.28394,0.370662,0.938832,-0.543807,-0.0339525,-0.225578,-0.0170604,-1.75623,-0.310399,-2.4756,-2.66281,-0.67543,3.30273,-0.00291052,3.28542,0.859074,1.82747,12.376,1.32269,-2.14855,0.00272734,-0.470744,-0.521463,1.41823,2.17293,0.25232,0.196981,0.0263201,-0.657263,0.182741,0.529039,-1.18938,-81.046,8.58848,21.0398,-2.54456,-24.4015,-5.32852,-247.948,-21.3696,16.4304,124.584,-7.81814,-0.874226,0.170511,169.405,-18.665,-11.9085,-38.0878,3.77007,-1.43431,-0.453493,-8.95436,6.45505,67.1081,43.6076,-11.0802,-1.65017,17.9223,-20.9201,-0.291624,-7.13591,-23.3047,1.85862,-29.5598,14.0278,-3.02869,-7.77746,-2.32773,38.4098,-17.0714,57.6702,249.479,-23.4817,-146.785,-0.000463516,55.3501,-48.6056,-95.3079,55.3065,-50.7894,-99.4464,-0.000111395,-11.0711,36.2482,-0.859743,37.8356,-24.8112,11.3465,-7.42389,4.8462,18.3159,-18.4578,-46.1904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000450881,0.0541612,87.8362
1.095,-0.187974,0.0499046,-0.0563752,0.852991,1.02124,-0.291239,0.730184,-0.00326388,-0.340607,0.259089,-0.0917132,0.108837,-0.0071036,-0.225297,-0.0056543,-0.159219,0.840642,-0.379935,0.128376,-0.0647267,-0.00903462,-0.0363373,-0.226027,-0.906709,-0.198055,-0.282949,1.79656,-0.581672,-0.241616,-0.122471,2.27684,0.379955,0.791033,-0.473668,-0.049096,-0.264466,-0.0286991,-1.56418,-0.395756,-2.18725,-1.41542,-0.792838,2.5688,-0.00291284,3.56217,0.616046,1.35093,12.6526,1.06875,-2.64578,0.00272678,-0.5261,-0.340222,1.41393,2.36211,0.128264,0.253714,-0.0107993,-0.633032,0.27432,0.43675,-1.42033,-70.1672,14.5712,17.3496,-2.43546,-25.138,-5.7003,-240.265,-22.3392,16.5066,118.604,-7.59724,-0.796719,0.167861,166.055,-25.4468,-9.5949,-38.2213,4.78426,-1.71402,-0.533138,-3.08217,6.90371,63.7231,40.9693,-11.1734,-2.20135,17.8897,-19.6668,-0.345563,-6.89705,-20.0654,1.59897,-34.2002,19.8486,-2.57283,-7.84579,-2.46772,29.8745,-16.353,64.8922,228.067,-23.8041,-152.48,-0.00047145,48.3248,-57.9614,-76.3197,41.2355,-20.0925,-112.489,-9.0124e-05,-9.93747,40.8342,-7.57037,33.7546,-26.0282,9.91896,-4.84602,4.04816,17.6794,-18.1393,-41.2044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000458189,0.0540322,78.148
1.1,-0.186034,0.0530048,-0.0582473,0.852681,1.01972,-0.291444,0.72311,-0.00565149,-0.349921,0.257714,-0.0962725,0.117869,-0.00711818,-0.206278,-0.00402311,-0.154372,0.904935,-0.375094,0.112335,-0.064713,-0.0119136,-0.0370176,-0.219146,-0.894054,-0.198065,-0.281432,1.79639,-0.584736,-0.239803,-0.120741,2.26871,0.387949,0.620032,-0.374425,-0.0619601,-0.303695,-0.0410377,-1.41481,-0.477521,-1.86279,-0.275081,-0.911859,1.8064,-0.0029152,3.80379,0.326239,0.969331,12.8587,0.968285,-3.20823,0.00272633,-0.575787,-0.136051,1.37608,2.53088,-0.00187729,0.303309,-0.0350294,-0.612791,0.362717,0.346054,-1.62635,-62.587,20.2064,15.82,-2.3896,-25.3545,-5.79143,-234.226,-20.2235,16.6506,113.276,-7.05869,-0.745565,0.146559,162.712,-30.6358,-7.48204,-38.7331,5.75943,-1.89987,-0.601446,2.00041,6.21184,60.7934,38.6294,-11.1014,-2.63539,17.9705,-18.331,-0.278477,-6.40335,-17.2976,1.68917,-38.8864,23.1976,-1.947,-7.88594,-2.23413,18.3707,-10.1522,76.3915,200.483,-17.3763,-158.752,-0.000494973,40.2521,-66.2491,-59.9083,26.2865,11.2925,-112.267,-4.97144e-05,-8.78029,45.1795,-10.9973,29.4584,-26.1658,8.17165,-2.80355,3.97025,16.4689,-16.3498,-37.3004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000461052,0.0539633,72.5107
1.105,-0.184052,0.0551328,-0.0595395,0.852323,1.018,-0.291705,0.716495,-0.0082929,-0.357325,0.261351,-0.101266,0.122933,-0.00713277,-0.186253,-0.00404814,-0.151023,0.969886,-0.36997,0.0934874,-0.0646994,-0.015012,-0.0365684,-0.212541,-0.880664,-0.198728,-0.279711,1.79614,-0.5877,-0.237578,-0.11942,2.25965,0.396395,0.4256,-0.258437,-0.0716951,-0.343124,-0.0522084,-1.32295,-0.528282,-1.48083,0.727333,-0.99874,1.01264,-0.00291767,4.00505,-0.00500664,0.669789,12.9902,1.02475,-3.76957,0.00272608,-0.619689,0.0898464,1.32109,2.67817,-0.132706,0.344167,-0.0490472,-0.59294,0.445062,0.264305,-1.81285,-58.3626,26.5601,17.4674,-2.3451,-24.9015,-5.78406,-229.816,-13.9708,16.8187,109.165,-6.27378,-0.701236,0.108135,159.623,-33.642,-5.92982,-39.6744,6.58759,-1.97952,-0.650879,5.73704,4.92372,58.2802,36.6374,-10.9294,-2.95618,18.0668,-17.0444,-0.0742575,-5.6416,-15.1647,2.00428,-43.0334,24.0489,-1.24175,-7.90018,-1.67282,5.98371,0.820024,93.5715,170.765,-3.3706,-167.018,-0.000504361,31.956,-72.7789,-46.0009,10.9761,39.017,-100.423,-1.62006e-05,-7.60363,48.758,-11.333,25.3674,-25.5985,6.43773,-1.5632,4.42602,14.8015,-13.4426,-34.6408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000460605,0.053893,71.2446
1.11,-0.18202,0.0561849,-0.0602305,0.851933,1.01609,-0.292008,0.71003,-0.0109138,-0.36239,0.269256,-0.106344,0.12382,-0.00714737,-0.165429,-0.00589265,-0.148824,1.03511,-0.363871,0.072129,-0.0646858,-0.0183005,-0.0349002,-0.206219,-0.866639,-0.200032,-0.27783,1.79586,-0.590554,-0.234982,-0.118434,2.24972,0.406417,0.210433,-0.138193,-0.0779039,-0.382625,-0.0605725,-1.29304,-0.524182,-1.01297,1.58116,-1.01559,0.17755,-0.0029202,4.16483,-0.368901,0.439785,13.0451,1.21983,-4.27168,0.002726,-0.657707,0.333636,1.26442,2.80501,-0.260699,0.376356,-0.0568631,-0.57081,0.51907,0.197092,-1.98606,-57.2187,34.4909,22.0388,-2.33229,-24.321,-5.62391,-226.265,-3.68805,16.8858,106.416,-5.26719,-0.660826,0.0532218,156.62,-34.7933,-4.90069,-40.9266,7.18767,-1.96519,-0.67697,7.50236,3.57982,56.136,35.0885,-10.7315,-3.16574,18.1101,-16.0072,0.286089,-4.61918,-13.8064,2.36371,-46.3397,22.6563,-0.568963,-7.91929,-0.857862,-4.90045,15.2572,114.939,143.548,20.151,-177.38,-0.000513849,24.4285,-77.3056,-34.2228,-3.70221,60.141,-79.6691,2.10954e-05,-6.48107,51.3643,-9.17278,21.9536,-24.8765,5.13592,-1.20557,5.05531,12.9852,-9.9949,-33.1702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000458353,0.0538328,74.6853
1.115,-0.179929,0.0560786,-0.060355,0.851529,1.01398,-0.292332,0.703442,-0.0131533,-0.364582,0.280751,-0.110918,0.120274,-0.00716198,-0.143994,-0.00966979,-0.147481,1.10024,-0.356268,0.0487789,-0.0646722,-0.0217511,-0.0319479,-0.200126,-0.852065,-0.201957,-0.27582,1.79554,-0.593282,-0.232062,-0.117699,2.23896,0.418235,-0.0212657,-0.0249112,-0.0807487,-0.422222,-0.0648618,-1.31754,-0.447896,-0.43828,2.2989,-0.914839,-0.709349,-0.00292277,4.28698,-0.755429,0.268671,13.0265,1.52054,-4.67003,0.0027261,-0.690112,0.590458,1.21856,2.91478,-0.385082,0.402035,-0.062891,-0.545534,0.583995,0.147118,-2.15191,-57.2081,42.8216,28.8467,-2.32055,-23.7763,-5.36801,-222.115,9.44662,16.6391,104.68,-4.00595,-0.637183,-0.0188231,154.069,-34.0535,-4.60685,-42.4377,7.52274,-1.86259,-0.679561,7.0983,2.28629,54.3777,33.9991,-10.4954,-3.21105,18.0639,-15.4681,0.740578,-3.4622,-13.3228,2.62218,-48.6494,19.5122,-0.0418174,-7.97324,0.0960826,-12.1201,31.2676,136.185,123.182,55.7653,-188.248,-0.000523572,18.558,-79.8467,-24.0654,-16.6925,73.066,-53.3837,5.95016e-05,-5.53956,52.9282,-5.31018,19.5654,-24.427,4.60404,-1.62342,5.49724,11.3001,-6.73862,-32.7402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000455432,0.0537695,80.8585
