time,pos_pelvis_tilt,pos_pelvis_list,pos_pelvis_rotation,pos_pelvis_tx,pos_pelvis_ty,pos_pelvis_tz,pos_hip_flexion_r,pos_hip_adduction_r,pos_hip_rotation_r,pos_knee_angle_r,pos_ankle_angle_r,pos_subtalar_angle_r,pos_mtp_angle_r,pos_hip_flexion_l,pos_hip_adduction_l,pos_hip_rotation_l,pos_knee_angle_l,pos_ankle_angle_l,pos_subtalar_angle_l,pos_mtp_angle_l,pos_lumbar_extension,pos_lumbar_bending,pos_lumbar_rotation,pos_arm_flex_r,pos_arm_add_r,pos_arm_rot_r,pos_elbow_flex_r,pos_arm_flex_l,pos_arm_add_l,pos_arm_rot_l,pos_elbow_flex_l,vel_pelvis_tilt,vel_pelvis_list,vel_pelvis_rotation,vel_pelvis_tx,vel_pelvis_ty,vel_pelvis_tz,vel_hip_flexion_r,vel_hip_adduction_r,vel_hip_rotation_r,vel_knee_angle_r,vel_ankle_angle_r,vel_subtalar_angle_r,vel_mtp_angle_r,vel_hip_flexion_l,vel_hip_adduction_l,vel_hip_rotation_l,vel_knee_angle_l,vel_ankle_angle_l,vel_subtalar_angle_l,vel_mtp_angle_l,vel_lumbar_extension,vel_lumbar_bending,vel_lumbar_rotation,vel_arm_flex_r,vel_arm_add_r,vel_arm_rot_r,vel_elbow_flex_r,vel_arm_flex_l,vel_arm_add_l,vel_arm_rot_l,vel_elbow_flex_l,tau_pelvis_tilt,tau_pelvis_list,tau_pelvis_rotation,tau_pelvis_tx,tau_pelvis_ty,tau_pelvis_tz,tau_hip_flexion_r,tau_hip_adduction_r,tau_hip_rotation_r,tau_knee_angle_r,tau_ankle_angle_r,tau_subtalar_angle_r,tau_mtp_angle_r,tau_hip_flexion_l,tau_hip_adduction_l,tau_hip_rotation_l,tau_knee_angle_l,tau_ankle_angle_l,tau_subtalar_angle_l,tau_mtp_angle_l,tau_lumbar_extension,tau_lumbar_bending,tau_lumbar_rotation,tau_arm_flex_r,tau_arm_add_r,tau_arm_rot_r,tau_elbow_flex_r,tau_arm_flex_l,tau_arm_add_l,tau_arm_rot_l,tau_elbow_flex_l,acc_pelvis_tilt,acc_pelvis_list,acc_pelvis_rotation,acc_pelvis_tx,acc_pelvis_ty,acc_pelvis_tz,acc_hip_flexion_r,acc_hip_adduction_r,acc_hip_rotation_r,acc_knee_angle_r,acc_ankle_angle_r,acc_subtalar_angle_r,acc_mtp_angle_r,acc_hip_flexion_l,acc_hip_adduction_l,acc_hip_rotation_l,acc_knee_angle_l,acc_ankle_angle_l,acc_subtalar_angle_l,acc_mtp_angle_l,acc_lumbar_extension,acc_lumbar_bending,acc_lumbar_rotation,acc_arm_flex_r,acc_arm_add_r,acc_arm_rot_r,acc_elbow_flex_r,acc_arm_flex_l,acc_arm_add_l,acc_arm_rot_l,acc_elbow_flex_l,missing_grf_data,missing_grf_reason,calcn_r_probably_contacting_ground,calcn_l_probably_contacting_ground,calcn_r_contact_cop_x,calcn_r_contact_cop_y,calcn_r_contact_cop_z,calcn_r_contact_moment_x,calcn_r_contact_moment_y,calcn_r_contact_moment_z,calcn_r_contact_force_x,calcn_r_contact_force_y,calcn_r_contact_force_z,calcn_l_contact_cop_x,calcn_l_contact_cop_y,calcn_l_contact_cop_z,calcn_l_contact_moment_x,calcn_l_contact_moment_y,calcn_l_contact_moment_z,calcn_l_contact_force_x,calcn_l_contact_force_y,calcn_l_contact_force_z,marker_error_rms,marker_error_max,residual_norm
0.21,-0.15988,0.138859,0.158163,0.874063,0.952848,-0.30337,0.784394,-0.238773,0.0704381,2.27707,-0.034246,-0.265834,0.0128544,0.393386,0.110735,-0.189994,0.88137,0.529124,0.172436,-0.0497352,-0.18329,-0.216026,-0.267809,-0.599534,-0.203433,-0.091001,1.72171,-0.468611,-0.309424,-0.0141367,2.11762,-0.0759754,-2.23122,-1.8006,-0.0221793,0.00303591,0.156405,10.4036,3.26542,1.21832,-3.80788,2.03806,-0.766355,0.00135799,-7.3677,-3.86784,0.196384,-1.11008,1.76953,2.61769,0.00681944,0.85101,2.73246,-1.99084,-2.18593,-1.02297,0.334499,-1.70175,2.56261,0.833088,-0.561675,0.883619,157.036,0.55566,97.1531,22.4339,7.29306,-0.295407,20.9645,-3.98259,-1.69862,-23.3173,3.10108,-1.74245,-0.253956,-61.0256,-157.367,29.873,-257.191,-409.156,-38.1363,0.0808959,237.443,55.3045,76.715,16.3631,9.75688,13.1354,89.9621,-28.0264,18.1238,18.4817,93.9418,13.4638,-57.4117,-53.4437,12.5977,14.0855,3.96166,-133.312,101.223,-148.647,-236.79,-143.618,-227.332,0.000256649,-123.333,-86.4172,-146.722,-204.691,-214.158,55.7163,-0.000897853,41.9801,66.9667,92.0866,-50.8293,-30.6114,-23.7268,111.79,-65.42,18.8383,-4.11984,72.3988,0,0,0,1,0,0,0,0,0,0,0,0,0,0.804612,0,-0.337681,0.0277344,-2.62375,-0.0830332,-27.5689,2608.09,82.5378,0.0006126,0.0557504,186.161
0.215,-0.159924,0.126267,0.147824,0.874267,0.953215,-0.302489,0.833079,-0.219915,0.0728136,2.25211,-0.0276461,-0.27535,0.0128611,0.353464,0.0892352,-0.19268,0.870702,0.532618,0.186917,-0.0497011,-0.177985,-0.200689,-0.275461,-0.611734,-0.209313,-0.0899217,1.716,-0.457433,-0.304788,-0.017048,2.12385,-0.00865644,-2.51827,-2.06782,0.0408091,0.0734632,0.176213,9.73699,3.77154,0.475082,-4.99183,1.31997,-1.90302,0.00135928,-7.98436,-4.29993,-0.537224,-2.13353,0.698745,2.89627,0.00681495,1.06091,3.0673,-1.53041,-2.44007,-1.17603,0.215865,-1.14279,2.23551,0.927279,-0.582274,1.24561,196.882,-1.8957,116.637,16.5354,3.68774,0.962008,23.8974,-2.11752,-3.78985,-15.9991,2.97251,-1.78819,-0.249951,-33.6902,-147.177,25.0994,-243.655,-417.025,-41.2776,0.0854627,236.053,39.6268,92.0887,22.9782,9.06678,11.1958,89.3914,-33.6944,16.6621,18.5556,89.1018,23.4652,-40.7791,-46.2591,12.8756,15.1894,3.82265,-164.913,73.5956,-139.092,-223.752,-132.05,-207.236,0.000260571,-121.688,-54.6179,-134.961,-196.165,-246.418,21.8706,-0.000939182,20.9356,49.8109,85.0946,-50.7637,-20.79,-30.9379,110.85,-62.9376,11.2632,3.08008,70.7446,0,0,0,1,0,0,0,0,0,0,0,0,0,0.778761,0,-0.336681,-0.0900699,-4.50462,-0.111359,51.3862,2569.95,63.5319,0.000600261,0.0555123,229.474
0.22,-0.15938,0.112657,0.136328,0.874793,0.953962,-0.301512,0.877641,-0.199217,0.0717117,2.22156,-0.0243475,-0.290046,0.012868,0.3105,0.0663701,-0.198741,0.855131,0.529951,0.201945,-0.0496671,-0.172157,-0.184108,-0.280986,-0.625204,-0.215713,-0.0896158,1.71306,-0.447829,-0.29987,-0.0198824,2.13185,0.10867,-2.72217,-2.29911,0.105187,0.14941,0.195326,8.91243,4.13952,-0.220377,-6.11059,0.659721,-2.9392,0.00136058,-8.5928,-4.57302,-1.21203,-3.11435,-0.533347,3.00563,0.00681025,1.16559,3.31635,-1.10493,-2.69389,-1.27998,0.0611752,-0.588546,1.92082,0.983595,-0.566874,1.59934,222.285,5.96019,128.088,10.2595,0.819549,3.27644,24.5774,-0.856282,-7.03505,-9.77696,2.85744,-1.7003,-0.242822,-8.50176,-140.741,20.4591,-227.153,-419.576,-45.7248,0.100845,230.026,29.4185,102.08,27.1718,7.96111,9.1902,86.7521,-37.3653,14.9724,17.9123,83.1042,26.8127,-22.5165,-35.3528,12.7178,15.6181,3.24661,-185.156,40.1283,-124.327,-209.361,-115.478,-176.285,0.000265165,-113.157,-18.207,-121.901,-188.43,-281.931,-5.01592,-0.000975836,6.57854,30.3525,72.9926,-50.071,-11.4607,-35.5833,105.965,-60.292,4.63665,7.69225,66.0994,0,0,0,1,0,0,0,0,0,0,0,0,0,0.752629,0,-0.335304,-0.383982,-7.20217,-0.13343,133.696,2507.66,46.458,0.000585256,0.0551779,256.845
0.225,-0.158167,0.0984828,0.123949,0.875637,0.9551,-0.300454,0.917574,-0.177517,0.0675016,2.18577,-0.0239358,-0.309149,0.0128748,0.264707,0.0430498,-0.207848,0.834848,0.520236,0.216848,-0.049633,-0.166165,-0.166767,-0.284685,-0.639925,-0.222399,-0.0901995,1.71276,-0.439733,-0.294836,-0.0225245,2.1415,0.242733,-2.83475,-2.47588,0.168776,0.227501,0.211559,7.98665,4.34016,-0.842013,-7.1574,0.0823317,-3.82062,0.00136191,-9.15858,-4.66405,-1.82153,-4.05651,-1.943,2.98055,0.00680537,1.19848,3.46811,-0.73997,-2.94425,-1.33728,-0.116741,-0.0587225,1.61936,1.00678,-0.528413,1.92983,230.071,11.5777,132.856,8.08613,0.890775,3.4495,22.977,-0.161535,-11.0546,-4.25379,2.72805,-1.51781,-0.231739,12.3363,-130.522,12.1703,-207.172,-416.238,-50.7149,0.125962,217.36,23.2841,106.914,29.1852,6.9803,7.6428,82.5061,-39.0027,13.0267,16.5016,76.1419,22.9643,-4.84561,-22.3021,12.1394,15.2034,2.1695,-192.676,4.91781,-106.496,-193.927,-96.1236,-138.72,0.000267248,-96.7158,18.8395,-109.881,-180.662,-319.025,-26.7692,-0.00101293,0.7355,11.1152,57.8835,-48.7641,-3.63797,-37.5488,97.8424,-57.4507,-0.0722428,9.95994,58.5542,0,0,0,1,0,0,0,0,0,0,0,0,0,0.726134,0,-0.333801,-1.09554,-12.2711,-0.135122,216.121,2420.74,26.6558,0.000570986,0.054705,266.074
0.23,-0.156379,0.0841879,0.111012,0.876784,0.956617,-0.299342,0.95269,-0.155693,0.0606291,2.14514,-0.0259273,-0.33172,0.0128816,0.216496,0.0202006,-0.219703,0.810049,0.502546,0.231082,-0.049599,-0.160154,-0.149149,-0.286938,-0.655865,-0.229177,-0.091722,1.71491,-0.433072,-0.289804,-0.0249175,2.15261,0.357555,-2.85898,-2.58739,0.229473,0.303518,0.222407,7.02327,4.36475,-1.37449,-8.12703,-0.398286,-4.51422,0.00136324,-9.64216,-4.56986,-2.37093,-4.95982,-3.53813,2.8467,0.00680031,1.20216,3.52369,-0.450553,-3.18807,-1.35547,-0.304485,0.430489,1.33211,1.00642,-0.478613,2.2226,226.68,0.672211,132.489,9.06902,1.81631,2.52503,19.3836,0.136475,-15.0984,0.877236,2.58021,-1.30311,-0.216719,31.3536,-106.996,-0.433267,-184.026,-408.512,-53.4847,0.157143,198.748,17.9902,107.661,29.364,6.51643,6.87843,77.1627,-39.29,10.8103,14.4299,68.3904,13.1058,10.5747,-8.70192,11.1199,13.9424,0.676548,-188.652,-28.0511,-87.7615,-177.947,-76.1205,-98.8605,0.000267852,-73.3242,52.5915,-101.006,-172.176,-355.198,-43.8102,-0.0010524,2.90255,-5.93694,41.688,-46.7126,2.22301,-37.021,87.45,-54.576,-2.69006,10.3031,48.9859,0,0,0,1,0,0,0,0,0,0,0,0,0,0.699888,0,-0.332449,-2.24512,-17.9832,0.0199894,288.55,2311.27,-2.56911,0.000557087,0.0543182,262.735
0.235,-0.154263,0.0701574,0.0978572,0.87821,0.958483,-0.298213,0.98309,-0.13457,0.0515626,2.10005,-0.0298217,-0.356762,0.0128884,0.166453,-0.00133393,-0.234083,0.780945,0.475975,0.24422,-0.0495651,-0.154071,-0.131679,-0.288149,-0.672973,-0.235899,-0.0941699,1.71925,-0.427776,-0.284839,-0.027053,2.16495,0.423084,-2.80611,-2.6309,0.285072,0.37323,0.225789,6.08,4.22449,-1.8133,-9.01677,-0.778888,-5.00852,0.00136458,-10.0088,-4.3069,-2.87597,-5.82069,-5.31412,2.62765,0.00679505,1.21667,3.49401,-0.242113,-3.42163,-1.34436,-0.48959,0.867739,1.05923,0.992967,-0.427097,2.46753,213.108,-31.664,122.507,10.6631,1.98996,1.34994,14.6203,0.234365,-18.3566,5.64487,2.44008,-1.11489,-0.198952,45.8508,-67.3221,-7.97317,-154.017,-401.596,-50.3433,0.187524,175.863,10.8626,105.894,28.4996,6.72222,6.92227,71.3176,-39.0411,8.34737,11.8876,60.0299,-0.0657039,23.0828,4.00254,9.75411,12.0257,-1.02243,-176.467,-55.7878,-69.6911,-162.172,-56.7928,-59.3992,0.000267247,-45.8779,80.0391,-96.7689,-162.678,-387.045,-54.7771,-0.00109463,10.4481,-19.8816,26.0233,-43.6195,6.39079,-34.5378,75.7672,-51.8591,-3.76337,9.27085,38.527,0,0,0,1,0,0,0,0,0,0,0,0,0,0.676199,0,-0.330932,-2.4997,-15.759,0.312183,345.942,2180.95,-43.204,0.00054307,0.0539873,248.083
0.24,-0.15215,0.0567039,0.0848028,0.879879,0.96065,-0.29711,1.00908,-0.114843,0.0407539,2.05092,-0.035136,-0.38329,0.0128952,0.115262,-0.0208674,-0.250882,0.747775,0.439728,0.255989,-0.0495311,-0.147726,-0.114706,-0.288709,-0.691172,-0.242461,-0.0974813,1.72549,-0.423776,-0.279968,-0.0289567,2.17825,0.422755,-2.69069,-2.61088,0.333843,0.433358,0.220677,5.19767,3.94555,-2.16176,-9.82763,-1.06285,-5.30552,0.00136592,-10.2382,-3.9067,-3.35981,-6.63408,-7.24934,2.35376,0.00678957,1.26891,3.3946,-0.111996,-3.63973,-1.3124,-0.662279,1.24658,0.799933,0.97415,-0.380743,2.66017,190.769,-78.8499,98.0875,11.8849,1.29457,-0.0485663,9.70595,0.230977,-20.1451,9.77236,2.35153,-0.988645,-0.180204,54.0528,-17.7706,0.513682,-116.613,-396.699,-40.1122,0.206674,150.663,1.28754,103.007,27.5545,7.48929,7.52751,65.4241,-38.8715,5.7883,9.17894,51.2134,-13.1296,33.0563,14.6065,8.21707,9.75693,-2.655,-160.595,-76.5633,-52.6554,-147.405,-38.2538,-20.3409,0.000262927,-18.1724,100.04,-96.5391,-152.005,-410.672,-59.2652,-0.0011406,19.5707,-30.9536,12.1152,-39.054,9.58927,-30.8057,63.5367,-49.4136,-4.11032,7.38878,28.177,0,0,0,1,0,0,0,0,0,0,0,0,0,0.656763,0,-0.328492,0.342237,1.79403,-0.0806363,387.25,2029.99,-91.242,0.000530766,0.0537058,228.854
0.245,-0.150364,0.0440769,0.0721135,0.881754,0.963061,-0.296073,1.03105,-0.097029,0.0286287,1.99809,-0.0414066,-0.410326,0.0129021,0.0636165,-0.0379,-0.270094,0.710805,0.393215,0.266276,-0.0494972,-0.140892,-0.0985065,-0.288966,-0.710347,-0.248783,-0.101563,1.73331,-0.421012,-0.2752,-0.0306757,2.19225,0.357107,-2.52541,-2.53785,0.374928,0.482143,0.207402,4.39469,3.56274,-2.42503,-10.5647,-1.25412,-5.40722,0.00136723,-10.329,-3.4065,-3.84251,-7.39411,-9.30271,2.05744,0.00678387,1.36676,3.23983,-0.0514205,-3.835,-1.26446,-0.816308,1.56426,0.552865,0.953599,-0.343799,2.80105,164.438,-124.261,64.95,11.2073,-0.397266,-0.69098,5.30297,-0.117986,-19.8137,12.7658,2.3509,-0.938815,-0.161789,58.037,27.2519,23.5956,-77.7615,-386.005,-27.5863,0.201628,124.749,-8.7536,99.9258,27.2953,8.39803,8.22441,59.545,-39.1215,3.4704,6.77444,41.9823,-23.0406,41.1852,22.4041,6.65597,7.37588,-3.92451,-145.213,-89.5763,-36.1403,-134.333,-19.9158,19.8997,0.000254077,6.73301,112.979,-96.6083,-139.304,-421.727,-59.4815,-0.00118556,26.6219,-39.8402,0.798555,-32.7107,12.4738,-26.4753,51.2188,-47.156,-4.49183,5.24088,18.6409,0,0,0,1,0,0,0,0,0,0,0,0,0,0.640188,0,-0.324889,6.53899,29.2803,-2.15119,414.063,1854.09,-136.218,0.000520015,0.053433,216.391
0.25,-0.149155,0.0324795,0.0599844,0.883795,0.965656,-0.295134,1.0494,-0.0814547,0.0156,1.94191,-0.0481751,-0.436865,0.0129089,0.0121396,-0.052108,-0.291722,0.670351,0.336158,0.275076,-0.0494633,-0.133393,-0.0833034,-0.289203,-0.73034,-0.254793,-0.106306,1.74241,-0.419426,-0.270545,-0.0322637,2.20672,0.241904,-2.31948,-2.42583,0.408208,0.519022,0.18778,3.66863,3.11486,-2.60573,-11.2363,-1.3537,-5.30772,0.0013685,-10.2954,-2.84161,-4.32555,-8.09063,-11.4113,1.76003,0.00677794,1.49987,3.04063,-0.0474277,-3.99855,-1.20209,-0.948684,1.82035,0.317086,0.93114,-0.317595,2.89426,135.865,-144.001,37.8567,8.86906,-1.61423,-0.178238,1.58952,-1.26003,-16.942,14.1959,2.44754,-0.965093,-0.144625,59.4009,49.2222,47.1147,-45.7179,-357.695,-20.5466,0.158928,98.2311,-15.4119,97.1887,28.2879,8.82435,8.41814,53.5111,-39.7689,1.82342,5.20131,32.2994,-27.8761,47.6961,27.3402,5.1916,5.0072,-4.56353,-133.388,-94.5706,-19.8584,-123.567,-1.47792,61.6408,0.000248372,27.4522,119.654,-90.9136,-122.533,-415.302,-59.6744,-0.00122063,29.0156,-46.8278,-7.44555,-24.6061,15.4768,-22.1997,39.0729,-44.755,-5.41587,3.56988,10.2135,0,0,0,1,0,0,0,0,0,0,0,0,0,0.621394,0,-0.320872,13.3099,50.7896,-4.98396,431.34,1645.96,-161.517,0.00051096,0.0531623,201.767
0.255,-0.148642,0.0220744,0.0485387,0.885965,0.968376,-0.294309,1.0644,-0.0682447,0.00207489,1.88264,-0.0549805,-0.461862,0.0129158,-0.0386509,-0.0633247,-0.315623,0.626835,0.268719,0.282384,-0.0494295,-0.125168,-0.0692709,-0.289626,-0.750948,-0.260417,-0.111605,1.75249,-0.41896,-0.266024,-0.0337624,2.22145,0.102524,-2.081,-2.28913,0.434166,0.544058,0.164962,3.00168,2.642,-2.70503,-11.8542,-1.36109,-4.99952,0.00136974,-10.1581,-2.24334,-4.78011,-8.70329,-13.4878,1.46166,0.00677184,1.64495,2.80649,-0.0846554,-4.12158,-1.12471,-1.05968,2.01572,0.0933104,0.90406,-0.299745,2.94533,107.656,-116.184,28.8178,4.67919,-2.10479,0.869565,-1.97473,-3.58603,-11.5449,14.0083,2.62222,-1.05077,-0.12945,61.5872,34.4276,55.3267,-29.9776,-301.192,-21.7839,0.0681339,70.7956,-14.8182,95.1253,30.7647,8.22899,7.62504,47.0411,-40.6677,1.18313,4.86791,22.0352,-26.9889,52.2919,29.9969,3.85342,2.66418,-4.44482,-126.822,-92.0713,-4.21043,-115.556,17.0375,103.703,0.000260196,44.1794,120.759,-72.5538,-98.8034,-386.097,-64.7911,-0.00123871,25.5092,-51.6123,-12.5564,-15.0674,18.8327,-18.6529,27.2887,-41.6576,-7.11588,3.17489,2.71561,0,0,0,1,0,0,0,0,0,0,0,0,0,0.590323,0,-0.317981,16.7497,53.085,-5.72693,441.709,1399.91,-151.026,0.000505105,0.0528894,161.078
0.26,-0.148804,0.0129767,0.037843,0.888233,0.971163,-0.293596,1.07624,-0.0573365,-0.0115555,1.82048,-0.0613601,-0.484267,0.0129226,-0.088337,-0.0715224,-0.341337,0.580848,0.191627,0.288073,-0.0493956,-0.116306,-0.0565288,-0.290363,-0.771932,-0.26557,-0.117369,1.76325,-0.419535,-0.261682,-0.0351818,2.23625,-0.0324211,-1.81954,-2.13915,0.453433,0.557379,0.142738,2.36758,2.18165,-2.72608,-12.4319,-1.2759,-4.481,0.00137104,-9.93721,-1.63954,-5.14288,-9.19731,-15.4183,1.1377,0.00676565,1.7725,2.54843,-0.147438,-4.19692,-1.03054,-1.15295,2.15216,-0.114978,0.868481,-0.283871,2.9589,80.2184,-38.8271,40.1604,2.59584,-2.13907,3.91199,-6.10655,-7.32209,-4.06439,12.6197,2.83702,-1.16898,-0.11682,65.5019,-15.0573,40.2974,-33.761,-216.324,-25.965,-0.0734114,42.0182,-6.38102,93.8167,34.6963,6.43772,5.68034,40.1486,-41.5789,1.54568,5.79609,11.1063,-21.0217,54.4503,31.2828,2.63361,0.327719,-3.64767,-125.599,-83.5367,10.093,-110.431,35.0291,144.462,0.000308276,58.2668,116.808,-36.3829,-65.2001,-329.365,-77.9759,-0.00122006,16.3593,-53.811,-14.8962,-4.6148,22.5569,-16.2629,16.1152,-37.3371,-9.62339,4.60818,-4.34228,0,0,0,1,0,0,0,0,0,0,0,0,0,0.534005,0,-0.319723,12.8409,32.3638,-2.91717,443.737,1118.38,-100.807,0.000504213,0.0525939,97.8877
0.265,-0.149492,0.00524025,0.0279293,0.890566,0.973958,-0.292973,1.08494,-0.0485167,-0.0249336,1.75556,-0.0668638,-0.503061,0.0129295,-0.136566,-0.0768,-0.367961,0.533232,0.106301,0.291812,-0.0493618,-0.107034,-0.0451319,-0.291473,-0.793032,-0.270158,-0.123541,1.77441,-0.421043,-0.25758,-0.0364859,2.25093,-0.13753,-1.54729,-1.98273,0.466601,0.559018,0.1245,1.73958,1.76396,-2.67561,-12.9841,-1.10076,-3.75869,0.00137259,-9.64588,-1.05551,-5.3248,-9.52331,-17.0652,0.747824,0.00675955,1.8543,2.27937,-0.221919,-4.21999,-0.917757,-1.23426,2.23274,-0.301663,0.820364,-0.26083,2.93719,56.3437,61.4455,63.0546,7.94243,-0.383103,-0.347563,-10.3248,-11.7343,4.2496,10.6886,3.06715,-1.28636,-0.10845,68.5639,-79.0302,7.2135,-49.1279,-119.116,-24.1147,-0.257812,15.1031,4.39229,93.2563,39.6099,4.14152,3.17915,33.3346,-42.4487,2.3095,7.35922,-0.0411625,-11.8243,54.0597,32.0488,1.48834,-1.95764,-2.63428,-127.661,-71.3079,22.5423,-107.829,51.1714,182.736,0.000332809,72.3074,108.491,19.0619,-19.5427,-242.634,-99.3671,-0.00117538,3.77929,-53.6322,-15.0938,6.13335,26.4334,-14.9691,5.88916,-31.7054,-12.8198,7.92687,-11.3887,0,0,0,1,0,0,0,0,0,0,0,0,0,0.441109,0,-0.335748,-2.23096,-4.23132,0.13509,431.701,818.782,-26.1405,0.000508479,0.0523251,104.83
0.27,-0.150475,-0.00114472,0.0188169,0.892936,0.976704,-0.292417,1.09045,-0.0414795,-0.0377481,1.68794,-0.0710883,-0.517286,0.0129363,-0.182988,-0.0793652,-0.394108,0.485127,0.0149097,0.293067,-0.0493281,-0.0976683,-0.0350758,-0.29296,-0.813979,-0.274086,-0.130086,1.78572,-0.423344,-0.253799,-0.0375919,2.26533,-0.196651,-1.27699,-1.82249,0.474043,0.54923,0.111328,1.10128,1.40742,-2.5629,-13.5232,-0.844901,-2.84501,0.00137425,-9.28434,-0.513053,-5.22949,-9.62103,-18.2783,0.250988,0.00675367,1.87319,2.01121,-0.297388,-4.18933,-0.78559,-1.30911,2.26218,-0.46019,0.756265,-0.221196,2.88025,30.2816,150.766,82.304,7.87354,-0.360657,-4.39295,-15.9317,-13.7679,10.4965,9.76044,3.22143,-1.31287,-0.105469,62.2133,-126.938,-23.7901,-57.746,-36.3463,-12.1744,-0.46474,-6.72999,17.2869,93.7027,44.258,2.16991,1.0869,26.6548,-43.6751,3.00727,9.09586,-10.6299,-2.5146,52.0421,32.8997,0.0997499,-4.13851,-1.94316,-129.963,-57.9087,32.4649,-107.049,63.5673,217.53,0.000312984,88.9893,96.1759,90.7468,39.073,-127.117,-125.526,-0.00119272,-9.09512,-51.3193,-13.8605,16.5575,30.1675,-14.2944,-3.14157,-25.1622,-16.5328,12.8598,-18.5603,0,0,0,1,0,0,0,0,0,0,0,0,0,0.306758,0,-0.384758,-25.7563,-34.4275,-2.54691,398.049,532.056,39.3611,0.000517434,0.052074,174.65
0.275,-0.151521,-0.00622864,0.0105269,0.895308,0.979347,-0.291908,1.0927,-0.0358901,-0.049751,1.61765,-0.0737237,-0.526073,0.0129432,-0.227185,-0.0795261,-0.417987,0.437998,-0.0796598,0.291184,-0.0492943,-0.0885298,-0.0263028,-0.294793,-0.834512,-0.27726,-0.136989,1.79696,-0.426274,-0.250431,-0.0383764,2.27927,-0.209224,-1.01678,-1.65799,0.474541,0.528537,0.101612,0.45146,1.11788,-2.40058,-14.0585,-0.527064,-1.75736,0.00137582,-8.83939,-0.0321738,-4.77576,-9.42566,-18.9139,-0.376641,0.00674771,1.82772,1.75462,-0.36669,-4.10654,-0.634753,-1.38058,2.24647,-0.586001,0.673601,-0.156897,2.78745,-7.7991,175.29,87.194,7.5085,-0.172425,-7.25855,-23.2802,-12.6398,14.0324,11.4165,3.25806,-1.26108,-0.107893,38.787,-127.265,-33.4283,-37.7389,4.16186,2.09035,-0.664386,-23.7528,22.2594,94.4046,47.6123,1.42027,0.207032,21.0517,-45.2517,2.84282,10.1477,-19.8403,4.22122,48.484,34.1817,-1.5523,-5.96562,-2.0273,-130.028,-45.4729,39.0854,-107.45,69.9734,246.828,0.000298342,109.972,80.2678,171.177,109.717,11.6783,-149.261,-0.00122069,-19.4323,-47.5618,-12.0235,26.1874,33.5387,-13.6241,-10.9528,-18.3977,-20.561,18.8411,-25.7266,0,0,0,1,0,0,0,0,0,0,0,0,0,0.144874,0,-0.474351,-38.8751,-33.9585,-7.1774,339.903,296.915,62.7553,0.000528955,0.0518978,196.212
0.28,-0.152462,-0.0101005,0.0030915,0.897642,0.981841,-0.291451,1.09171,-0.0314376,-0.0607767,1.54467,-0.0746097,-0.528689,0.0129501,-0.268633,-0.0776803,-0.437587,0.393613,-0.173937,0.285569,-0.0492606,-0.079877,-0.0187187,-0.296927,-0.85439,-0.279595,-0.144233,1.80791,-0.429664,-0.247577,-0.0386898,2.29256,-0.188118,-0.774364,-1.48708,0.46678,0.498709,0.091476,-0.198679,0.890515,-2.20515,-14.5957,-0.177197,-0.52322,0.00137731,-8.28953,0.369165,-3.91987,-8.87708,-18.8555,-1.12295,0.0067416,1.73055,1.51681,-0.426808,-3.9756,-0.467059,-1.4487,2.19171,-0.677989,0.570796,-0.0626911,2.65881,-77.703,121.529,86.8981,3.9189,-1.17351,-5.28832,-31.5487,-7.69379,14.3022,16.0905,3.17063,-1.15008,-0.116057,-23.2929,-73.0882,-21.0778,39.1561,-28.444,-0.856494,-0.828866,-33.2842,16.6744,95.2636,49.3562,2.03575,0.712802,16.9934,-47.0912,1.66077,10.1851,-26.8597,7.52145,43.9456,35.9342,-3.41985,-7.20228,-2.92821,-127.014,-35.2978,41.7992,-108.518,68.3266,267.896,0.000256126,134.905,61.4804,249.335,189.151,163.992,-161.13,-0.00129524,-25.8302,-43.1202,-10.1651,35.0208,36.4236,-12.3554,-17.7107,-12.0572,-24.6538,24.9105,-32.5862,0,0,0,1,0,0,0,0,0,0,0,0,0,0.246004,0,-0.504769,-22.6883,-12.0156,-3.20086,261.231,138.346,36.8543,0.000540716,0.0518095,168.532
