Timestep,C7,L.ASIS,L.PSIS,L_5meta,L_Shoulder,L_ankle,L_calc,L_elbow_lat,L_elbow_med,L_forearm,L_humerus,L_knee,L_sh2,L_sh3,L_shank_antsup,L_thigh1,L_thigh2,L_thigh3,L_thigh4,L_toe,L_wrist_radius,L_wrist_ulna,R_Shoulder,R_elbow_lat,R_elbow_med,R_forearm,R_humerus,R_wrist_radius,R_wrist_ulna,Sternum,r.ASIS,r.PSIS,r_5meta,r_ankle,r_calc,r_knee,r_sh2,r_sh3,r_sh4,r_shank_antsup,r_thigh1,r_thigh2,r_thigh3,r_thigh4,r_thigh5,r_toe
All Timesteps RMSE,0.0143392,0.0251729,0.0262655,0.0199144,0.0307872,0.0166944,0.0202394,0.0248586,0.0197996,0.0156635,0.0131907,0.0346031,0.0157165,0.0148742,0.011074,0.0214292,0.0198618,0.0220821,0.0179262,0.0250513,0.0172447,0.0456721,0.0359389,0.0107521,0.0165133,0.0273139,0.0148967,0.038773,0.0630198,0.046539,0.0220205,0.0295245,0.0325599,0.021205,0.02081,0.0353702,0.011753,0.0185326,0.016749,0.0128966,0.0176516,0.0176695,0.0175363,0.0169051,0.0161048,0.0177365
0,0.0293876,0.0441928,0.00914943,0.041628,0.0157944,0.0332982,0.0273688,0.0255341,0.0198408,0.019294,0.0119711,0.0347693,0.0250663,0.024465,0.022614,0.0193947,0.0189112,0.0157584,0.0171521,0.028552,0.00434725,0.0565722,0.0395122,0.0132088,0.0207955,0.0207858,0.0157435,0.0326909,0.0384385,0.0576547,0.0223986,0.0274101,0.0318406,0.0100149,0.0243447,0.0285281,0.0109734,0.00912277,0.0106674,0.010086,0.0168547,0.0209323,0.0150516,0.0116748,0.00713439,0.0125082
1,0.0291903,0.0436316,0.0088769,0.0371792,0.0149709,0.0313473,0.023629,0.0250306,0.0202686,0.0189732,0.0124399,0.0312211,0.0234259,0.0227001,0.0215342,0.0186282,0.0177772,0.0159426,0.0166461,0.0282152,0.00437585,0.0558461,0.0388531,0.0125288,0.0204886,0.020814,0.0154228,0.0329166,0.0388739,0.0574227,0.022521,0.0275045,0.034918,0.0130123,0.0238485,0.0300912,0.00877506,0.00592681,0.00741892,0.00963265,0.0154785,0.019777,0.0153612,0.0102336,0.00780875,0.0148566
2,0.0289101,0.0427018,0.0086131,0.0341941,0.0145463,0.0302331,0.021704,0.0244732,0.0207,0.018661,0.0130825,0.0284898,0.0216087,0.0213653,0.020894,0.0185894,0.0175836,0.0165176,0.0165209,0.0277624,0.00452071,0.0552514,0.0383174,0.0118027,0.019976,0.0206706,0.0152855,0.0329513,0.0393426,0.0570809,0.0226207,0.0281687,0.0364243,0.0147501,0.0240082,0.0315225,0.00711067,0.00320825,0.00435084,0.00969708,0.0149716,0.0189325,0.0156937,0.00928079,0.00897266,0.015977
3,0.0286176,0.0414867,0.00844652,0.032125,0.0143509,0.0293456,0.0204714,0.0239834,0.021128,0.0184297,0.0139253,0.0264709,0.0202158,0.0197978,0.0203765,0.0190335,0.0179211,0.0175827,0.016906,0.0265129,0.00497997,0.0546341,0.0380891,0.011016,0.0193817,0.0203626,0.0153984,0.0327613,0.039986,0.0566429,0.0226081,0.0290771,0.0364618,0.0154544,0.0245173,0.0326949,0.00661861,0.00328237,0.00231389,0.00996527,0.0152016,0.0183703,0.0159491,0.00881032,0.00991729,0.0155533
4,0.0284067,0.0401101,0.00857021,0.0309211,0.014359,0.0285074,0.0193914,0.0235932,0.0214337,0.0183515,0.0149539,0.0249596,0.0200107,0.0178926,0.0199724,0.0200053,0.0185287,0.0190369,0.0176022,0.0245665,0.00561842,0.0539223,0.0380681,0.0100874,0.0186328,0.0199811,0.0158288,0.0324272,0.0407672,0.0561808,0.0224508,0.0300101,0.0355204,0.0158359,0.0249202,0.033664,0.00693803,0.00522516,0.00294623,0.0102447,0.0159246,0.018292,0.0163161,0.00883998,0.010554,0.0141752
5,0.0283338,0.0382943,0.00917869,0.0302805,0.0144958,0.0279699,0.0185322,0.0232325,0.0216479,0.0184577,0.0160757,0.0238791,0.0204391,0.0159513,0.0196019,0.0218598,0.0194471,0.0207706,0.0180041,0.0219014,0.00646666,0.053388,0.0381171,0.00906489,0.017761,0.019679,0.0165748,0.0320447,0.0416444,0.0557324,0.0222413,0.0310913,0.0342585,0.0168213,0.0253251,0.0344969,0.00718426,0.00663667,0.00436093,0.0101825,0.0168988,0.0185365,0.0168855,0.00928221,0.0110772,0.0127133
6,0.0284,0.0362805,0.0102139,0.0299742,0.0147123,0.0278573,0.0183082,0.0229861,0.0217196,0.0187194,0.0172274,0.0229983,0.0211727,0.0143793,0.019513,0.0248672,0.0209891,0.02275,0.0180194,0.0193458,0.00744359,0.0530834,0.0382071,0.00792494,0.0168399,0.019418,0.0174126,0.0317246,0.0423761,0.0551225,0.0219791,0.0323739,0.0335239,0.0161717,0.025725,0.0353091,0.00703012,0.00700334,0.00558691,0.00947544,0.0179998,0.0190617,0.0177078,0.0101394,0.0117359,0.0125822
7,0.0286735,0.0343469,0.0114719,0.0293525,0.0151263,0.028003,0.0185851,0.0228904,0.0216785,0.0191199,0.0184303,0.0219264,0.0216913,0.0136065,0.0197089,0.0291353,0.0231838,0.0253088,0.0176535,0.0174911,0.00834802,0.0528831,0.0383213,0.00668921,0.0158948,0.0191738,0.0183825,0.0314597,0.0428967,0.0543985,0.0216964,0.0337209,0.0333436,0.0161586,0.0263103,0.0362062,0.00654228,0.00664759,0.00718936,0.00798528,0.0190358,0.0195874,0.0186867,0.0114106,0.0126069,0.0136822
8,0.0291145,0.0324593,0.0126499,0.0278107,0.0159655,0.0281607,0.0186831,0.0230344,0.0217029,0.0196174,0.0195901,0.0202674,0.0219875,0.0139573,0.0197266,0.0343692,0.0257461,0.0287502,0.0169354,0.0163718,0.00925287,0.0528051,0.0384394,0.00541255,0.0149326,0.0190426,0.0194874,0.0312877,0.0437199,0.0538193,0.0213814,0.0347928,0.0336617,0.0170078,0.0272383,0.0371905,0.00626923,0.00674124,0.0097331,0.00598744,0.0199931,0.0201923,0.019748,0.0128832,0.0136309,0.0144798
9,0.0296901,0.0307053,0.0138465,0.0255051,0.0169682,0.0279602,0.0181845,0.0232674,0.0216991,0.0201979,0.0207156,0.0179654,0.0220124,0.015421,0.019077,0.0400517,0.0283151,0.032718,0.0163561,0.0159545,0.010196,0.0527914,0.0385368,0.00417174,0.0139893,0.0190986,0.0207718,0.0312508,0.0447367,0.0533795,0.0211515,0.0355138,0.0345245,0.0179959,0.0285044,0.0382262,0.00680203,0.00871139,0.01326,0.00504286,0.0208071,0.0206841,0.0208101,0.0143559,0.0146821,0.0152235
10,0.0303308,0.0292517,0.014953,0.0224533,0.0175721,0.0271816,0.0172351,0.0236176,0.021483,0.0207995,0.0218609,0.0153564,0.0221816,0.0176696,0.0177364,0.0454616,0.0306255,0.0367022,0.0163449,0.016339,0.0110399,0.0528119,0.0386081,0.0031025,0.0132387,0.0193119,0.022175,0.0312979,0.0456552,0.052991,0.0210229,0.0359854,0.0359803,0.018664,0.0299806,0.0392948,0.00817652,0.0124983,0.0172579,0.00686177,0.0213313,0.0209179,0.0215167,0.0154965,0.0156521,0.0158429
11,0.0309957,0.0278385,0.0158755,0.0193345,0.0173473,0.0261343,0.0163513,0.0240645,0.0213188,0.0214082,0.0229886,0.0134279,0.0233449,0.0202883,0.0158443,0.049887,0.0324454,0.0402918,0.0177707,0.0173739,0.0118515,0.0529534,0.038701,0.00247577,0.0127385,0.0196,0.0235929,0.0313223,0.0464016,0.0526154,0.0209838,0.0362788,0.0379346,0.019171,0.0314963,0.0404779,0.0102703,0.0172067,0.0212022,0.0097826,0.0213369,0.0207096,0.0212468,0.0162243,0.0164504,0.016359
12,0.0315805,0.0267183,0.0165189,0.0172977,0.0168617,0.0256214,0.0158956,0.0245741,0.0212105,0.0220349,0.0240222,0.0128006,0.0253847,0.0229178,0.0138253,0.052915,0.0334905,0.0432924,0.0197094,0.0182642,0.0126112,0.0531306,0.0387262,0.00257125,0.0123195,0.0198254,0.024949,0.0313372,0.0470714,0.0523026,0.0210724,0.0363807,0.0399943,0.019757,0.032917,0.0416362,0.0124629,0.0220828,0.0245304,0.0128499,0.0208541,0.0200762,0.0206299,0.0167419,0.0170135,0.0166414
13,0.032039,0.0259674,0.01688,0.0166387,0.0166656,0.0254675,0.0158031,0.0251278,0.0211539,0.022633,0.024945,0.0129541,0.0271403,0.0252769,0.0119903,0.0543054,0.0341082,0.0457836,0.021122,0.0186304,0.0132979,0.0533115,0.038633,0.00316003,0.0119154,0.0199568,0.0261901,0.0313371,0.0476215,0.0520513,0.0212246,0.0364591,0.0419572,0.020412,0.0340674,0.0426219,0.0141722,0.0263177,0.02701,0.015604,0.0201809,0.0192561,0.0198824,0.0171018,0.0173313,0.0161178
14,0.0323069,0.0255299,0.0170475,0.0165967,0.0168846,0.0252001,0.015802,0.0256276,0.0209626,0.0231334,0.0257009,0.0133441,0.0278621,0.0271556,0.0106366,0.054245,0.0348373,0.0471702,0.0219468,0.0186854,0.0139163,0.0535606,0.0384859,0.00383117,0.0116279,0.0199186,0.0272783,0.0312262,0.0479965,0.051837,0.0212391,0.0365428,0.0436128,0.0209857,0.0348331,0.0432982,0.0153318,0.0294109,0.0285307,0.0177333,0.0195882,0.0182918,0.0190595,0.0173518,0.0174612,0.0157852
15,0.0322861,0.0255028,0.0168845,0.0164021,0.0171777,0.0250231,0.0156212,0.0260872,0.0207373,0.0235405,0.0262151,0.0140207,0.0277422,0.0284097,0.00970533,0.0529682,0.0356302,0.0479836,0.0213614,0.018663,0.014345,0.0539038,0.038261,0.00449794,0.011406,0.0197175,0.0281211,0.0311256,0.0481935,0.0516439,0.0211975,0.0365294,0.0448434,0.021301,0.0352042,0.0436342,0.0159904,0.0311327,0.0292914,0.0191564,0.0190532,0.0173543,0.0182305,0.0173331,0.0174327,0.0156909
16,0.0319478,0.0258083,0.016639,0.0159721,0.0174691,0.0249684,0.0148223,0.0265058,0.0205763,0.0238907,0.0264975,0.0150955,0.0275594,0.0289529,0.00903961,0.0503769,0.0355352,0.0484708,0.0202827,0.0186493,0.0146397,0.0541866,0.0380338,0.00511874,0.0111717,0.0195197,0.0286377,0.0309908,0.0482356,0.0515295,0.0211249,0.0363259,0.0456426,0.0213179,0.0351365,0.0438081,0.0163186,0.0318296,0.0293587,0.0199383,0.0185345,0.0165722,0.0175803,0.0173163,0.0171793,0.0155849
17,0.0314442,0.0263477,0.0165865,0.0155725,0.0177057,0.0248783,0.013722,0.0267597,0.0204057,0.0241242,0.0265548,0.0161829,0.0273125,0.0287504,0.00839342,0.0464893,0.0334139,0.0488639,0.019464,0.0186053,0.0146978,0.0544452,0.0378514,0.00560278,0.0109081,0.019282,0.0287589,0.0307457,0.048197,0.0515652,0.0210353,0.035878,0.0460169,0.0209121,0.0345984,0.043896,0.0162387,0.0318485,0.0288929,0.0202599,0.017763,0.0156826,0.0170125,0.0174744,0.0167433,0.0149545
18,0.0308557,0.0271197,0.0168072,0.0154066,0.0178302,0.0245927,0.0126616,0.0268337,0.0200268,0.024246,0.0263479,0.0171971,0.0265893,0.027812,0.00768872,0.0418715,0.0293852,0.0484654,0.018773,0.0184654,0.0146094,0.0546711,0.0377273,0.00590487,0.0106763,0.0188734,0.0284582,0.030406,0.0480336,0.0516792,0.0208488,0.0352443,0.0459847,0.0199208,0.0337915,0.0439252,0.0157526,0.0315913,0.0281074,0.0202925,0.016851,0.0145699,0.0162233,0.0174585,0.0161003,0.0142204
19,0.0301835,0.0279294,0.0161064,0.0153639,0.0179913,0.0240357,0.0118201,0.0268233,0.019689,0.0242558,0.0258523,0.0182632,0.0254368,0.0261907,0.00713683,0.0377299,0.0260118,0.0469397,0.0181146,0.0181383,0.0145006,0.0548743,0.0376311,0.00602865,0.0104831,0.0183878,0.0277592,0.0299883,0.0477338,0.0516748,0.0205426,0.0346071,0.045769,0.0187517,0.0327349,0.0438854,0.0149914,0.0312612,0.027091,0.0201758,0.0158714,0.0134659,0.0155596,0.0169432,0.0153947,0.0138705
20,0.0294305,0.0286517,0.0151562,0.0154727,0.0182445,0.0232371,0.0111848,0.0266474,0.0193262,0.0241439,0.0251077,0.0194814,0.0237998,0.0239835,0.00678507,0.0344949,0.0250261,0.0440277,0.0173122,0.0176175,0.0142261,0.055114,0.0377306,0.00603762,0.0103289,0.0178437,0.0268041,0.0294783,0.0472989,0.051564,0.0201616,0.0340199,0.0454474,0.0176554,0.031628,0.043711,0.0141524,0.0309074,0.0260201,0.0200649,0.0148205,0.0124748,0.0147397,0.0161711,0.0145266,0.0140032
21,0.0288136,0.0291977,0.0145648,0.0158892,0.0186751,0.0227561,0.0108906,0.0263573,0.0189875,0.0239209,0.0241259,0.0206187,0.0219037,0.0213438,0.0067701,0.0314251,0.0259133,0.0396404,0.0161001,0.0168177,0.0137886,0.0553192,0.0381096,0.00594164,0.0100267,0.0172221,0.0255901,0.0289329,0.0467445,0.0519104,0.0197188,0.0335141,0.0450026,0.0167486,0.0307745,0.0434431,0.0133295,0.0305294,0.0250038,0.0198826,0.0138463,0.0117034,0.0134713,0.015078,0.0135007,0.0146569
22,0.0283243,0.02954,0.0140436,0.0167671,0.0192053,0.0226627,0.0107962,0.0259581,0.0186531,0.0236588,0.0229443,0.0216657,0.0200021,0.0184989,0.00755905,0.0281736,0.0273105,0.0343663,0.0145866,0.0158429,0.0131619,0.0554146,0.0387747,0.0057855,0.00968214,0.0165421,0.0241383,0.0283721,0.0461656,0.0524825,0.0192923,0.0330464,0.044446,0.0160864,0.0304677,0.043189,0.012497,0.0300192,0.0240047,0.0195429,0.0128288,0.0107294,0.0120945,0.0140053,0.0124279,0.0148809
23,0.0278878,0.0298051,0.0133101,0.0186444,0.0196719,0.0228776,0.0107891,0.0254313,0.0184085,0.0233728,0.0216367,0.0224138,0.0180883,0.0157743,0.00878008,0.0250238,0.0279387,0.0288008,0.0127148,0.0146533,0.012497,0.0554502,0.0394113,0.00566542,0.00945523,0.0159034,0.0224655,0.0278405,0.0455809,0.0528971,0.0187936,0.032701,0.0437704,0.0157784,0.0297832,0.0430453,0.011657,0.0293706,0.0231628,0.0190079,0.0119536,0.0096425,0.0107608,0.0130887,0.0115924,0.0148284
24,0.0275086,0.0299539,0.0124952,0.0214009,0.0201793,0.0234947,0.0109172,0.024758,0.0181506,0.0230734,0.0202829,0.0226772,0.0162685,0.0136214,0.00993194,0.0221771,0.0271193,0.023527,0.0104316,0.0134182,0.0118896,0.0553672,0.0400089,0.00566749,0.00919565,0.0154168,0.0206453,0.0272301,0.0449868,0.0531254,0.0178708,0.0323387,0.0431099,0.0158664,0.0287973,0.0429932,0.0108923,0.028615,0.0222868,0.0182376,0.0112732,0.00864227,0.00957422,0.0123232,0.0110821,0.0146272
25,0.0272401,0.0299987,0.0115769,0.0220964,0.0207846,0.0246004,0.0111996,0.0240252,0.0178075,0.0227473,0.0188781,0.0224661,0.0153819,0.0126234,0.0110319,0.019495,0.0248698,0.0191602,0.00788495,0.0136791,0.0112384,0.0551613,0.0406228,0.00602046,0.00882036,0.0150372,0.0186895,0.0265309,0.0444741,0.0532754,0.0165841,0.0319527,0.0424038,0.0160079,0.0277267,0.043073,0.0101295,0.0275808,0.0211043,0.0172266,0.0108231,0.00781442,0.00865835,0.0117774,0.0106667,0.0141607
26,0.0269092,0.0300915,0.0105554,0.0174485,0.021499,0.0252167,0.0111857,0.0232573,0.0174914,0.0224363,0.0174103,0.0221701,0.0159881,0.0133708,0.0122847,0.0168655,0.0219466,0.0160285,0.00560154,0.0168913,0.0107392,0.05494,0.0412121,0.00679748,0.00842792,0.0143969,0.0166448,0.0258024,0.0441045,0.0533853,0.0151844,0.0316713,0.0415703,0.0162302,0.0266794,0.0428133,0.00935944,0.026393,0.01979,0.0161132,0.0105585,0.00751041,0.00826313,0.0116152,0.0101806,0.0144991
27,0.0265249,0.0307063,0.0103,0.0115443,0.022207,0.0235971,0.0111143,0.0224946,0.0172068,0.022241,0.0158345,0.0222856,0.0179999,0.0158164,0.0140897,0.01451,0.0194386,0.013288,0.00398457,0.0209622,0.0104528,0.0548336,0.0417048,0.00758993,0.00819496,0.0139982,0.014469,0.0250786,0.04356,0.0534321,0.0140419,0.0315369,0.0409693,0.0165369,0.0256592,0.042601,0.00856978,0.0248349,0.0185992,0.0148407,0.0108749,0.00801044,0.00861664,0.0119086,0.0101896,0.0149593
28,0.0260614,0.0313324,0.0115722,0.00884379,0.0228817,0.0194946,0.00873063,0.0217405,0.0169403,0.0221172,0.014161,0.023191,0.020051,0.0186377,0.0162813,0.0121483,0.0178162,0.0101245,0.0039449,0.0226665,0.0102093,0.054852,0.04208,0.00832321,0.00810363,0.0138203,0.0122662,0.0243963,0.0429805,0.0534334,0.0134658,0.0313932,0.0404559,0.0169739,0.0246419,0.0423685,0.00771483,0.022532,0.0170579,0.0134184,0.0119901,0.00921964,0.00963085,0.0125726,0.0106144,0.0153075
29,0.0254943,0.0318225,0.0126011,0.00843367,0.023507,0.0166199,0.00491741,0.0210053,0.0165921,0.0217383,0.0123349,0.0250975,0.0206583,0.0201914,0.0180448,0.0100354,0.0163637,0.00674047,0.00585621,0.0229846,0.0100774,0.0548642,0.0423814,0.00907209,0.00808563,0.0136273,0.0102464,0.0237735,0.0424501,0.0534641,0.0140868,0.0311895,0.0398831,0.0175332,0.0236669,0.0421345,0.00677944,0.0199951,0.0152743,0.0120644,0.0134706,0.0108172,0.0111866,0.0136652,0.0113885,0.0157069
30,0.0247237,0.0321474,0.0134423,0.0083173,0.0240904,0.0177221,0.00420974,0.0204086,0.0162111,0.020964,0.0104571,0.0275169,0.0204268,0.0204626,0.0192501,0.00886084,0.0153243,0.00377969,0.00874166,0.0235437,0.0102925,0.0549289,0.0426878,0.00988671,0.00826712,0.0135688,0.00846906,0.023237,0.041985,0.0535173,0.0148038,0.0313124,0.0392017,0.0183258,0.0227377,0.0419598,0.00593173,0.0175953,0.0133039,0.0107387,0.0153012,0.0128991,0.0132289,0.0149927,0.0124635,0.016097
31,0.023803,0.0322014,0.014517,0.00854835,0.0247033,0.0186062,0.00521663,0.0199915,0.0157092,0.0205895,0.00853641,0.0297691,0.0212205,0.0208045,0.020446,0.0098702,0.0160511,0.00241431,0.0122461,0.023684,0.0106474,0.0552159,0.0431574,0.010717,0.00887259,0.0135736,0.00711874,0.0226823,0.0414403,0.0535739,0.0145892,0.0320079,0.0383459,0.0192541,0.0218129,0.0419537,0.00538203,0.0152738,0.011557,0.00934701,0.017243,0.0153155,0.0153747,0.0163288,0.0138244,0.0164134
32,0.0226138,0.0319539,0.0158004,0.0093859,0.0256506,0.0188995,0.00637067,0.0197893,0.015213,0.0205682,0.00682021,0.0316277,0.0221695,0.0224751,0.021419,0.012622,0.0182874,0.00447464,0.0163601,0.0237119,0.0108826,0.0557619,0.0434073,0.0115157,0.00967701,0.0134528,0.00642688,0.0221511,0.0408682,0.0536821,0.0141822,0.0328953,0.0372277,0.0202413,0.0209416,0.042156,0.00566666,0.0127707,0.0106368,0.00759197,0.0191047,0.0174271,0.0174771,0.0176631,0.0153191,0.0168656
33,0.0213187,0.0315498,0.0175954,0.0108692,0.027163,0.0195847,0.00698579,0.0197402,0.0147339,0.0206207,0.00564314,0.0331291,0.0217611,0.0230161,0.0210911,0.0136237,0.020551,0.00816344,0.0208294,0.0241806,0.0112338,0.0562403,0.0435712,0.0123002,0.0105564,0.0132196,0.00640811,0.0217745,0.0403209,0.0537902,0.0140226,0.033893,0.0357864,0.0213024,0.0204027,0.0422718,0.00684135,0.0102344,0.0105831,0.00541185,0.0206277,0.0191395,0.0193122,0.0188407,0.0166065,0.0175868
34,0.0200836,0.0311244,0.0191401,0.0127376,0.0282232,0.0208474,0.00796201,0.0198174,0.0142523,0.0205952,0.00536121,0.0341902,0.0195543,0.0212742,0.0190581,0.0133647,0.0223338,0.0120782,0.0248891,0.0247503,0.0115666,0.0563119,0.0437507,0.0130867,0.0115021,0.0131408,0.0067883,0.0217611,0.039733,0.0538389,0.0140773,0.0348972,0.0345472,0.0223207,0.0201085,0.0422142,0.00848424,0.00842804,0.0113592,0.00434603,0.021552,0.0202569,0.0205577,0.0195331,0.017516,0.0180637
35,0.0189861,0.030754,0.0202423,0.0147096,0.02888,0.0225614,0.00841291,0.0199319,0.0136853,0.0204387,0.00572409,0.0346476,0.0183348,0.0195053,0.0169225,0.0145641,0.0235327,0.0154858,0.0274998,0.0258894,0.011812,0.0564522,0.0437584,0.0138127,0.012334,0.0129898,0.00730627,0.0217042,0.0391997,0.0538385,0.0142648,0.0358647,0.0336457,0.0232324,0.0199301,0.0421097,0.0101765,0.00811148,0.0127223,0.00534336,0.0216724,0.0205423,0.0211492,0.0196317,0.017943,0.0182679
36,0.0181441,0.0304904,0.0230114,0.0165067,0.0294003,0.0235858,0.00801935,0.020223,0.0132548,0.0201846,0.00595972,0.034782,0.0190426,0.0200634,0.0162642,0.0159059,0.0245439,0.0186429,0.0286269,0.0268344,0.0119221,0.0566249,0.0435866,0.0144698,0.0130268,0.0129513,0.00785064,0.0216639,0.0387738,0.0537701,0.014647,0.0363944,0.0330832,0.0239944,0.019845,0.0418658,0.0114595,0.00846369,0.013943,0.00714373,0.021056,0.0199715,0.0210852,0.0191296,0.0178803,0.0184291
37,0.0177214,0.0303803,0.0277926,0.018075,0.0300236,0.0243134,0.00759008,0.0208195,0.012921,0.0198911,0.00583774,0.0351457,0.0210577,0.0219157,0.0169837,0.0166834,0.0255975,0.021322,0.0289032,0.0272887,0.0118406,0.0566779,0.0434305,0.0150195,0.0135129,0.013184,0.0083979,0.0214532,0.0384528,0.0534851,0.0152749,0.0364495,0.0326833,0.0246442,0.0196943,0.0412793,0.0120944,0.00906599,0.0145303,0.00833788,0.0199186,0.0188505,0.020416,0.0181932,0.0172989,0.0185452
38,0.0175954,0.030485,0,0.0193969,0.0305123,0.025011,0.00731172,0.021176,0.0127921,0.0196072,0.00550415,0.0358554,0.0228704,0.0233438,0.0181046,0.0171435,0.0255219,0.0231251,0.028587,0.0274603,0.0115164,0.0565872,0.0434467,0.0154556,0.0138786,0.0132503,0.0090184,0.0212668,0.0382973,0.052967,0.0158507,0.0363274,0.032374,0.0250231,0.0198887,0.0405439,0.012058,0.00931971,0.0142175,0.00910786,0.0185175,0.0175921,0.0193805,0.0173061,0.0163362,0.0187066
39,0.0173361,0.0308743,0,0.0204026,0.0307537,0.0257452,0.00720541,0.0211214,0.012984,0.0194073,0.00503826,0.0367599,0.0242805,0.0242274,0.0195624,0.0177021,0.0252251,0.0242689,0.0284834,0.02745,0.0109751,0.0563868,0.0433462,0.0157953,0.0141496,0.0131898,0.00966588,0.0212922,0.0382507,0.0524757,0.0161421,0.0361198,0.0323993,0.0250275,0.0202506,0.0397853,0.0114287,0.00879786,0.0129438,0.00951681,0.017065,0.0162457,0.0181169,0.0164426,0.0156632,0.0187497
40,0.0168063,0.0315687,0.0191745,0.020948,0.0310137,0.0261669,0.00718023,0.0208128,0.0132493,0.0192942,0.00473172,0.0377367,0.0252037,0.0250463,0.0212969,0.0179644,0.0255075,0.0249774,0.0287034,0.0274997,0.0104086,0.0561757,0.0433146,0.015993,0.014222,0.0132435,0.0100828,0.0214034,0.0382926,0.0520874,0.0164909,0.0358568,0.0324583,0.024688,0.0202488,0.0389906,0.0102941,0.00799981,0.0111273,0.00957015,0.0156853,0.0148949,0.0168915,0.0155568,0.0148476,0.0189384
41,0.016033,0.0324613,0,0.0212323,0.031382,0.0260685,0.00714011,0.0203363,0.0134404,0.0191956,0.00468075,0.0385397,0.0258338,0.0260293,0.0224197,0.0177567,0.0258293,0.0250317,0.0288747,0.0276822,0.00996098,0.0559586,0.0434308,0.0160929,0.0141659,0.0133268,0.0101595,0.0214794,0.0383487,0.0511812,0.0171165,0.0353983,0.0326888,0.0241221,0.0198995,0.0380072,0.00883348,0.00755885,0.00915553,0.00946417,0.0145456,0.0136808,0.0157834,0.0146232,0.0142099,0.0190923
42,0.0150682,0.0333773,0.0228587,0.0214279,0.0315943,0.0254978,0.00717733,0.0199103,0.0135558,0.0188873,0.00478372,0.039097,0.026103,0.0267484,0.0231041,0.0172313,0.0257999,0.0243933,0.0289752,0.0279063,0.00958309,0.0557504,0.0436322,0.0160782,0.0139334,0.0133429,0.00999441,0.0214883,0.0383787,0.0501933,0.0172245,0.0347688,0.0327129,0.0231905,0.0193381,0.037138,0.00721899,0.00791322,0.00728541,0.0092952,0.0133131,0.0126437,0.014857,0.0137639,0.0138134,0.0190577
43,0.0139546,0.0341434,0.0248155,0.021567,0.0316541,0.024608,0.00746293,0.0195964,0.0134636,0.0185017,0.00486284,0.03944,0.0256378,0.026421,0.0232619,0.0164676,0.0251981,0.0234697,0.0288855,0.0276799,0.00945522,0.0555123,0.0438291,0.0159481,0.0136347,0.0134073,0.00979892,0.0213503,0.0385077,0.0493832,0.0160572,0.0340085,0.0328681,0.0219767,0.0186989,0.0362895,0.00563376,0.0088397,0.00573639,0.00926226,0.0119761,0.011763,0.0139901,0.0130362,0.0130433,0.018573
44,0.0128268,0.0346006,0.0256362,0.021556,0.031562,0.0238109,0.00795585,0.0197403,0.0134079,0.0180962,0.00483105,0.0396146,0.0244885,0.0250012,0.0231213,0.015609,0.0240407,0.0223383,0.0287935,0.0271095,0.00955733,0.0551779,0.0439384,0.0157447,0.0132606,0.0137614,0.00971112,0.0212777,0.0387084,0.0488763,0.0154188,0.0331885,0.0333467,0.0205056,0.0181429,0.0354846,0.00421009,0.00980331,0.00486255,0.00908345,0.0111459,0.0110015,0.0131188,0.0122255,0.0122854,0.0180095
45,0.0118192,0.0345824,0.0264744,0.0213661,0.0313568,0.0232794,0.00838115,0.0196783,0.0134362,0.0176877,0.00449987,0.0396052,0.0231211,0.0235003,0.0228739,0.0147886,0.0232648,0.0209231,0.0285247,0.0268198,0.00977357,0.054705,0.0438478,0.0155544,0.0126284,0.0142578,0.00955361,0.0213031,0.0389612,0.0485917,0.0152614,0.0324473,0.0340438,0.0189203,0.017665,0.034916,0.00298566,0.0109003,0.00456772,0.00878966,0.0106941,0.0100814,0.0121251,0.0112494,0.0117714,0.0174025
46,0.0110425,0.0338934,0.0274021,0.0210733,0.0310995,0.0226672,0.00868965,0.0194268,0.0134075,0.0172702,0.00389045,0.0392817,0.0218982,0.0224544,0.0221336,0.0141592,0.0228592,0.0193975,0.0278922,0.0269415,0.0101969,0.0543182,0.0436403,0.0153833,0.0119338,0.0147033,0.00918283,0.0213348,0.0393032,0.0484243,0.0152335,0.031585,0.0345017,0.0175122,0.0173282,0.0345081,0.0017436,0.0124702,0.00482482,0.00831854,0.0103904,0.00894934,0.010969,0.010218,0.0113221,0.0170751
47,0.0104634,0.0325392,0.0282047,0.0206409,0.0310592,0.021995,0.00887829,0.0191759,0.0135245,0.0168816,0.00338998,0.0384094,0.0209785,0.021822,0.0215975,0.0137607,0.0225289,0.0179591,0.0267417,0.0271616,0.0105129,0.0539873,0.0436439,0.015139,0.0114538,0.0150772,0.00859641,0.0213126,0.0396951,0.0483361,0.0152706,0.0306306,0.0349607,0.0161627,0.0171494,0.0342711,0.000974245,0.0142289,0.0056818,0.00758337,0.00957229,0.00789145,0.00967479,0.00918506,0.00932079,0.0168475
