Timestep,C7,L.ASIS,L.PSIS,L_5meta,L_Shoulder,L_ankle,L_calc,L_elbow_lat,L_elbow_med,L_forearm,L_humerus,L_knee,L_sh2,L_sh3,L_shank_antsup,L_thigh1,L_thigh2,L_thigh3,L_thigh4,L_toe,L_wrist_radius,L_wrist_ulna,R_Shoulder,R_elbow_lat,R_elbow_med,R_forearm,R_humerus,R_wrist_radius,R_wrist_ulna,Sternum,r.ASIS,r.PSIS,r_5meta,r_ankle,r_calc,r_knee,r_sh2,r_sh3,r_sh4,r_shank_antsup,r_thigh1,r_thigh2,r_thigh3,r_thigh4,r_thigh5,r_toe
101,0.0234899,0.0189762,0.0209904,0.0131047,0.0331013,0.00614834,0.0182855,0.0255948,0.0124777,0.0098343,0.0120209,0.0440555,0.0183366,0.0144108,0.00428853,0.0115507,0.0121872,0.0168017,0.0167959,0.0292688,0.0167515,0.0360257,0.025276,0.0107306,0.00726524,0.0117815,0.00593074,0.0170373,0.0335598,0.0516929,0.0214091,0.0256445,0.0237725,0.0178246,0.0127874,0.0281681,0.00719596,0.0115002,0.0130729,0.00635444,0.0152262,0.015026,0.00691455,0.0154884,0.00781915,0.0109246
102,0.0230107,0.0179453,0.0217745,0.013305,0.0332702,0.00612585,0.0187383,0.0253695,0.0120773,0.00981256,0.0105801,0.0455943,0.0187912,0.0143081,0.00393582,0.0133741,0.01481,0.0185872,0.0185,0.0291054,0.016688,0.0360302,0.0256671,0.010772,0.0075944,0.011328,0.00520317,0.0169223,0.0329404,0.0517016,0.0215587,0.0252066,0.0177798,0.0179361,0.0125672,0.0279,0.0082308,0.0113076,0.0136303,0.00759518,0.0129439,0.0114625,0.00611567,0.0126739,0.00665273,0.0134965
103,0.022505,0.0170595,0.0221734,0.0133996,0.033521,0.00611694,0.0192352,0.0251651,0.0118228,0.00994402,0.00916989,0.0471014,0.0187503,0.0142542,0.00343806,0.0155936,0.0176612,0.0203005,0.0199873,0.0289422,0.0166871,0.0358018,0.0259854,0.0108666,0.00802878,0.0109173,0.00470259,0.0166911,0.0324261,0.0517205,0.0218647,0.0246982,0.0122681,0.017952,0.0112043,0.0275409,0.00940274,0.0123586,0.0150929,0.00938282,0.00999188,0.00766083,0.00532596,0.00942535,0.00540097,0.0155099
104,0.021956,0.0163471,0.0223886,0.0135029,0.0338259,0.00610815,0.0197406,0.0250982,0.0114694,0.0101392,0.00778594,0.0483964,0.018344,0.014053,0.00292902,0.0179551,0.0204071,0.0219372,0.0211728,0.0289194,0.0167598,0.0358607,0.0262895,0.0109059,0.00838496,0.0104382,0.00463221,0.0164454,0.0320135,0.0518072,0.0224727,0.024182,0.00944389,0.0170401,0.00870983,0.0270276,0.0103786,0.0145517,0.016159,0.0112242,0.00648469,0.0047949,0.00505952,0.00597188,0.00474605,0.0160249
105,0.0213598,0.0159371,0.022487,0.0135772,0.0340985,0.00602061,0.0201226,0.0250685,0.011138,0.0103874,0.00642764,0.0494274,0.0175488,0.0135656,0.00247432,0.0202475,0.022316,0.0235872,0.0220294,0.0290104,0.016848,0.0360584,0.0267512,0.0109293,0.00868687,0.0098314,0.00510515,0.0161678,0.0317032,0.0519684,0.0231939,0.023653,0.00870254,0.0152991,0.00819503,0.0263761,0.0115602,0.0167014,0.0159263,0.0127001,0.00284806,0.00475219,0.00651989,0.00337893,0.0058282,0.0156056
106,0.0207071,0.0158848,0.0226149,0.013556,0.0342306,0.00585327,0.0203892,0.025042,0.0108167,0.010515,0.00512666,0.0502977,0.0161872,0.0128228,0.00215497,0.0223022,0.0242144,0.0249611,0.0226321,0.0290942,0.0169668,0.0361273,0.0273659,0.0109138,0.00892706,0.00924894,0.0058371,0.0158969,0.0314702,0.0522156,0.0238687,0.0237275,0.008827,0.0155421,0.00896885,0.0258609,0.0130752,0.0178611,0.0152092,0.0142928,0.00317712,0.00798697,0.0101026,0.00475738,0.00884928,0.0162445
107,0.0200981,0.0160977,0.0229147,0.0136007,0.0343221,0.00578137,0.0206033,0.025094,0.0106985,0.0105233,0.00405081,0.0510497,0.0142166,0.0120566,0.00201263,0.0240321,0.0253001,0.0258722,0.0227887,0.029048,0.0172691,0.0359916,0.0282892,0.0108228,0.00914824,0.00867259,0.00660731,0.0156475,0.0313252,0.0525947,0.024387,0.0242614,0.00950896,0.0170632,0.0105594,0.0259341,0.0145262,0.0178454,0.0145971,0.0155938,0.00773394,0.012408,0.0151096,0.00851737,0.0130155,0.0168189
108,0.0195494,0.0167014,0.0232344,0.0136838,0.0344483,0.00573447,0.0207186,0.0252443,0.0106958,0.0105064,0.00349225,0.0517642,0.0118185,0.0112345,0.00220422,0.0253951,0.026072,0.026363,0.0229416,0.0291397,0.0175899,0.0357223,0.0294577,0.0105315,0.00940376,0.00813553,0.00770037,0.0155241,0.0312641,0.0531072,0.024696,0.025048,0.0104151,0.0181589,0.0122143,0.0267755,0.0147102,0.0158437,0.0134611,0.0144581,0.0130475,0.0166351,0.0202157,0.0123277,0.0174179,0.0171835
109,0.0188291,0.0174572,0.0235784,0.0138404,0.0344807,0.0056071,0.0207582,0.0253407,0.0106892,0.0106045,0.00373535,0.0523392,0.00950843,0.0103484,0.00258928,0.0263863,0.0267867,0.0265358,0.0233909,0.0293955,0.0179108,0.0354234,0.030719,0.010175,0.00969847,0.00770911,0.00876273,0.0156355,0.0314281,0.0537507,0.0248053,0.0258864,0.0114898,0.018473,0.0133367,0.028205,0.0125311,0.0118076,0.0121625,0.0110508,0.0174323,0.0196886,0.0238503,0.0151728,0.0213619,0.0177545
110,0.0179557,0.0180104,0.024053,0.0141055,0.0343198,0.00503684,0.0206656,0.0253914,0.0105964,0.0108143,0.00445497,0.052738,0.00792108,0.00929132,0.00290862,0.0269123,0.027455,0.0265282,0.0236008,0.0295361,0.0182265,0.0352148,0.0322085,0.00982351,0.0100688,0.00748292,0.00938242,0.0159066,0.0316619,0.0544587,0.0249893,0.0266659,0.012549,0.0184697,0.0140321,0.029833,0.00955967,0.00869572,0.0108834,0.00792525,0.0190777,0.0208501,0.0252839,0.0172193,0.0239053,0.01824
111,0.0171643,0.0174144,0.0251422,0.0144261,0.0340235,0.00397239,0.0205908,0.0251898,0.0106528,0.010977,0.00499274,0.0528599,0.00691495,0.00791533,0.00325187,0.0269716,0.0273454,0.0258701,0.023129,0.0294876,0.0184722,0.035219,0.0338059,0.00950057,0.0104343,0.00745056,0.00941885,0.016132,0.0317904,0.0550991,0.0254404,0.0272783,0.0135293,0.0181706,0.0141778,0.0314365,0.00719733,0.00787831,0.00956938,0.0056678,0.0187154,0.0205662,0.024937,0.018603,0.0246528,0.0181169
112,0.0167774,0.0176073,0.0254593,0.0144061,0.0334523,0.00363777,0.0205349,0.0246868,0.0107894,0.0108267,0.00506787,0.0526518,0.0061756,0.00646486,0.00311265,0.0266195,0.0266902,0.0248704,0.0219912,0.0294816,0.0185778,0.0354279,0.0353583,0.00920447,0.0107635,0.00771115,0.00897111,0.0164707,0.0316349,0.0555768,0.0260205,0.0276008,0.0141611,0.0175871,0.0138431,0.0330426,0.00598357,0.00820133,0.0087495,0.00538911,0.0181133,0.019752,0.0238589,0.0194955,0.0240695,0.0178114
113,0.0168947,0.0184745,0.0251635,0.0140434,0.0326705,0.00369545,0.0202309,0.0242789,0.0108876,0.0108238,0.00475558,0.0521568,0.00582903,0.00504775,0.00245012,0.0258069,0.0259495,0.023543,0.0203767,0.0297418,0.0186399,0.0356332,0.0365191,0.00895723,0.0111106,0.00806032,0.0081269,0.0169598,0.0318902,0.0558324,0.0264372,0.02775,0.0144746,0.017136,0.0134661,0.0345147,0.00595356,0.00935482,0.008816,0.0062857,0.0182058,0.0193296,0.0230164,0.0202363,0.023314,0.0173539
114,0.0173063,0.0194989,0.0249446,0.0141319,0.0317835,0.00402709,0.0197825,0.0238756,0.0110581,0.0109442,0.0042786,0.0514673,0.00570633,0.00394106,0.00200255,0.0247707,0.0252619,0.0220253,0.0184872,0.0299832,0.018827,0.0358598,0.0370257,0.00871805,0.011328,0.00837439,0.00715276,0.0175294,0.0321893,0.0559518,0.0264993,0.0278987,0.0144858,0.0171103,0.0135207,0.035665,0.00638916,0.0102393,0.0094998,0.00704321,0.0184672,0.0194493,0.0229488,0.0209167,0.0231267,0.0168143
115,0.0178229,0.0206151,0.0246567,0.0146179,0.0308685,0.00457834,0.0194951,0.0236207,0.0111226,0.0111053,0.00383861,0.0506795,0.00558708,0.00343445,0.00167454,0.0236423,0.024564,0.0203406,0.0165975,0.0295557,0.0191392,0.0361439,0.0368682,0.00855233,0.0111698,0.00870427,0.0062866,0.0180928,0.0325689,0.0560427,0.0261196,0.0280953,0.01423,0.0173302,0.0139587,0.0363578,0.00689608,0.010523,0.0101075,0.00746818,0.0185242,0.0198348,0.0233543,0.0212879,0.0233144,0.0163066
116,0.0183994,0.021841,0.0242506,0.0151821,0.0300578,0.00522308,0.0192935,0.0235829,0.0109887,0.0112959,0.00337809,0.0497784,0.00554446,0.00361366,0.00164317,0.022573,0.0238129,0.0186766,0.0151318,0.0292268,0.0194515,0.0365095,0.0361645,0.00854271,0.0107438,0.00909153,0.00563302,0.0186416,0.0331166,0.0561525,0.0257219,0.0282845,0.0137867,0.0177422,0.0145895,0.0364274,0.00769339,0.010494,0.010558,0.00751758,0.0181052,0.0204244,0.0238907,0.0212847,0.0235502,0.0158822
117,0.0189221,0.0230521,0.0237686,0.0151817,0.0293992,0.0058405,0.0190366,0.0235455,0.0108646,0.0115284,0.00272016,0.0487445,0.00574809,0.00446471,0.00198419,0.0215225,0.0230496,0.0172963,0.0142414,0.0290205,0.0198164,0.0368994,0.0351298,0.00858702,0.0101574,0.00949975,0.00509017,0.0191313,0.0335882,0.0563616,0.0255164,0.0283777,0.013199,0.0184446,0.015437,0.0359327,0.00876895,0.0102787,0.0107403,0.00749726,0.0173144,0.0208308,0.0244281,0.0209673,0.023839,0.0155779
118,0.0192273,0.0240065,0.0229334,0.0148171,0.0288702,0.00653275,0.0187421,0.0235759,0.0109107,0.0117544,0.00203804,0.0478238,0.00619789,0.00550921,0.00236613,0.0205472,0.0222375,0.0162769,0.0133442,0.0288241,0.0202474,0.0372459,0.0339638,0.00851109,0.00974704,0.00974068,0.00461038,0.0195967,0.0340564,0.0566949,0.0254508,0.0285988,0.0126605,0.0192872,0.0164009,0.0351705,0.00919325,0.00979718,0.0103027,0.00729762,0.0163941,0.0209164,0.0248509,0.0204839,0.0239988,0.0151887
119,0.0193908,0.0244874,0.0221694,0.014685,0.0284596,0.00728713,0.0184749,0.0236958,0.0109601,0.0120585,0.00219662,0.0468138,0.00695657,0.00656338,0.00258286,0.0196041,0.0214964,0.0154222,0.0123524,0.0286702,0.0206047,0.0375068,0.0328503,0.00839258,0.00932517,0.00975291,0.00423754,0.0200388,0.0344511,0.056977,0.0254014,0.0289386,0.0122826,0.0202512,0.0174987,0.0345754,0.00836478,0.00855513,0.00919621,0.0066055,0.015344,0.0205808,0.02483,0.0199829,0.0238935,0.0147332
120,0.0195381,0.0244603,0.0211521,0.0149884,0.028169,0.00778732,0.0182699,0.0238298,0.0110078,0.0124243,0.00291843,0.0456976,0.00803268,0.00798278,0.00279195,0.0185405,0.020697,0.0145467,0.0114348,0.0286625,0.0209231,0.0376268,0.0320253,0.00811609,0.00887515,0.00985374,0.00407776,0.0204392,0.034812,0.0572878,0.0252756,0.0292985,0.012163,0.0210249,0.0184779,0.0343731,0.00691588,0.00685868,0.00786304,0.00548674,0.0146718,0.0198305,0.0241419,0.0195684,0.0233527,0.0143071
121,0.0199958,0.0242301,0.0198655,0.0154076,0.0281065,0.0084402,0.0178722,0.024067,0.0111303,0.0127668,0.00380661,0.044535,0.00936675,0.00908806,0.00331152,0.017368,0.019783,0.0137262,0.0104892,0.0285657,0.0211294,0.037622,0.0315221,0.00775178,0.00841289,0.010182,0.00409421,0.0208326,0.0352515,0.0577829,0.0249873,0.0294924,0.0122396,0.0214751,0.0191167,0.0344977,0.00546855,0.00560064,0.00663673,0.00419455,0.0144401,0.0189128,0.0228329,0.0191711,0.0225209,0.0137149
122,0.0210308,0.0241318,0.018756,0.0156432,0.028042,0.00900578,0.0169893,0.0244917,0.0112549,0.0131528,0.00471948,0.0432763,0.0108326,0.0097046,0.00423802,0.0161706,0.0186371,0.0130136,0.00954116,0.0283381,0.021364,0.0375348,0.0312388,0.00732528,0.00806043,0.0106325,0.00427947,0.0212545,0.0357863,0.0584665,0.0244385,0.0296208,0.0122957,0.0216823,0.0194441,0.0347934,0.0041458,0.00490714,0.00573957,0.00283961,0.0143501,0.0180029,0.0214008,0.0187868,0.0215692,0.0129711
123,0.0217531,0.0242248,0.0177199,0.0157112,0.0279716,0.00911115,0.0160402,0.0249416,0.0114253,0.0136301,0.0055847,0.04194,0.0124852,0.0100814,0.00536345,0.0147485,0.0172951,0.0122915,0.0086537,0.0280894,0.0216185,0.0373789,0.0311361,0.00683226,0.00787151,0.0111387,0.00462534,0.0216802,0.0362311,0.0592435,0.0236235,0.0297431,0.0123799,0.0218097,0.0194933,0.0349238,0.00291098,0.00523971,0.0054588,0.00146657,0.013997,0.0172662,0.0206893,0.018496,0.0207947,0.0119852
124,0.0224315,0.0245793,0.0166552,0.015741,0.0277969,0.00895789,0.0157341,0.0254873,0.0119105,0.0141995,0.00641979,0.0405174,0.0139204,0.0103402,0.00636449,0.0130562,0.0157873,0.0114197,0.00785234,0.0276288,0.0218029,0.0371555,0.0311989,0.00634163,0.00771376,0.0116643,0.00511333,0.0221527,0.0367384,0.0599942,0.0227883,0.0297353,0.0126246,0.0218437,0.0192551,0.0348927,0.00194886,0.00626051,0.00611037,0.000305491,0.0134302,0.0168141,0.0210432,0.018243,0.020324,0.0110158
125,0.023034,0.025146,0.0154901,0.0158282,0.0275611,0.00863968,0.0158187,0.026098,0.0125307,0.0143942,0.00718863,0.0389996,0.0149891,0.0106841,0.007253,0.0112067,0.0141911,0.0101821,0.00732232,0.02697,0.0218861,0.0368676,0.0313993,0.00584373,0.0076273,0.0122029,0.0057009,0.0227143,0.0372671,0.0606447,0.0223272,0.0294666,0.0129682,0.0218326,0.0187016,0.034918,0.00203191,0.00766675,0.00765871,0.0023239,0.0132113,0.0165127,0.0202712,0.0180394,0.0199263,0.0101616
126,0.0238789,0.0258113,0.0140348,0.0163413,0.0272592,0.0081678,0.0161132,0.0267345,0.013113,0.0143392,0.00783588,0.0374602,0.0155409,0.0109518,0.00801001,0.00935116,0.0127077,0.00931214,0.00727243,0.026305,0.0218029,0.0365194,0.0315392,0.00530122,0.00760982,0.0127749,0.00633549,0.0233534,0.0377658,0.0608411,0.0222347,0.0290629,0.0134439,0.0218448,0.0178258,0.0350693,0.00329022,0.00931896,0.00984491,0.00409541,0.0134949,0.0162285,0.0186334,0.0178897,0.0194767,0.00933849
127,0.0249851,0.0264974,0.0126594,0.0171574,0.0269682,0.0074673,0.016006,0.0273602,0.0136837,0.0142484,0.00845365,0.0359866,0.0155961,0.0107895,0.00853842,0.00775193,0.011842,0.00893558,0.007716,0.0255307,0.0216776,0.0361343,0.031411,0.00478581,0.00771937,0.0134259,0.00706443,0.0240364,0.0381646,0.0602248,0.0222154,0.0285105,0.0140563,0.0220341,0.0167402,0.0351943,0.00480049,0.011231,0.0119525,0.00558746,0.0143361,0.0161379,0.0169997,0.0178708,0.0190436,0.00834349
128,0.0260168,0.0273218,0.0114868,0.0180543,0.0266366,0.00683074,0.015697,0.0279083,0.0143722,0.0141127,0.00908469,0.034583,0.0151939,0.0103965,0.00889682,0.00689578,0.0116086,0.00905368,0.00859821,0.02503,0.0215325,0.0359034,0.031368,0.00432825,0.00779301,0.0141532,0.00793535,0.0248249,0.0385268,0.0600277,0.0220896,0.0279075,0.0148601,0.0225041,0.0155886,0.0354467,0.00621638,0.0133656,0.013574,0.00712765,0.0157403,0.0165524,0.0159739,0.0181233,0.0188481,0.00742388
129,0.0268468,0.0284996,0.010358,0.0193752,0.0262805,0.00666348,0.0153403,0.0285204,0.0151588,0.0138937,0.00969031,0.0331618,0.0142531,0.00985538,0.00942223,0.00718808,0.0119468,0.00961399,0.00980679,0.024203,0.0213626,0.0355353,0.0314063,0.00393967,0.00781951,0.0148641,0.00884365,0.0256486,0.038928,0.0601292,0.0218825,0.0273769,0.0158905,0.023254,0.0148214,0.0357309,0.00775609,0.0151512,0.01499,0.00863939,0.0173601,0.0173832,0.0158214,0.0187279,0.0191565,0.00674062
130,0.0275569,0.0292883,0.00917338,0.0206602,0.0259718,0.00672491,0.015156,0.0290662,0.0160054,0.0136676,0.0102478,0.0314501,0.0130678,0.00914772,0.0101871,0.00860065,0.0125767,0.0107422,0.0110515,0.0234185,0.0212335,0.035041,0.0317186,0.00364303,0.00796195,0.0154986,0.00967764,0.0264803,0.0393599,0.0601936,0.0221725,0.0268435,0.0170459,0.0244979,0.0146835,0.0360543,0.0093431,0.0166108,0.0159319,0.00992795,0.0189698,0.0183049,0.0166137,0.0197005,0.0199184,0.006129
131,0.0286123,0.0298809,0.00811923,0.0217703,0.0255519,0.00726701,0.0150202,0.0294877,0.0168467,0.0134818,0.0107424,0.0294074,0.011949,0.00850441,0.0110536,0.0107166,0.0130919,0.0122124,0.0125164,0.0228209,0.0210442,0.0345809,0.0318623,0.00365245,0.00795206,0.0160841,0.010498,0.0272159,0.0397933,0.0601066,0.0226742,0.0263364,0.0181577,0.0263725,0.0149971,0.0365074,0.0109352,0.0179657,0.0163472,0.011116,0.0204989,0.0193565,0.0183563,0.0211241,0.0208889,0.00555314
132,0.0297963,0.0304337,0.00721242,0.022926,0.0250315,0.00823156,0.0148307,0.0297748,0.0176782,0.0133038,0.0112086,0.0270052,0.0110534,0.00791609,0.0118012,0.0130799,0.014215,0.0138242,0.0137138,0.0223814,0.0208133,0.0340918,0.0316034,0.00389901,0.00785724,0.0166457,0.0112616,0.0278744,0.0404365,0.059912,0.0230866,0.0258937,0.0188137,0.0285713,0.0152249,0.0370745,0.0125247,0.0190681,0.0164269,0.0121913,0.021887,0.0204184,0.0195604,0.022632,0.0217917,0.00526114
133,0.0306182,0.0308963,0.0066547,0.023863,0.0244198,0.00938302,0.0145599,0.030025,0.0183796,0.013144,0.0116524,0.0245496,0.0103043,0.00749731,0.0124224,0.0151514,0.0158862,0.0154185,0.0146939,0.0217738,0.0208299,0.0337058,0.0315492,0.00438291,0.00815264,0.0171334,0.0120456,0.0285858,0.0411006,0.059656,0.0233681,0.0257394,0.0187423,0.0305419,0.0147587,0.0377282,0.013972,0.0194867,0.01648,0.0131988,0.0230383,0.0216197,0.020199,0.0238906,0.0224917,0.00551556
134,0.0311773,0.0313086,0.00638209,0.0244851,0.0237655,0.0109437,0.0142559,0.0302295,0.0190608,0.0130659,0.0120843,0.0224404,0.00928492,0.00780248,0.0129196,0.0165568,0.0176843,0.016769,0.0155229,0.0210909,0.0209673,0.0333912,0.0315576,0.00491678,0.00859447,0.0175389,0.0127658,0.0292118,0.0417719,0.0593762,0.023596,0.0258777,0.0180384,0.0318965,0.0136552,0.0384547,0.0151896,0.0192769,0.0167988,0.0140621,0.0239137,0.0226684,0.0208314,0.024703,0.0230116,0.00641499
135,0.0318293,0.0317249,0.00631224,0.0248376,0.0230061,0.0123837,0.0138244,0.030375,0.0198492,0.0130304,0.0125231,0.0208697,0.00856848,0.00854428,0.0132126,0.0180615,0.0195537,0.0179073,0.0164339,0.0205269,0.0211464,0.0330051,0.0314303,0.00553715,0.00903625,0.0178645,0.0134592,0.0298184,0.0424077,0.0591706,0.0238754,0.0262476,0.0172026,0.0328909,0.0123723,0.0392775,0.0159159,0.0188061,0.01749,0.0144957,0.024777,0.0234369,0.0215915,0.0250326,0.0232463,0.00786667
136,0.0325269,0.0319913,0.00640513,0.0250319,0.0222194,0.0136209,0.013421,0.0305518,0.0204669,0.0130435,0.0129717,0.019715,0.00773497,0.00926966,0.0133435,0.0196487,0.0213592,0.0188741,0.0173617,0.0200151,0.0214584,0.0326307,0.0312197,0.00620492,0.00921884,0.0181263,0.0141599,0.0303227,0.0427819,0.0589881,0.0241464,0.0267621,0.0166338,0.0337473,0.0112485,0.0397468,0.0159368,0.018537,0.018302,0.0142721,0.0254471,0.0239773,0.0222845,0.0252686,0.0233294,0.00988681
137,0.0331162,0.0321599,0.00679499,0.0251676,0.0213811,0.014765,0.0133251,0.0306626,0.0209611,0.0131186,0.0133872,0.0187962,0.00708803,0.00988843,0.0134381,0.0212306,0.0229727,0.020012,0.0179497,0.0195096,0.0218468,0.0322781,0.0310032,0.0067985,0.00918856,0.0184066,0.0149076,0.0306868,0.0433129,0.0588242,0.0242859,0.0274923,0.0160989,0.0346073,0.0104508,0.0401169,0.015395,0.0184721,0.0189287,0.0134093,0.0259167,0.0245753,0.0228579,0.0253202,0.0234958,0.0127259
138,0.0335047,0.0320183,0.00756127,0.0254853,0.0206261,0.0159225,0.0134025,0.0306341,0.0213901,0.0132474,0.0137823,0.0179623,0.00663643,0.0104457,0.0136517,0.0228137,0.0242604,0.0211693,0.0182316,0.0190801,0.0221317,0.0319707,0.0308358,0.00734606,0.00928766,0.018606,0.0156885,0.030961,0.0438669,0.0586604,0.0243688,0.0285132,0.0150645,0.0353329,0.0100952,0.0405976,0.0148205,0.0183936,0.0191944,0.0125455,0.0261876,0.0250369,0.0234149,0.0254035,0.0237753,0.016172
139,0.0335543,0.0315621,0.00854881,0.0261724,0.020129,0.017121,0.0137507,0.0305885,0.0218481,0.0134314,0.0142355,0.0172607,0.00661835,0.0109802,0.0138016,0.0242573,0.025006,0.0222552,0.0186901,0.0184558,0.0224429,0.0316742,0.0307352,0.00784378,0.00974411,0.0187042,0.0164743,0.0312795,0.0443795,0.0585047,0.0244138,0.0295595,0.0142355,0.0356333,0.0104246,0.0412734,0.0147209,0.0182577,0.0191777,0.0122377,0.026531,0.0254499,0.0241623,0.0254804,0.0240222,0.0188995
140,0.0332075,0.0309452,0.00971711,0.0270776,0.0196704,0.0184668,0.0143418,0.0305044,0.0221895,0.0136971,0.0147301,0.0168057,0.00685151,0.0115169,0.0136438,0.025545,0.0249825,0.0232285,0.0193621,0.01769,0.0228353,0.0315383,0.0307365,0.00833659,0.0100636,0.0187579,0.0172066,0.0315592,0.0448313,0.0583173,0.0243565,0.0303098,0.0156698,0.0353613,0.0113548,0.0420899,0.0152065,0.0181072,0.0191741,0.0128391,0.0271692,0.0261035,0.0250827,0.0254283,0.0241,0.0185276
141,0.0327612,0.0300948,0.0112231,0.0278065,0.0189346,0.0199406,0.0151197,0.0303137,0.0224602,0.0140329,0.0152922,0.0164345,0.00733025,0.012081,0.0135529,0.0267399,0.0247704,0.0241366,0.0197632,0.0170602,0.0232787,0.031402,0.0308279,0.00868224,0.0102047,0.0188305,0.0179407,0.0314773,0.0452576,0.0580694,0.0242152,0.0305057,0.0178796,0.034805,0.0123236,0.0427564,0.0159579,0.0181591,0.0192834,0.0139023,0.0279392,0.0268672,0.0260212,0.0250973,0.0240373,0.0167925
142,0.0328953,0.0289355,0.0128131,0.0285598,0.0193302,0.0215198,0.0159949,0.0301383,0.0227564,0.0144534,0.0158524,0.0160959,0.00844837,0.0127091,0.0134911,0.0279136,0.0244315,0.0252316,0.0199091,0.0167312,0.0237174,0.0313519,0.0309515,0.00898135,0.0102195,0.0189206,0.0187475,0.0312167,0.04566,0.0577678,0.0240524,0.0311557,0.0196203,0.0338069,0.0132085,0.0432715,0.0165889,0.0183488,0.0191488,0.0149186,0.0286929,0.0276811,0.0269473,0.0246033,0.0238514,0.016697
143,0.0339462,0.027416,0.0142265,0.029191,0.0201971,0.0231171,0.0168315,0.0300114,0.0229272,0.0149451,0.0164431,0.0156938,0.0101528,0.0134532,0.0132512,0.0293273,0.0239682,0.0267003,0.019974,0.0167131,0.0241591,0.0314579,0.031107,0.00926716,0.0102219,0.019005,0.0195383,0.0311335,0.0460255,0.0574077,0.023917,0.032367,0.0206159,0.0322739,0.0135842,0.0437106,0.0168554,0.0181671,0.0184854,0.0154822,0.0292322,0.0285167,0.0277675,0.0240746,0.0236954,0.0181729
144,0.0341531,0.025952,0.0155663,0.0294773,0.0208598,0.0246098,0.0175456,0.0298781,0.0229508,0.0155199,0.0170359,0.015189,0.0124157,0.0143757,0.0128169,0.0311499,0.0237094,0.0286022,0.020076,0.0167653,0.0246948,0.0316367,0.0312542,0.00949725,0.0101717,0.0190554,0.0203634,0.0309191,0.0463244,0.0570183,0.0238393,0.0338271,0.021283,0.031116,0.0142182,0.0440983,0.016334,0.0172816,0.0172374,0.0153095,0.029763,0.0291855,0.0284328,0.0235904,0.0235685,0.0203795
145,0.0339554,0.0247992,0.0168343,0.0292252,0.0211891,0.0257673,0.018018,0.0297184,0.0228197,0.0161077,0.0176348,0.0147012,0.015076,0.0155335,0.0123621,0.033601,0.0234104,0.0309013,0.0203674,0.0168152,0.025149,0.0319098,0.0313492,0.00975252,0.0100829,0.0191476,0.0212656,0.0307083,0.0466274,0.0566145,0.0237781,0.0350177,0.0219818,0.0304767,0.015328,0.0444895,0.014886,0.0159451,0.0156425,0.014495,0.03021,0.0297858,0.0289428,0.0231968,0.023468,0.0215615
146,0.0340828,0.0236221,0.0180273,0.0284082,0.0211854,0.0264403,0.0180359,0.0295577,0.0225382,0.0167302,0.0182956,0.0141907,0.0182665,0.016955,0.0120077,0.0363401,0.0233785,0.0333946,0.0206331,0.0169044,0.0255392,0.0323307,0.0313801,0.0100638,0.00986431,0.0192938,0.0222932,0.0305182,0.0469558,0.0562126,0.0237799,0.0356774,0.0230371,0.0300648,0.0167534,0.0448428,0.0136055,0.0146536,0.0142976,0.0135273,0.030434,0.0300867,0.0293297,0.0231046,0.0234892,0.0212227
147,0.0344047,0.0224721,0.0191097,0.0271466,0.0207848,0.0266465,0.0175478,0.0293602,0.022343,0.0173297,0.0189649,0.0137681,0.0217285,0.0186178,0.0118168,0.0390939,0.0237527,0.0360451,0.0208011,0.017335,0.025895,0.0328791,0.0313247,0.0104454,0.00940385,0.0194901,0.0233618,0.0304112,0.0472189,0.0558203,0.0238757,0.036005,0.0242758,0.0299615,0.0184024,0.0451343,0.0129657,0.0141348,0.0140833,0.0131358,0.0304378,0.0300065,0.029527,0.0233443,0.0235739,0.0209472
148,0.0347634,0.0215775,0.0200304,0.0257852,0.0201053,0.0265672,0.0167848,0.0292337,0.0221159,0.0179031,0.0196223,0.0135837,0.0248976,0.0204432,0.0117541,0.0414987,0.023986,0.0385084,0.0213378,0.0178098,0.0261677,0.0334529,0.0312614,0.0108066,0.00944222,0.0197586,0.0244847,0.0303206,0.0474832,0.0554268,0.0240146,0.0361485,0.0256228,0.0299427,0.0201894,0.0453138,0.0131852,0.014991,0.0154172,0.0137423,0.0301468,0.0296031,0.0294122,0.0236565,0.0236053,0.0208951
149,0.0350816,0.0209896,0.0207061,0.0248587,0.0196095,0.026497,0.0161398,0.0291858,0.0218187,0.0184282,0.0202533,0.0137063,0.0272616,0.0223076,0.011945,0.0431301,0.0239763,0.0405933,0.0214652,0.0182951,0.0263901,0.0339664,0.0312191,0.0112272,0.00970812,0.0201761,0.0256838,0.0303109,0.047809,0.0550112,0.0241492,0.0361041,0.0271283,0.029665,0.0218799,0.045441,0.0142399,0.0172353,0.0178163,0.0150481,0.0294898,0.0290992,0.028911,0.023886,0.0235216,0.0206645
