Timestep,C7,L.ASIS,L.PSIS,L_5meta,L_Shoulder,L_ankle,L_calc,L_elbow_lat,L_elbow_med,L_forearm,L_humerus,L_knee,L_sh2,L_sh3,L_shank_antsup,L_thigh1,L_thigh2,L_thigh3,L_thigh4,L_toe,L_wrist_radius,L_wrist_ulna,R_Shoulder,R_elbow_lat,R_elbow_med,R_forearm,R_humerus,R_wrist_radius,R_wrist_ulna,Sternum,r.ASIS,r.PSIS,r_5meta,r_ankle,r_calc,r_knee,r_sh2,r_sh3,r_sh4,r_shank_antsup,r_thigh1,r_thigh2,r_thigh3,r_thigh4,r_thigh5,r_toe
141,0.00584009,0.0220397,0.0296699,0.0136996,0.0343657,0.0142233,0.00699647,0.0166953,0.0205307,0.0186738,0.00324672,0.0280247,0.0104884,0.0109365,0.0129166,0.0141173,0.0168957,0.0147646,0.0136867,0.0255245,0.00793519,0.063104,0.0422475,0.0195234,0.0183557,0.0589067,0.0131857,0.0895016,0.104112,0.0420461,0.019809,0.0270374,0.0382214,0.0150459,0.0234846,0.0364461,0.0053824,0.019072,0.0110587,0.00632062,0.00691024,0.00552179,0.00644315,0.00555811,0.00570607,0.022017
142,0.00543468,0.0217136,0.0288069,0.0141546,0.0341525,0.0145398,0.0082898,0.0161771,0.0202903,0.0181417,0.00427392,0.0263083,0.0100987,0.0104743,0.0129836,0.0145992,0.0176426,0.0107157,0.0096821,0.0265848,0.00751847,0.0621615,0.0415671,0.0199584,0.018088,0.0589723,0.0142096,0.0893407,0.1044,0.0420671,0.0203807,0.0257794,0.0396963,0.0143585,0.024452,0.0362723,0.00459381,0.0216542,0.0136521,0.00593416,0.00482037,0.00423403,0.00467227,0.00452807,0.00492256,0.0217782
143,0.00500666,0.0220788,0.0287897,0.0152874,0.0338034,0.0151022,0.010882,0.0156164,0.0199869,0.0176758,0.00551692,0.0253301,0.0101461,0.0104849,0.0125845,0.0154073,0.0190615,0.00756151,0.00679226,0.0272511,0.00740023,0.0612604,0.0408074,0.0204499,0.0181095,0.0588772,0.0140756,0.0889826,0.104681,0.041971,0.0208714,0.0247211,0.0410715,0.0140441,0.0254551,0.0365711,0.00460241,0.0236991,0.0164069,0.0066806,0.00351267,0.00440927,0.00413745,0.00469655,0.00541845,0.0214068
144,0.00477932,0.0224383,0.0289962,0.0168893,0.0337868,0.0159672,0.01289,0.0148461,0.0198965,0.0172004,0.00681065,0.0253789,0.0109788,0.0111412,0.0125254,0.0162344,0.0206732,0.0059412,0.00539428,0.0278606,0.00745474,0.0604012,0.039934,0.020937,0.0182279,0.058627,0.0147322,0.0885136,0.104877,0.0417896,0.021792,0.0240662,0.0421009,0.0139329,0.0264698,0.0374599,0.00504847,0.0254384,0.0188383,0.00783347,0.00331334,0.0054119,0.00507505,0.00593267,0.00699219,0.0210615
145,0.00495875,0.0222628,0.0294301,0.0181639,0.0337137,0.0164948,0.0135358,0.0137634,0.0196568,0.0167287,0.00809451,0.026684,0.0127481,0.0122294,0.0132572,0.0169322,0.0220514,0.0058404,0.00508975,0.0283587,0.00750013,0.0595667,0.0390232,0.0213799,0.0182062,0.0582914,0.0159012,0.0879121,0.105027,0.0415245,0.0234492,0.0238469,0.0425652,0.0142139,0.0275848,0.0389138,0.00588538,0.0270821,0.0204256,0.00906511,0.00361316,0.0062748,0.00606281,0.0076478,0.0089918,0.0206503
146,0.0052799,0.0216125,0.0299805,0.01825,0.0334227,0.0158134,0.0129485,0.0131918,0.0193713,0.0163662,0.00932362,0.0290761,0.014403,0.0131641,0.0140331,0.0175214,0.0230437,0.00649461,0.00529919,0.0280713,0.00768092,0.0587342,0.0380979,0.0219551,0.0180476,0.0580338,0.0171699,0.0872813,0.10525,0.0413125,0.0254738,0.0240057,0.042329,0.014728,0.0282051,0.0406207,0.00706377,0.0284991,0.0213079,0.0104841,0.0035642,0.00672994,0.00684909,0.00944484,0.0110638,0.0203091
147,0.00554416,0.02084,0.0307714,0.0168767,0.0331921,0.0137591,0.011406,0.013236,0.0191096,0.0161512,0.0104197,0.0316034,0.0144798,0.0129953,0.0138741,0.0179682,0.0235519,0.00744893,0.00586541,0.0271588,0.00846284,0.0579315,0.0371494,0.022585,0.0177699,0.0580409,0.0184399,0.0865942,0.105455,0.0412331,0.0272083,0.024761,0.0412605,0.0155108,0.0283134,0.0418672,0.00833115,0.0294239,0.0219036,0.0121027,0.002996,0.00685425,0.00729194,0.0111521,0.0130558,0.0201973
148,0.00579685,0.0202469,0.031735,0.0147121,0.0328895,0.0110264,0.00963237,0.0133945,0.018856,0.0161593,0.0112875,0.0330629,0.0127591,0.011495,0.0129515,0.0182999,0.0237237,0.00878495,0.0073087,0.0261744,0.00901951,0.0571442,0.0362123,0.0231823,0.0174358,0.0581269,0.01963,0.0858755,0.105697,0.0412649,0.0283007,0.0259978,0.0396475,0.0165563,0.0279302,0.0419766,0.0095281,0.0296459,0.0223127,0.0137319,0.00228885,0.00675929,0.00762752,0.0129826,0.014806,0.0206071
149,0.00607074,0.0198526,0.0327391,0.0130093,0.0326517,0.0086929,0.00834402,0.0136267,0.018554,0.0163996,0.0118983,0.0332644,0.0104259,0.00971953,0.0121923,0.0187846,0.0235479,0.0104932,0.00932199,0.0260243,0.00921704,0.0563772,0.0353121,0.0236565,0.0170826,0.0576691,0.0204429,0.0851529,0.105804,0.0413215,0.0288777,0.0271573,0.0380024,0.0176378,0.0276332,0.0416634,0.0105641,0.0290662,0.0226986,0.0148008,0.00150534,0.00683579,0.00797989,0.0143621,0.0163645,0.0211238
150,0.00648865,0.0196113,0.0337347,0.0126064,0.0326286,0.00739394,0.00749675,0.0140236,0.0183615,0.01667,0.0123833,0.0329118,0.0084821,0.00881337,0.0117044,0.0195046,0.0229801,0.0123561,0.0112642,0.0267696,0.00937284,0.0556815,0.0345368,0.0240391,0.0167917,0.0574084,0.0210286,0.0846637,0.105821,0.0414063,0.0290356,0.0283051,0.0365235,0.0184042,0.0274061,0.0413253,0.0112617,0.027808,0.0226914,0.0150256,0.000813825,0.00736844,0.00843777,0.0154231,0.0176888,0.0215395
151,0.00678779,0.0194943,0.0345581,0.0120983,0.0324923,0.00653554,0.00698896,0.0146217,0.018203,0.0164235,0.0128682,0.0325902,0.00725321,0.00867331,0.0111038,0.0204659,0.022243,0.0142746,0.0126893,0.0260294,0.0099541,0.055043,0.0339651,0.0246273,0.0165748,0.0573251,0.0213368,0.0847075,0.10587,0.0414913,0.0286711,0.0293265,0.035396,0.0187047,0.0272642,0.0412641,0.0116426,0.0261064,0.0219189,0.0147029,0.00157215,0.00854597,0.00910401,0.0159143,0.0184708,0.0220437
152,0.0069917,0.0195113,0.0353484,0.0113799,0.0318471,0.00531844,0.00644453,0.0153643,0.0179718,0.0155106,0.0134514,0.0323737,0.00694771,0.00857392,0.0101871,0.0214224,0.021611,0.0162039,0.0135615,0.0255944,0.0102995,0.0545178,0.0335588,0.0250616,0.0163507,0.0573812,0.0214374,0.0851716,0.106044,0.0415311,0.0278678,0.0302695,0.0345849,0.0186323,0.0269434,0.041297,0.0117562,0.024284,0.0209023,0.0143861,0.00393239,0.0102942,0.0101542,0.0157313,0.0181794,0.0225822
153,0.00697115,0.0195917,0.0361051,0.0113998,0.0313203,0.00431898,0.00597568,0.0160641,0.0177431,0.0153641,0.0141684,0.0321758,0.0072374,0.00859914,0.00929361,0.0221438,0.0209416,0.0179594,0.0139944,0.0268471,0.0102701,0.054177,0.03328,0.0254404,0.0161915,0.0574854,0.0212221,0.0856145,0.106325,0.0415025,0.0265711,0.0311589,0.0338218,0.0183923,0.0264232,0.0412791,0.0116288,0.022671,0.0196863,0.0140933,0.006904,0.0125695,0.0116366,0.014851,0.0174329,0.0230646
154,0.00680195,0.0196782,0.0367852,0.012282,0.0310538,0.00423833,0.00597955,0.0167424,0.0175533,0.0158618,0.015043,0.0321646,0.00792661,0.00924703,0.00864983,0.0226659,0.0201001,0.0194816,0.0141787,0.0287964,0.0100554,0.0539884,0.0330654,0.0258386,0.0160038,0.0576119,0.0208975,0.0853836,0.106265,0.0414024,0.0249268,0.0318477,0.0326786,0.0183879,0.0255772,0.0408571,0.0112328,0.0213741,0.0181899,0.0134536,0.00992998,0.0149556,0.0132205,0.0140503,0.0169555,0.0234521
155,0.00675052,0.0198212,0.0373574,0.0141457,0.0312622,0.00475038,0.00682927,0.0175519,0.0174287,0.016657,0.0160197,0.0326113,0.00906634,0.0104932,0.00838937,0.0228418,0.0191673,0.0208777,0.0141946,0.0302576,0.00984359,0.0539327,0.0328028,0.026262,0.0157664,0.0577691,0.0204022,0.0841385,0.106302,0.0412432,0.0230872,0.0322554,0.0310175,0.0188524,0.0245722,0.0404492,0.0102401,0.0202398,0.0159598,0.0125573,0.0125881,0.0166666,0.0144334,0.0142343,0.0169975,0.0237767
156,0.00713869,0.0200984,0.0381602,0.0155258,0.0315228,0.00547567,0.00839351,0.018454,0.0172221,0.0175784,0.0170278,0.0337234,0.0105976,0.0119528,0.0082854,0.0226218,0.0181604,0.0221125,0.0142268,0.0315157,0.00959566,0.0539691,0.0324708,0.0266507,0.0155439,0.0580006,0.0200449,0.0839138,0.10651,0.0411346,0.0213148,0.0327462,0.0291472,0.0192301,0.0237121,0.0398441,0.00861741,0.0186476,0.0129407,0.011308,0.0146709,0.0171544,0.0150484,0.0150238,0.0173778,0.0242021
157,0.00820761,0.0203948,0.0394616,0.0159601,0.0316742,0.00617027,0.00999685,0.0193801,0.0171662,0.0183025,0.0180423,0.0354676,0.0124624,0.0131704,0.00812312,0.0221832,0.0170473,0.0231375,0.0144775,0.0326955,0.00926612,0.0541038,0.0321081,0.026832,0.0154131,0.0582766,0.0199155,0.0843051,0.106818,0.0410306,0.0197083,0.0330579,0.0269756,0.0197095,0.0232765,0.0383965,0.00756682,0.0157938,0.0102651,0.00951706,0.0160456,0.0169982,0.0151449,0.0157648,0.0169406,0.0246582
158,0.00983314,0.0208138,0.0398933,0.0155829,0.0316912,0.00665552,0.0111802,0.0202545,0.0173078,0.0190592,0.0190252,0.0374505,0.0142845,0.0138994,0.00783679,0.0216518,0.0160027,0.0238839,0.0149293,0.0337505,0.00897641,0.0542797,0.0316409,0.0268709,0.0153884,0.0586434,0.0197947,0.0848679,0.106999,0.0408971,0.0183101,0.0332863,0.0245364,0.0205558,0.0228023,0.036012,0.00834036,0.011243,0.009527,0.00737791,0.0168637,0.0165111,0.0145724,0.0162269,0.0156617,0.0250362
159,0.0118305,0.021355,0.0398005,0.0147194,0.0316495,0.00700599,0.0118734,0.0210984,0.0176077,0.0198362,0.0199127,0.0393141,0.0155698,0.0140522,0.007735,0.0210579,0.0150113,0.0243887,0.015459,0.0342077,0.0090046,0.0545087,0.0310442,0.0267988,0.0154803,0.0589766,0.0197261,0.0853849,0.107107,0.0407394,0.0172014,0.0334044,0.0223243,0.0217205,0.0221794,0.0330418,0.0101344,0.00604696,0.00902367,0.00696615,0.0173707,0.0156748,0.0135309,0.0164282,0.013987,0.0253711
160,0.0140901,0.0218682,0.0397503,0.0135672,0.0317693,0.00713898,0.0122095,0.021768,0.0175771,0.0204519,0.0206234,0.0409856,0.0163729,0.0139643,0.00912046,0.0205486,0.0140901,0.0247696,0.0159892,0.0349307,0.00956791,0.0548064,0.0303394,0.0266272,0.0156799,0.0592546,0.0197696,0.0858888,0.107087,0.0406137,0.0164788,0.0335403,0.0206459,0.0226277,0.0214049,0.0300432,0.0116951,0.0088683,0.00780777,0.0100515,0.0179511,0.0148873,0.0122043,0.0163654,0.0117359,0.026122
161,0.0161781,0.0223477,0.0396608,0.0124239,0.0320841,0.00709696,0.0124647,0.0225594,0.0175237,0.0210748,0.0211636,0.0425857,0.0169719,0.0140972,0.0115974,0.0201148,0.0132859,0.0250634,0.0164388,0.0352377,0.0101926,0.0552135,0.0295895,0.0263558,0.0160675,0.0594444,0.0195896,0.0865089,0.107003,0.0405562,0.01621,0.0335745,0.019624,0.0229933,0.020542,0.0274083,0.0131643,0.0155166,0.00966004,0.0139685,0.018412,0.0143173,0.0108051,0.0163076,0.00920085,0.0264939
162,0.017944,0.0228104,0.0392593,0.0115786,0.0323157,0.00673858,0.012758,0.0234209,0.0175116,0.0217602,0.0214664,0.0439318,0.0174763,0.0143414,0.00999879,0.0196236,0.0125067,0.0253194,0.0166519,0.0351268,0.0107888,0.0556383,0.0288139,0.0259989,0.0164977,0.0596608,0.0192657,0.0870109,0.106895,0.0405238,0.0163079,0.0334026,0.0192494,0.0237448,0.0196606,0.0254024,0.015102,0.0201289,0.0147883,0.0173974,0.0189538,0.014487,0.0098593,0.016567,0.00696047,0.0264473
163,0.0193666,0.0232557,0.0385426,0.0110836,0.0321161,0.00608148,0.0130712,0.0239508,0.017466,0.022345,0.0214799,0.0448717,0.0178409,0.0145773,0.00790923,0.0189403,0.0116957,0.0255186,0.0166208,0.0350174,0.0117273,0.0561106,0.0281499,0.0255868,0.0169236,0.0598679,0.0190762,0.0875577,0.106727,0.0404911,0.0167914,0.0330886,0.0192152,0.0246719,0.0188949,0.0242149,0.0173681,0.0227843,0.0194078,0.0197854,0.0198919,0.0159465,0.00976358,0.0172415,0.00560585,0.0261115
164,0.0204988,0.0236242,0.038249,0.0109025,0.031887,0.00525264,0.0134727,0.0242441,0.0175446,0.022634,0.0212324,0.0458477,0.0181783,0.0148314,0.00843397,0.0181014,0.010721,0.0256334,0.0165128,0.0348662,0.0127652,0.0570446,0.0276307,0.0251672,0.0173551,0.060078,0.0192431,0.0881657,0.106428,0.0405541,0.0175552,0.0326436,0.0192251,0.025106,0.0183779,0.0238381,0.0191029,0.0239452,0.0224797,0.0207403,0.0211222,0.0176635,0.0103879,0.0183526,0.00547988,0.0255009
165,0.0213363,0.0239164,0.037952,0.0110471,0.0317757,0.00491333,0.0141039,0.0242166,0.0176149,0.0228579,0.0207253,0.0469202,0.0184113,0.0150628,0.00818626,0.0171743,0.00975887,0.025564,0.0165903,0.034637,0.013246,0.0579526,0.0272546,0.0246666,0.0178365,0.0602815,0.0187645,0.0886861,0.106175,0.040723,0.0182588,0.0321642,0.0191157,0.0248952,0.0182524,0.0240707,0.0195531,0.0242861,0.0239481,0.0200765,0.0221743,0.0188837,0.0111291,0.0199633,0.00606991,0.0247027
166,0.021763,0.0241668,0.037273,0.011066,0.0319657,0.00508036,0.0149262,0.0239833,0.0173399,0.0230557,0.0200394,0.0479234,0.0185743,0.0152141,0.00860084,0.0163854,0.00901242,0.0253296,0.0166239,0.034714,0.0136056,0.058672,0.0270882,0.0239886,0.0183415,0.0605188,0.0177796,0.0892921,0.106068,0.0410109,0.0188303,0.0315794,0.0189185,0.024169,0.0185821,0.0245348,0.0186182,0.0244367,0.0238569,0.0183714,0.022756,0.0193745,0.0114004,0.0216562,0.00671172,0.0240326
167,0.0216768,0.0244113,0.0362247,0.0114078,0.0322765,0.0058739,0.0159879,0.024078,0.0170439,0.0232228,0.0191444,0.0487664,0.0185173,0.0151081,0.00819971,0.0157926,0.00836899,0.0252098,0.0167364,0.0347945,0.0140649,0.0591632,0.0271726,0.0230985,0.0188337,0.0605094,0.0167148,0.08976,0.106003,0.0414185,0.0192604,0.0308981,0.0186529,0.0230074,0.0187741,0.0249759,0.0168023,0.0242703,0.0225712,0.0160512,0.0230511,0.0196172,0.0109149,0.0229516,0.0073491,0.0232693
168,0.0211404,0.0245866,0.0350888,0.0115689,0.0326747,0.00671375,0.0173188,0.0245561,0.0170952,0.0232973,0.0180721,0.0492076,0.018254,0.0149005,0.00744834,0.0153832,0.00792153,0.0253503,0.0170891,0.0351022,0.0145547,0.0595287,0.027592,0.0220103,0.0194319,0.0603454,0.0155185,0.09018,0.105841,0.0418952,0.0196173,0.030408,0.0183972,0.0215991,0.0187951,0.0253612,0.0146788,0.02321,0.0206925,0.0135674,0.0234416,0.0200826,0.0099429,0.0238192,0.00792648,0.0223085
169,0.0205912,0.0246036,0.0339785,0.0115824,0.0332291,0.00758877,0.0187116,0.0244508,0.0172435,0.0232735,0.0165473,0.0492041,0.0177872,0.0146952,0.00671046,0.0153747,0.00813807,0.0257692,0.0176148,0.0355038,0.0151008,0.0599055,0.028335,0.020891,0.0201575,0.0601829,0.0142683,0.0906371,0.10569,0.0424015,0.0199205,0.0298503,0.0182052,0.0201838,0.0188563,0.0256848,0.0126532,0.0209445,0.0187355,0.0114242,0.0230581,0.020055,0.00899378,0.0240899,0.00822331,0.0212348
170,0.0200452,0.0245284,0.0328949,0.0117519,0.0339019,0.00849391,0.0201668,0.0236574,0.0174224,0.0232636,0.0147893,0.0494013,0.0169088,0.0145587,0.00608735,0.0158533,0.00910513,0.0264087,0.0182651,0.0360072,0.0154024,0.0606943,0.0292694,0.0198338,0.0208994,0.0601899,0.0131009,0.0909615,0.105653,0.0429389,0.0203154,0.0292788,0.0180584,0.0188962,0.0188106,0.025964,0.0110483,0.0181931,0.0168504,0.00972584,0.0219326,0.0190347,0.00836852,0.023536,0.00808367,0.0200996
171,0.0194532,0.0243535,0.0317444,0.0121517,0.0346287,0.00962854,0.0218205,0.0230601,0.0176646,0.0232968,0.0137941,0.0497728,0.015668,0.0146668,0.00569211,0.0167552,0.0105336,0.0270361,0.0189655,0.0365893,0.0157511,0.062094,0.0303167,0.0189387,0.021934,0.0602441,0.0121931,0.0911221,0.105648,0.0435341,0.0208622,0.0287954,0.0183926,0.0177977,0.018548,0.0261365,0.00992637,0.0157459,0.0152142,0.0083473,0.0201695,0.0191732,0.00804792,0.0220157,0.00713233,0.0188909
172,0.018869,0.0239829,0.030808,0.012731,0.0353152,0.0110268,0.0237624,0.022946,0.0175927,0.0233765,0.0130329,0.0501517,0.0144389,0.0148418,0.00552458,0.0179318,0.012246,0.0279391,0.0197452,0.0369194,0.0162103,0.062905,0.0313685,0.0182407,0.0231846,0.0596615,0.0117489,0.0913894,0.10565,0.0441214,0.0215773,0.0283249,0.0201296,0.0170302,0.018243,0.026072,0.00911912,0.0138592,0.0139991,0.00719419,0.0178964,0.0192381,0.007955,0.0196387,0.00554199,0.0173882
173,0.0182035,0.0236433,0.0302905,0.0134997,0.0361664,0.0127087,0.0259402,0.0228924,0.0174446,0.0235459,0.012407,0.050688,0.0129088,0.0149633,0.00593773,0.019403,0.0143957,0.0290029,0.0202949,0.0369625,0.0167589,0.0632039,0.0323284,0.01789,0.0243471,0.0590769,0.0119973,0.0916527,0.105588,0.0446481,0.0224839,0.0275524,0.0237968,0.0169724,0.0178629,0.0257506,0.00864071,0.0125433,0.0133142,0.00634841,0.0152031,0.0184506,0.00786584,0.0164506,0.00381469,0.0156141
174,0.0174878,0.0233019,0.0299611,0.0144067,0.0372977,0.0142316,0.0278848,0.0226509,0.0174899,0.0237466,0.0120315,0.0512583,0.0113486,0.0152038,0.00713002,0.0209837,0.0165754,0.0298404,0.0215664,0.0368979,0.0175996,0.0632662,0.0330582,0.0178168,0.0256408,0.0585263,0.012832,0.0919034,0.105485,0.0450714,0.0236566,0.0269438,0.0272058,0.0178802,0.0174286,0.0253246,0.00869642,0.0120331,0.0136198,0.00610833,0.0124918,0.0164824,0.00762846,0.0125975,0.00239723,0.0148912
175,0.0168069,0.0228984,0.0296489,0.0153251,0.0383059,0.0154274,0.0294739,0.0224098,0.0175235,0.0240889,0.0118346,0.0518945,0.00985001,0.0156227,0.00814886,0.0224734,0.0184297,0.0302362,0.0276415,0.0368081,0.0186217,0.0630281,0.0336045,0.0182171,0.0270412,0.058014,0.0141183,0.0919172,0.105354,0.0453868,0.0250643,0.0269036,0.0254099,0.0195423,0.0164976,0.0249517,0.00960503,0.0127925,0.0151907,0.00697387,0.00999053,0.0129991,0.00738743,0.00865015,0.00153074,0.0169683
176,0.0162508,0.0218784,0.0295984,0.0161496,0.0392822,0.0164147,0.0307067,0.0224296,0.017555,0.0246903,0.0117591,0.0525639,0.00830129,0.0161447,0.00910985,0.0239982,0.0197308,0.0306511,0.038198,0.036673,0.0193222,0.0628982,0.0342336,0.0188954,0.0284871,0.0576053,0.0154199,0.0918649,0.105238,0.0455875,0.0266795,0.0265229,0.0186005,0.0201241,0.0146505,0.0246076,0.0113946,0.0152155,0.0182649,0.00911986,0.00753213,0.00956888,0.00747383,0.00513548,0.00237653,0.0188641
177,0.0159965,0.0208533,0.0294956,0.0169859,0.0403283,0.0174389,0.0316732,0.0226396,0.0177065,0.0253031,0.0116815,0.0532858,0.00785792,0.0165815,0.0104089,0.0254693,0.0208557,0.0310085,0.0427681,0.0363602,0.0195184,0.0628094,0.0348956,0.0198375,0.0299487,0.0572602,0.0165911,0.0918457,0.105098,0.0456115,0.0284092,0.0260002,0.012677,0.0183094,0.0115865,0.0240758,0.0138184,0.0192723,0.022453,0.0126267,0.00509377,0.00811009,0.00813357,0.00262843,0.00508314,0.0187519
178,0.0158362,0.020094,0.0293885,0.017659,0.040931,0.0183395,0.0326332,0.022899,0.017964,0.0254151,0.0114873,0.0539286,0.00977303,0.016968,0.0123773,0.0267273,0.021823,0.0312134,0.0383982,0.0359072,0.019916,0.0626502,0.0356778,0.0209199,0.0314342,0.0569759,0.0183297,0.0918052,0.105055,0.0455046,0.0302225,0.0255451,0.0100781,0.0144196,0.0106531,0.0235121,0.0168162,0.0240319,0.0257263,0.0166399,0.0050767,0.00926079,0.00969357,0.00495726,0.00872462,0.018222
179,0.015445,0.0199993,0.0293214,0.0182675,0.0413156,0.018959,0.0334516,0.0232145,0.0183943,0.0256139,0.0111526,0.054558,0.0129578,0.0181881,0.0144346,0.0276068,0.022602,0.0311511,0.0302128,0.0354471,0.0204479,0.0624173,0.0365632,0.0219434,0.0328326,0.056834,0.0203419,0.0918746,0.105001,0.0453586,0.0320706,0.025057,0.00945889,0.0103072,0.011841,0.0230682,0.0199999,0.0277604,0.0262603,0.0205888,0.00871099,0.012029,0.012823,0.00937594,0.0124708,0.0178663
180,0.0150976,0.0202654,0.0293226,0.0187077,0.0416977,0.0192759,0.0338932,0.0236012,0.0189189,0.026088,0.0109712,0.05518,0.0156204,0.0204636,0.0161723,0.0278994,0.0233659,0.0308255,0.0247862,0.0351061,0.0207057,0.0622357,0.0376594,0.0228421,0.0341209,0.0568785,0.0220754,0.0920366,0.105153,0.04524,0.0336274,0.0244534,0.00992722,0.0100916,0.0107053,0.0233024,0.022413,0.0289434,0.0257879,0.0239916,0.0129861,0.0159653,0.017382,0.0134276,0.0160377,0.0179777
181,0.0149435,0.0207506,0.0292886,0.0193903,0.0421307,0.0191327,0.0338309,0.0237052,0.0195076,0.0267011,0.0114425,0.0556781,0.0178019,0.0227638,0.0179287,0.0276069,0.0240002,0.0301349,0.0233751,0.0348193,0.0208547,0.0621522,0.0391863,0.0237038,0.0352101,0.0571062,0.0234698,0.0922366,0.105591,0.0451954,0.0345769,0.0245441,0.0113017,0.0121933,0.00950155,0.024434,0.0231715,0.0277303,0.0251611,0.0242858,0.0173155,0.0204639,0.0224823,0.0168167,0.0197441,0.0184461
182,0.0147298,0.0214638,0.0292903,0.0200269,0.0424354,0.0186134,0.0335704,0.0233362,0.0200359,0.0266347,0.0126559,0.0560145,0.0193091,0.0239441,0.0185718,0.0276335,0.0243631,0.0291547,0.0226609,0.0344569,0.0206615,0.0619805,0.0410416,0.0244789,0.0358165,0.0574283,0.0240278,0.0925233,0.106339,0.045285,0.0349896,0.0251392,0.0133328,0.0130992,0.00919411,0.0261144,0.0212826,0.0249351,0.0242734,0.0206904,0.0220852,0.024689,0.0272385,0.0195601,0.0237516,0.0189679
183,0.0142694,0.0222732,0.0294936,0.0203092,0.0426007,0.0180561,0.0329852,0.022871,0.0205897,0.0259568,0.0140744,0.0563545,0.0199298,0.023776,0.0181649,0.0273228,0.0244267,0.0279314,0.021801,0.034296,0.020079,0.0616049,0.0427758,0.0249361,0.0359713,0.0578033,0.023427,0.0928817,0.107299,0.0454449,0.0352451,0.0260571,0.0150772,0.0133793,0.00946736,0.0278625,0.0187948,0.0217036,0.0237158,0.0165644,0.0254398,0.0279161,0.0309301,0.0219861,0.0274283,0.0198246
184,0.0134137,0.0231093,0.0296667,0.0205146,0.0425389,0.0171625,0.0320841,0.0224175,0.0209693,0.0250293,0.0152047,0.0566291,0.0194714,0.0225359,0.0171351,0.0265755,0.0241148,0.0266156,0.0209529,0.0341427,0.0197255,0.0610985,0.0442794,0.0249672,0.0358165,0.0580337,0.0220527,0.0931203,0.108163,0.0455017,0.035647,0.0271868,0.0163606,0.0138351,0.0103164,0.0294677,0.0174225,0.0191972,0.0232385,0.0139331,0.0271972,0.0293264,0.0328275,0.0240317,0.0296703,0.0204034
185,0.0126639,0.0240591,0.0295317,0.0206064,0.0421793,0.0159651,0.030932,0.0219984,0.021229,0.0240539,0.0159718,0.0566709,0.0182728,0.0203793,0.015548,0.0254401,0.023193,0.0250392,0.019696,0.0339065,0.0200338,0.0606461,0.0454928,0.0246632,0.0353713,0.05821,0.0205048,0.0931186,0.108818,0.0452722,0.0363149,0.0281464,0.0174542,0.0141022,0.0110726,0.0307566,0.0165788,0.0183171,0.022236,0.0129266,0.0278975,0.0293823,0.0329899,0.0256383,0.0303003,0.0200729
186,0.0123684,0.0251233,0.0289343,0.0203786,0.0416167,0.0146445,0.0295853,0.021496,0.0212973,0.0232818,0.0161119,0.0566327,0.0166629,0.0180306,0.0135313,0.0240458,0.0219332,0.0232901,0.0182738,0.0333448,0.0201774,0.0602279,0.0461665,0.0241612,0.0347192,0.058295,0.0189455,0.0925969,0.109356,0.0448721,0.0368391,0.0285615,0.0182665,0.0142109,0.0116222,0.0317585,0.015804,0.0185867,0.0209244,0.0129782,0.0282038,0.0287876,0.0321238,0.0267957,0.0298613,0.0192169
187,0.012015,0.0262686,0.0280098,0.0199621,0.0409492,0.0132636,0.0281118,0.0209674,0.021179,0.0227701,0.0153228,0.0564289,0.0147909,0.0155175,0.0119941,0.0225681,0.0205468,0.0214881,0.0170319,0.0326437,0.0201128,0.0598054,0.0461205,0.0236379,0.0340217,0.0577722,0.0174398,0.0918606,0.11004,0.0444968,0.0367395,0.0284784,0.0186918,0.0144867,0.0120389,0.0324832,0.0155064,0.0190462,0.0200772,0.0135242,0.0281205,0.0281201,0.0308622,0.0273316,0.0289957,0.0182031
188,0.0117047,0.0274151,0.0269588,0.0197987,0.0401377,0.0116394,0.0266409,0.020361,0.0206719,0.0224952,0.0136075,0.0558254,0.0124988,0.0130832,0.0111726,0.0210621,0.0191127,0.0197535,0.0156063,0.0321791,0.0202133,0.0593265,0.0454541,0.0230138,0.033423,0.0572945,0.0159926,0.0913311,0.110612,0.0439818,0.0365989,0.0283627,0.0187445,0.015158,0.0124554,0.032402,0.0151582,0.0191059,0.0195698,0.0141071,0.0274229,0.0274288,0.029587,0.0270818,0.0278819,0.0170553
189,0.01071,0.0285445,0.0258577,0.0193142,0.0391682,0.00988719,0.025424,0.0197929,0.0199396,0.022402,0.0113084,0.0546753,0.0100044,0.0109478,0.00979699,0.0195576,0.0176835,0.0180326,0.014343,0.0320408,0.0208087,0.0588342,0.0446013,0.0222318,0.0329221,0.0569183,0.0146232,0.0908557,0.110964,0.0433161,0.0371053,0.0282581,0.0186509,0.016119,0.0129841,0.0315173,0.0144151,0.018476,0.0185095,0.0139201,0.0259533,0.0259868,0.0281514,0.0261072,0.0265972,0.0156047
190,0.00921305,0.029311,0.0244629,0.0187107,0.0380719,0.00900941,0.0243309,0.0194241,0.0192338,0.0224701,0.00871592,0.0533599,0.00804044,0.00895951,0.00857868,0.0181643,0.016419,0.0164225,0.0132643,0.0316944,0.0215868,0.0585112,0.0437713,0.0212721,0.0325297,0.056466,0.0133555,0.0902135,0.111065,0.043088,0.0379204,0.0281353,0.0185041,0.0171681,0.0139233,0.0302618,0.0131776,0.0171875,0.0167234,0.0123979,0.0238775,0.0238343,0.026215,0.0243693,0.0249968,0.0137994
