/forceset/addlong_r/activation	/forceset/recfem_r/activation	/forceset/vaslat_r/activation	/forceset/vasmed_r/activation	/forceset/tibant_r/activation	/forceset/bflh_r/activation	/forceset/semiten_r/activation	/forceset/gaslat_r/activation	/forceset/gasmed_r/activation	/forceset/soleus_r/activation
0.956611	0.995524	0.016696	0.024106	0.901288	0.067604	0.081464	0.025292	0.059759	0.100244
0.966659	0.996232	0.016654	0.024328	0.897263	0.069982	0.083027	0.024953	0.058570	0.099621
0.976605	0.997005	0.016602	0.024551	0.893151	0.072401	0.084588	0.024625	0.057352	0.098955
0.986425	0.997794	0.016543	0.024775	0.888927	0.074860	0.086145	0.024307	0.056114	0.098249
0.996107	0.998546	0.016476	0.025001	0.884560	0.077357	0.087694	0.023998	0.054861	0.097509
1.005647	0.999203	0.016403	0.025228	0.880019	0.079890	0.089234	0.023697	0.053600	0.096736
1.015043	0.999700	0.016325	0.025458	0.875280	0.082460	0.090767	0.023401	0.052336	0.095933
1.024290	0.999964	0.016241	0.025690	0.870327	0.085063	0.092293	0.023110	0.051074	0.095103
1.033372	0.999915	0.016153	0.025925	0.865149	0.087697	0.093815	0.022823	0.049816	0.094244
1.042261	0.999479	0.016060	0.026162	0.859744	0.090359	0.095332	0.022538	0.048568	0.093356
1.050920	0.998593	0.015963	0.026402	0.854117	0.093047	0.096847	0.022254	0.047331	0.092438
1.059303	0.997210	0.015861	0.026644	0.848296	0.095755	0.098356	0.021971	0.046106	0.091488
1.067357	0.995297	0.015755	0.026889	0.842322	0.098481	0.099859	0.021687	0.044897	0.090504
1.075022	0.992833	0.015646	0.027136	0.836246	0.101219	0.101351	0.021403	0.043702	0.089487
1.082230	0.989807	0.015535	0.027385	0.830110	0.103964	0.102828	0.021117	0.042524	0.088435
1.088910	0.986216	0.015421	0.027636	0.823953	0.106709	0.104284	0.020830	0.041361	0.087351
1.094987	0.982062	0.015307	0.027889	0.817805	0.109448	0.105714	0.020541	0.040213	0.086235
1.100386	0.977350	0.015193	0.028141	0.811687	0.112177	0.107112	0.020249	0.039079	0.085088
1.105042	0.972084	0.015081	0.028394	0.805612	0.114889	0.108474	0.019954	0.037960	0.083914
1.108894	0.966266	0.014972	0.028644	0.799579	0.117580	0.109796	0.019657	0.036855	0.082717
1.111896	0.959893	0.014865	0.028893	0.793579	0.120245	0.111072	0.019357	0.035765	0.081501
1.114014	0.952968	0.014763	0.029138	0.787596	0.122881	0.112296	0.019055	0.034692	0.080272
1.115224	0.945502	0.014664	0.029381	0.781603	0.125482	0.113461	0.018753	0.033636	0.079035
1.115507	0.937522	0.014571	0.029620	0.775571	0.128046	0.114562	0.018452	0.032600	0.077795
1.114845	0.929066	0.014482	0.029856	0.769456	0.130570	0.115592	0.018154	0.031586	0.076555
1.113214	0.920192	0.014400	0.030088	0.763210	0.133048	0.116543	0.017861	0.030595	0.075318
1.110579	0.910967	0.014324	0.030316	0.756773	0.135475	0.117412	0.017575	0.029628	0.074085
1.106904	0.901470	0.014254	0.030541	0.750080	0.137843	0.118194	0.017298	0.028687	0.072858
1.102157	0.891780	0.014192	0.030761	0.743057	0.140144	0.118884	0.017030	0.027773	0.071637
1.096317	0.881971	0.014136	0.030975	0.735627	0.142370	0.119479	0.016774	0.026885	0.070422
1.089381	0.872111	0.014088	0.031183	0.727719	0.144509	0.119976	0.016531	0.026024	0.069215
1.081367	0.862262	0.014046	0.031383	0.719273	0.146554	0.120370	0.016301	0.025191	0.068015
1.072311	0.852489	0.014012	0.031573	0.710243	0.148495	0.120657	0.016085	0.024385	0.066824
1.062267	0.842861	0.013985	0.031752	0.700602	0.150323	0.120830	0.015885	0.023609	0.065642
1.051303	0.833448	0.013965	0.031917	0.690332	0.152031	0.120882	0.015700	0.022861	0.064472
1.039493	0.824321	0.013952	0.032067	0.679421	0.153610	0.120808	0.015533	0.022144	0.063317
1.026909	0.815542	0.013946	0.032201	0.667863	0.155054	0.120601	0.015384	0.021459	0.062180
1.013618	0.807166	0.013948	0.032318	0.655665	0.156357	0.120258	0.015252	0.020808	0.061063
0.999675	0.799241	0.013956	0.032416	0.642860	0.157514	0.119777	0.015139	0.020191	0.059971
0.985132	0.791806	0.013971	0.032494	0.629508	0.158520	0.119159	0.015045	0.019609	0.058907
0.970044	0.784890	0.013992	0.032553	0.615697	0.159373	0.118407	0.014970	0.019065	0.057876
0.954466	0.778518	0.014018	0.032592	0.601524	0.160068	0.117528	0.014914	0.018559	0.056882
0.938464	0.772700	0.014049	0.032610	0.587090	0.160604	0.116529	0.014875	0.018093	0.055929
0.922107	0.767440	0.014084	0.032608	0.572491	0.160977	0.115418	0.014855	0.017666	0.055022
0.905471	0.762738	0.014123	0.032584	0.557820	0.161181	0.114203	0.014852	0.017279	0.054163
0.888631	0.758597	0.014165	0.032538	0.543167	0.161209	0.112892	0.014866	0.016933	0.053355
0.871667	0.755025	0.014211	0.032471	0.528616	0.161055	0.111490	0.014896	0.016627	0.052600
0.854654	0.752032	0.014259	0.032381	0.514246	0.160712	0.110000	0.014940	0.016361	0.051901
0.837666	0.749628	0.014310	0.032271	0.500131	0.160176	0.108428	0.014999	0.016135	0.051256
0.820774	0.747820	0.014364	0.032142	0.486343	0.159446	0.106777	0.015070	0.015947	0.050666
0.804046	0.746612	0.014420	0.031994	0.472948	0.158523	0.105055	0.015154	0.015798	0.050131
0.787548	0.746011	0.014477	0.031831	0.460009	0.157412	0.103269	0.015249	0.015686	0.049648
0.771343	0.746020	0.014535	0.031653	0.447583	0.156120	0.101430	0.015356	0.015611	0.049216
0.755485	0.746636	0.014594	0.031462	0.435726	0.154657	0.099549	0.015473	0.015573	0.048832
0.740020	0.747855	0.014651	0.031258	0.424486	0.153036	0.097639	0.015602	0.015569	0.048495
0.724985	0.749668	0.014705	0.031043	0.413910	0.151267	0.095711	0.015741	0.015600	0.048202
0.710415	0.752071	0.014757	0.030816	0.404039	0.149361	0.093778	0.015890	0.015665	0.047951
0.696341	0.755065	0.014805	0.030578	0.394909	0.147328	0.091849	0.016048	0.015763	0.047743
0.682794	0.758658	0.014847	0.030327	0.386554	0.145176	0.089934	0.016216	0.015894	0.047577
0.669801	0.762856	0.014883	0.030063	0.379001	0.142914	0.088043	0.016391	0.016060	0.047454
0.657390	0.767668	0.014913	0.029785	0.372272	0.140551	0.086182	0.016575	0.016259	0.047377
0.645582	0.773090	0.014935	0.029494	0.366385	0.138098	0.084360	0.016765	0.016494	0.047346
0.634397	0.779113	0.014949	0.029188	0.361350	0.135567	0.082582	0.016961	0.016764	0.047365
0.623849	0.785715	0.014954	0.028870	0.357176	0.132974	0.080854	0.017161	0.017069	0.047434
0.613947	0.792861	0.014951	0.028538	0.353862	0.130333	0.079182	0.017366	0.017411	0.047555
0.604694	0.800507	0.014939	0.028196	0.351406	0.127661	0.077568	0.017573	0.017789	0.047728
0.596090	0.808595	0.014917	0.027844	0.349798	0.124973	0.076018	0.017781	0.018204	0.047953
0.588131	0.817056	0.014884	0.027483	0.349026	0.122286	0.074532	0.017990	0.018657	0.048229
0.580807	0.825814	0.014840	0.027116	0.349074	0.119614	0.073114	0.018199	0.019148	0.048554
0.574101	0.834788	0.014785	0.026742	0.349920	0.116969	0.071765	0.018408	0.019676	0.048927
0.567992	0.843897	0.014717	0.026364	0.351538	0.114366	0.070486	0.018617	0.020242	0.049345
0.562446	0.853066	0.014637	0.025981	0.353900	0.111816	0.069276	0.018827	0.020845	0.049805
0.557428	0.862226	0.014545	0.025594	0.356971	0.109330	0.068136	0.019037	0.021484	0.050305
0.552895	0.871313	0.014440	0.025203	0.360713	0.106917	0.067063	0.019248	0.022160	0.050840
0.548809	0.880273	0.014324	0.024811	0.365087	0.104586	0.066054	0.019460	0.022870	0.051406
0.545130	0.889060	0.014195	0.024417	0.370048	0.102343	0.065106	0.019671	0.023613	0.052000
0.541824	0.897639	0.014056	0.024023	0.375552	0.100195	0.064215	0.019883	0.024390	0.052616
0.538858	0.905971	0.013906	0.023631	0.381556	0.098145	0.063377	0.020094	0.025198	0.053252
0.536196	0.914022	0.013745	0.023242	0.388015	0.096199	0.062587	0.020304	0.026036	0.053902
0.533799	0.921761	0.013574	0.022859	0.394884	0.094358	0.061843	0.020511	0.026903	0.054563
0.531626	0.929165	0.013394	0.022482	0.402115	0.092624	0.061141	0.020715	0.027798	0.055228
0.529635	0.936229	0.013204	0.022114	0.409655	0.090999	0.060480	0.020915	0.028718	0.055895
0.527790	0.942956	0.013005	0.021755	0.417449	0.089480	0.059860	0.021108	0.029663	0.056558
0.526060	0.949359	0.012797	0.021407	0.425443	0.088066	0.059279	0.021296	0.030632	0.057212
0.524419	0.955456	0.012580	0.021069	0.433587	0.086754	0.058737	0.021476	0.031625	0.057852
0.522847	0.961259	0.012356	0.020742	0.441836	0.085538	0.058236	0.021649	0.032640	0.058474
0.521324	0.966771	0.012125	0.020427	0.450150	0.084413	0.057774	0.021816	0.033679	0.059074
0.519831	0.971987	0.011889	0.020124	0.458494	0.083372	0.057352	0.021976	0.034742	0.059648
0.518343	0.976886	0.011649	0.019832	0.466832	0.082408	0.056968	0.022130	0.035830	0.060193
0.516834	0.981438	0.011405	0.019553	0.475131	0.081511	0.056621	0.022277	0.036941	0.060708
0.515268	0.985605	0.011158	0.019285	0.483361	0.080673	0.056308	0.022419	0.038077	0.061188
0.513612	0.989344	0.010911	0.019029	0.491497	0.079885	0.056025	0.022554	0.039237	0.061633
0.511827	0.992616	0.010663	0.018786	0.499519	0.079136	0.055768	0.022683	0.040420	0.062040
0.509880	0.995392	0.010415	0.018556	0.507410	0.078419	0.055536	0.022805	0.041623	0.062408
0.507737	0.997656	0.010168	0.018339	0.515160	0.077723	0.055323	0.022920	0.042847	0.062734
0.505364	0.999405	0.009923	0.018136	0.522760	0.077040	0.055127	0.023026	0.044088	0.063019
0.502727	1.000638	0.009680	0.017947	0.530206	0.076361	0.054946	0.023123	0.045346	0.063260
0.499787	1.001355	0.009440	0.017773	0.537505	0.075677	0.054778	0.023210	0.046620	0.063458
0.496502	1.001561	0.009204	0.017613	0.544672	0.074980	0.054622	0.023285	0.047911	0.063613
0.492832	1.001267	0.008971	0.017469	0.551724	0.074264	0.054477	0.023347	0.049219	0.063728
0.488740	1.000496	0.008743	0.017340	0.558679	0.073525	0.054342	0.023395	0.050546	0.063805
0.484202	0.999270	0.008520	0.017228	0.565546	0.072759	0.054218	0.023427	0.051893	0.063849
0.479207	0.997613	0.008303	0.017134	0.572330	0.071965	0.054103	0.023444	0.053264	0.063863
0.473756	0.995545	0.008093	0.017057	0.579031	0.071143	0.053998	0.023444	0.054661	0.063853
0.467863	0.993073	0.007891	0.016998	0.585647	0.070292	0.053902	0.023428	0.056089	0.063822
0.461545	0.990201	0.007698	0.016958	0.592172	0.069413	0.053814	0.023395	0.057551	0.063774
0.454820	0.986919	0.007514	0.016937	0.598598	0.068508	0.053732	0.023345	0.059050	0.063712
0.447701	0.983212	0.007340	0.016937	0.604914	0.067575	0.053658	0.023279	0.060591	0.063641
0.440200	0.979050	0.007176	0.016959	0.611110	0.066616	0.053590	0.023197	0.062175	0.063562
0.432332	0.974393	0.007024	0.017003	0.617176	0.065632	0.053526	0.023101	0.063805	0.063478
0.424115	0.969194	0.006884	0.017071	0.623109	0.064623	0.053467	0.022991	0.065484	0.063390
0.415572	0.963404	0.006756	0.017164	0.628906	0.063594	0.053410	0.022867	0.067213	0.063299
0.406733	0.956973	0.006640	0.017283	0.634571	0.062548	0.053354	0.022730	0.068995	0.063205
0.397634	0.949857	0.006538	0.017428	0.640116	0.061491	0.053297	0.022581	0.070833	0.063109
0.388314	0.942025	0.006450	0.017601	0.645556	0.060426	0.053237	0.022423	0.072731	0.063012
0.378818	0.933453	0.006376	0.017802	0.650908	0.059361	0.053175	0.022257	0.074693	0.062917
0.369190	0.924121	0.006317	0.018032	0.656187	0.058297	0.053109	0.022085	0.076723	0.062825
0.359476	0.914018	0.006273	0.018292	0.661410	0.057240	0.053041	0.021911	0.078826	0.062739
0.349722	0.903142	0.006245	0.018585	0.666596	0.056193	0.052970	0.021736	0.081007	0.062664
0.339971	0.891517	0.006232	0.018912	0.671766	0.055158	0.052899	0.021562	0.083268	0.062601
0.330260	0.879185	0.006236	0.019276	0.676933	0.054140	0.052829	0.021391	0.085613	0.062553
0.320624	0.866209	0.006255	0.019680	0.682109	0.053140	0.052764	0.021226	0.088045	0.062520
0.311092	0.852658	0.006290	0.020129	0.687295	0.052163	0.052705	0.021068	0.090565	0.062503
0.301693	0.838603	0.006342	0.020626	0.692491	0.051211	0.052656	0.020920	0.093174	0.062502
0.292450	0.824117	0.006410	0.021175	0.697690	0.050285	0.052619	0.020783	0.095873	0.062517
0.283389	0.809273	0.006495	0.021781	0.702880	0.049389	0.052598	0.020660	0.098663	0.062549
0.274529	0.794152	0.006598	0.022449	0.708045	0.048524	0.052595	0.020551	0.101541	0.062597
0.265888	0.778839	0.006718	0.023183	0.713172	0.047692	0.052612	0.020460	0.104505	0.062661
0.257480	0.763415	0.006857	0.023987	0.718244	0.046895	0.052649	0.020387	0.107552	0.062741
0.249317	0.747956	0.007014	0.024865	0.723244	0.046136	0.052709	0.020334	0.110679	0.062833
0.241408	0.732529	0.007190	0.025822	0.728161	0.045416	0.052789	0.020301	0.113881	0.062938
0.233760	0.717197	0.007386	0.026860	0.732990	0.044737	0.052890	0.020290	0.117151	0.063055
0.226379	0.702011	0.007601	0.027983	0.737733	0.044101	0.053011	0.020301	0.120484	0.063182
0.219272	0.687017	0.007838	0.029195	0.742390	0.043508	0.053149	0.020334	0.123872	0.063321
0.212441	0.672250	0.008095	0.030498	0.746957	0.042959	0.053304	0.020390	0.127306	0.063473
0.205892	0.657741	0.008374	0.031895	0.751429	0.042455	0.053473	0.020467	0.130777	0.063638
0.199628	0.643513	0.008675	0.033388	0.755803	0.041996	0.053655	0.020567	0.134272	0.063819
0.193653	0.629584	0.008999	0.034979	0.760078	0.041582	0.053849	0.020688	0.137781	0.064017
0.187971	0.615968	0.009347	0.036670	0.764255	0.041212	0.054055	0.020829	0.141286	0.064233
0.182584	0.602676	0.009719	0.038465	0.768333	0.040884	0.054273	0.020991	0.144772	0.064470
0.177492	0.589720	0.010118	0.040365	0.772307	0.040597	0.054504	0.021171	0.148219	0.064728
0.172699	0.577108	0.010544	0.042373	0.776166	0.040348	0.054750	0.021370	0.151608	0.065007
0.168204	0.564849	0.011000	0.044494	0.779893	0.040134	0.055013	0.021585	0.154918	0.065307
0.164006	0.552947	0.011486	0.046729	0.783469	0.039953	0.055295	0.021816	0.158127	0.065627
0.160105	0.541404	0.012004	0.049084	0.786873	0.039802	0.055599	0.022061	0.161212	0.065966
0.156499	0.530214	0.012555	0.051563	0.790087	0.039677	0.055930	0.022319	0.164152	0.066325
0.153184	0.519364	0.013142	0.054170	0.793095	0.039573	0.056291	0.022589	0.166923	0.066702
0.150155	0.508834	0.013765	0.056909	0.795880	0.039487	0.056686	0.022867	0.169507	0.067098
0.147405	0.498598	0.014427	0.059786	0.798421	0.039412	0.057121	0.023153	0.171883	0.067512
0.144924	0.488628	0.015127	0.062803	0.800688	0.039345	0.057598	0.023444	0.174035	0.067945
0.142701	0.478889	0.015868	0.065963	0.802647	0.039278	0.058122	0.023738	0.175947	0.068395
0.140724	0.469353	0.016651	0.069269	0.804260	0.039207	0.058694	0.024033	0.177608	0.068863
0.138976	0.459994	0.017476	0.072722	0.805492	0.039127	0.059317	0.024327	0.179009	0.069347
0.137444	0.450796	0.018343	0.076322	0.806322	0.039035	0.059992	0.024617	0.180142	0.069845
0.136109	0.441744	0.019255	0.080068	0.806751	0.038930	0.060720	0.024900	0.181007	0.070353
0.134954	0.432823	0.020211	0.083959	0.806802	0.038812	0.061501	0.025173	0.181601	0.070869
0.133961	0.424020	0.021213	0.087991	0.806507	0.038683	0.062335	0.025434	0.181923	0.071387
0.133110	0.415325	0.022260	0.092162	0.805898	0.038544	0.063223	0.025680	0.181977	0.071903
0.132384	0.406733	0.023354	0.096466	0.805000	0.038396	0.064166	0.025908	0.181766	0.072412
0.131762	0.398245	0.024495	0.100897	0.803837	0.038239	0.065166	0.026116	0.181298	0.072911
0.131224	0.389861	0.025684	0.105449	0.802428	0.038076	0.066223	0.026303	0.180580	0.073396
0.130751	0.381582	0.026922	0.110114	0.800791	0.037909	0.067341	0.026467	0.179621	0.073864
0.130319	0.373406	0.028211	0.114886	0.798941	0.037739	0.068523	0.026609	0.178434	0.074313
0.129906	0.365329	0.029552	0.119757	0.796893	0.037570	0.069773	0.026727	0.177031	0.074741
0.129489	0.357348	0.030946	0.124720	0.794654	0.037403	0.071096	0.026822	0.175427	0.075147
0.129049	0.349457	0.032397	0.129767	0.792223	0.037242	0.072498	0.026892	0.173635	0.075526
0.128566	0.341656	0.033905	0.134891	0.789594	0.037089	0.073985	0.026938	0.171672	0.075877
0.128027	0.333950	0.035472	0.140084	0.786753	0.036946	0.075565	0.026959	0.169554	0.076195
0.127420	0.326346	0.037099	0.145340	0.783680	0.036817	0.077243	0.026954	0.167298	0.076477
0.126736	0.318861	0.038788	0.150650	0.780353	0.036702	0.079029	0.026922	0.164919	0.076720
0.125970	0.311513	0.040540	0.156006	0.776737	0.036606	0.080930	0.026862	0.162432	0.076919
0.125120	0.304320	0.042357	0.161398	0.772794	0.036530	0.082953	0.026773	0.159853	0.077074
0.124186	0.297299	0.044243	0.166813	0.768478	0.036477	0.085106	0.026653	0.157196	0.077184
0.123169	0.290462	0.046199	0.172240	0.763746	0.036451	0.087397	0.026505	0.154474	0.077248
0.122070	0.283816	0.048228	0.177660	0.758562	0.036455	0.089834	0.026327	0.151699	0.077268
0.120888	0.277365	0.050334	0.183058	0.752893	0.036491	0.092423	0.026121	0.148881	0.077245
0.119622	0.271112	0.052520	0.188413	0.746707	0.036563	0.095171	0.025889	0.146029	0.077183
0.118272	0.265053	0.054789	0.193704	0.739970	0.036673	0.098084	0.025631	0.143149	0.077081
0.116837	0.259186	0.057142	0.198910	0.732645	0.036822	0.101164	0.025351	0.140247	0.076941
0.115317	0.253507	0.059582	0.204006	0.724694	0.037013	0.104416	0.025050	0.137324	0.076764
0.113714	0.248013	0.062109	0.208971	0.716087	0.037247	0.107844	0.024731	0.134382	0.076549
0.112033	0.242707	0.064724	0.213779	0.706810	0.037525	0.111452	0.024396	0.131422	0.076295
0.110278	0.237592	0.067426	0.218404	0.696863	0.037848	0.115244	0.024046	0.128445	0.075999
0.108456	0.232674	0.070214	0.222817	0.686262	0.038216	0.119228	0.023684	0.125450	0.075659
0.106576	0.227958	0.073085	0.226986	0.675032	0.038632	0.123410	0.023311	0.122439	0.075275
0.104648	0.223452	0.076036	0.230879	0.663214	0.039094	0.127800	0.022929	0.119413	0.074844
0.102681	0.219162	0.079061	0.234465	0.650868	0.039604	0.132406	0.022539	0.116375	0.074364
0.100685	0.215090	0.082157	0.237719	0.638068	0.040162	0.137238	0.022144	0.113327	0.073835
0.098671	0.211238	0.085315	0.240628	0.624902	0.040768	0.142308	0.021745	0.110274	0.073254
0.096647	0.207607	0.088528	0.243188	0.611461	0.041423	0.147626	0.021344	0.107219	0.072623
0.094623	0.204194	0.091786	0.245401	0.597834	0.042126	0.153203	0.020942	0.104168	0.071941
0.092606	0.200997	0.095081	0.247276	0.584109	0.042878	0.159049	0.020540	0.101125	0.071209
0.090601	0.198014	0.098400	0.248819	0.570367	0.043678	0.165174	0.020140	0.098098	0.070429
0.088615	0.195239	0.101731	0.250040	0.556683	0.044525	0.171586	0.019743	0.095090	0.069604
0.086651	0.192666	0.105063	0.250945	0.543128	0.045418	0.178290	0.019349	0.092108	0.068735
0.084712	0.190291	0.108382	0.251547	0.529761	0.046357	0.185292	0.018960	0.089159	0.067825
0.082802	0.188108	0.111673	0.251855	0.516637	0.047337	0.192592	0.018576	0.086246	0.066876
0.080921	0.186109	0.114922	0.251881	0.503803	0.048359	0.200190	0.018199	0.083376	0.065889
0.079071	0.184285	0.118115	0.251641	0.491297	0.049418	0.208083	0.017830	0.080551	0.064866
0.077253	0.182627	0.121237	0.251152	0.479152	0.050513	0.216265	0.017470	0.077775	0.063805
0.075466	0.181121	0.124279	0.250439	0.467394	0.051640	0.224728	0.017120	0.075050	0.062709
0.073708	0.179755	0.127232	0.249532	0.456041	0.052796	0.233462	0.016782	0.072378	0.061575
0.071979	0.178519	0.130091	0.248462	0.445106	0.053981	0.242455	0.016455	0.069758	0.060406
0.070277	0.177407	0.132852	0.247262	0.434597	0.055190	0.251692	0.016141	0.067190	0.059201
0.068601	0.176424	0.135511	0.245965	0.424515	0.056422	0.261156	0.015839	0.064676	0.057964
0.066951	0.175576	0.138063	0.244601	0.414856	0.057675	0.270826	0.015550	0.062214	0.056696
0.065327	0.174877	0.140508	0.243202	0.405613	0.058948	0.280678	0.015274	0.059804	0.055403
0.063730	0.174336	0.142847	0.241801	0.396775	0.060241	0.290686	0.015011	0.057447	0.054087
0.062163	0.173965	0.145087	0.240428	0.388332	0.061555	0.300819	0.014762	0.055144	0.052754
0.060627	0.173770	0.147239	0.239118	0.380272	0.062891	0.311044	0.014527	0.052896	0.051408
0.059125	0.173759	0.149317	0.237900	0.372581	0.064251	0.321326	0.014307	0.050704	0.050054
0.057659	0.173935	0.151336	0.236805	0.365242	0.065639	0.331626	0.014102	0.048570	0.048697
0.056229	0.174300	0.153313	0.235862	0.358238	0.067065	0.341904	0.013912	0.046496	0.047342
0.054836	0.174855	0.155263	0.235095	0.351548	0.068541	0.352113	0.013739	0.044485	0.045991
0.053482	0.175595	0.157202	0.234526	0.345147	0.070084	0.362210	0.013583	0.042537	0.044650
0.052167	0.176518	0.159142	0.234176	0.339010	0.071713	0.372147	0.013444	0.040655	0.043320
0.050893	0.177616	0.161096	0.234061	0.333104	0.073446	0.381875	0.013323	0.038841	0.042004
0.049663	0.178880	0.163078	0.234194	0.327395	0.075305	0.391344	0.013219	0.037097	0.040703
0.048477	0.180300	0.165100	0.234585	0.321843	0.077311	0.400507	0.013134	0.035424	0.039422
0.047339	0.181864	0.167178	0.235240	0.316407	0.079485	0.409321	0.013068	0.033823	0.038161
0.046250	0.183561	0.169328	0.236162	0.311043	0.081847	0.417751	0.013020	0.032295	0.036923
0.045214	0.185376	0.171569	0.237350	0.305707	0.084417	0.425773	0.012991	0.030840	0.035710
0.044231	0.187299	0.173920	0.238801	0.300363	0.087212	0.433368	0.012981	0.029459	0.034524
0.043302	0.189315	0.176399	0.240507	0.294977	0.090250	0.440521	0.012991	0.028152	0.033367
0.042429	0.191414	0.179020	0.242460	0.289524	0.093550	0.447225	0.013019	0.026919	0.032241
0.041612	0.193584	0.181799	0.244648	0.283979	0.097128	0.453486	0.013066	0.025759	0.031145
0.040850	0.195817	0.184748	0.247057	0.278327	0.101005	0.459324	0.013131	0.024670	0.030084
0.040142	0.198105	0.187882	0.249672	0.272562	0.105202	0.464762	0.013214	0.023653	0.029056
0.039488	0.200439	0.191212	0.252479	0.266687	0.109740	0.469828	0.013315	0.022705	0.028065
0.038885	0.202817	0.194750	0.255462	0.260711	0.114642	0.474545	0.013432	0.021826	0.027112
0.038333	0.205234	0.198506	0.258607	0.254644	0.119928	0.478936	0.013567	0.021013	0.026198
0.037832	0.207690	0.202491	0.261897	0.248493	0.125617	0.483020	0.013718	0.020264	0.025324
0.037379	0.210184	0.206710	0.265314	0.242266	0.131727	0.486818	0.013884	0.019576	0.024491
0.036975	0.212721	0.211173	0.268841	0.235967	0.138273	0.490345	0.014065	0.018947	0.023699
0.036618	0.215307	0.215886	0.272459	0.229602	0.145271	0.493613	0.014260	0.018375	0.022948
0.036307	0.217958	0.220859	0.276156	0.223176	0.152733	0.496633	0.014468	0.017855	0.022239
0.036041	0.220691	0.226102	0.279926	0.216695	0.160672	0.499410	0.014688	0.017384	0.021570
0.035820	0.223523	0.231622	0.283765	0.210168	0.169095	0.501948	0.014917	0.016959	0.020942
0.035640	0.226470	0.237425	0.287676	0.203608	0.178012	0.504250	0.015155	0.016577	0.020354
0.035500	0.229545	0.243516	0.291661	0.197028	0.187426	0.506316	0.015399	0.016234	0.019804
0.035399	0.232760	0.249893	0.295722	0.190443	0.197341	0.508150	0.015648	0.015928	0.019292
0.035332	0.236126	0.256556	0.299860	0.183872	0.207756	0.509758	0.015898	0.015654	0.018816
0.035297	0.239654	0.263500	0.304073	0.177334	0.218670	0.511150	0.016148	0.015409	0.018376
0.035292	0.243357	0.270721	0.308361	0.170850	0.230076	0.512331	0.016395	0.015192	0.017970
0.035313	0.247247	0.278208	0.312726	0.164440	0.241966	0.513306	0.016637	0.014997	0.017596
0.035357	0.251338	0.285954	0.317170	0.158127	0.254328	0.514082	0.016870	0.014823	0.017253
0.035422	0.255641	0.293946	0.321694	0.151935	0.267147	0.514672	0.017091	0.014666	0.016940
0.035506	0.260168	0.302169	0.326293	0.145890	0.280403	0.515097	0.017299	0.014522	0.016655
0.035605	0.264930	0.310610	0.330964	0.140016	0.294074	0.515382	0.017491	0.014390	0.016395
0.035718	0.269933	0.319252	0.335699	0.134339	0.308132	0.515552	0.017664	0.014267	0.016161
0.035842	0.275181	0.328075	0.340493	0.128880	0.322547	0.515627	0.017817	0.014150	0.015949
0.035978	0.280674	0.337059	0.345337	0.123660	0.337282	0.515628	0.017948	0.014037	0.015758
0.036123	0.286413	0.346178	0.350221	0.118698	0.352299	0.515566	0.018055	0.013927	0.015588
0.036277	0.292398	0.355403	0.355129	0.114010	0.367552	0.515455	0.018137	0.013817	0.015438
0.036441	0.298629	0.364701	0.360043	0.109613	0.382993	0.515301	0.018192	0.013706	0.015305
0.036616	0.305110	0.374042	0.364937	0.105518	0.398569	0.515112	0.018218	0.013592	0.015189
0.036802	0.311849	0.383393	0.369784	0.101739	0.414221	0.514898	0.018214	0.013473	0.015087
0.037001	0.318854	0.392728	0.374552	0.098286	0.429885	0.514669	0.018179	0.013347	0.014998
0.037213	0.326137	0.402021	0.379204	0.095169	0.445493	0.514433	0.018113	0.013212	0.014921
0.037439	0.333710	0.411249	0.383706	0.092394	0.460970	0.514196	0.018018	0.013066	0.014854
0.037680	0.341583	0.420390	0.388019	0.089968	0.476240	0.513964	0.017895	0.012909	0.014795
0.037937	0.349764	0.429419	0.392111	0.087897	0.491229	0.513742	0.017747	0.012738	0.014745
0.038208	0.358260	0.438307	0.395957	0.086184	0.505866	0.513538	0.017574	0.012554	0.014703
0.038496	0.367071	0.447021	0.399542	0.084833	0.520081	0.513358	0.017380	0.012356	0.014668
0.038801	0.376194	0.455526	0.402862	0.083845	0.533810	0.513201	0.017165	0.012144	0.014643
0.039127	0.385622	0.463788	0.405911	0.083224	0.546993	0.513065	0.016932	0.011918	0.014626
0.039476	0.395343	0.471772	0.408691	0.082968	0.559583	0.512943	0.016682	0.011678	0.014620
0.039854	0.405340	0.479445	0.411202	0.083080	0.571543	0.512828	0.016416	0.011425	0.014624
0.040268	0.415591	0.486779	0.413457	0.083557	0.582847	0.512714	0.016136	0.011158	0.014640
0.040725	0.426070	0.493747	0.415476	0.084399	0.593477	0.512594	0.015844	0.010878	0.014668
0.041234	0.436750	0.500331	0.417288	0.085602	0.603413	0.512465	0.015542	0.010585	0.014709
0.041803	0.447600	0.506516	0.418931	0.087162	0.612644	0.512314	0.015234	0.010279	0.014763
0.042442	0.458590	0.512294	0.420444	0.089075	0.621167	0.512130	0.014924	0.009962	0.014830
0.043160	0.469689	0.517661	0.421872	0.091335	0.628997	0.511894	0.014617	0.009632	0.014911
0.043967	0.480866	0.522612	0.423256	0.093935	0.636167	0.511589	0.014318	0.009291	0.015007
0.044872	0.492089	0.527140	0.424634	0.096866	0.642719	0.511201	0.014032	0.008939	0.015117
0.045883	0.503328	0.531238	0.426037	0.100120	0.648697	0.510712	0.013764	0.008575	0.015242
