/forceset/addlong_r/activation	/forceset/recfem_r/activation	/forceset/vaslat_r/activation	/forceset/vasmed_r/activation	/forceset/tibant_r/activation	/forceset/bflh_r/activation	/forceset/semiten_r/activation	/forceset/gaslat_r/activation	/forceset/gasmed_r/activation	/forceset/soleus_r/activation
0.028671	0.602868	0.306464	0.684971	0.044289	0.038770	0.038490	0.368133	0.419546	0.496056
0.027694	0.606444	0.308198	0.696275	0.043378	0.038214	0.037488	0.372626	0.421315	0.499772
0.026763	0.609729	0.310157	0.708028	0.042494	0.037730	0.036614	0.376995	0.422861	0.503390
0.025878	0.612724	0.312343	0.720211	0.041641	0.037319	0.035866	0.381216	0.424201	0.506911
0.025038	0.615434	0.314756	0.732799	0.040823	0.036983	0.035239	0.385265	0.425350	0.510336
0.024243	0.617872	0.317393	0.745762	0.040046	0.036722	0.034731	0.389124	0.426327	0.513674
0.023494	0.620055	0.320248	0.759069	0.039315	0.036539	0.034339	0.392778	0.427145	0.516935
0.022790	0.622002	0.323311	0.772691	0.038633	0.036435	0.034059	0.396211	0.427817	0.520131
0.022131	0.623731	0.326572	0.786599	0.038005	0.036411	0.033888	0.399408	0.428355	0.523273
0.021517	0.625254	0.330023	0.800761	0.037435	0.036467	0.033824	0.402352	0.428766	0.526365
0.020948	0.626580	0.333653	0.815140	0.036925	0.036605	0.033863	0.405023	0.429057	0.529415
0.020423	0.627714	0.337459	0.829691	0.036480	0.036824	0.034004	0.407398	0.429229	0.532430
0.019942	0.628660	0.341438	0.844359	0.036103	0.037127	0.034246	0.409454	0.429284	0.535417
0.019502	0.629428	0.345592	0.859079	0.035796	0.037514	0.034587	0.411162	0.429221	0.538387
0.019104	0.630030	0.349921	0.873780	0.035562	0.037987	0.035026	0.412496	0.429042	0.541351
0.018746	0.630486	0.354426	0.888393	0.035403	0.038547	0.035561	0.413429	0.428754	0.544321
0.018425	0.630814	0.359102	0.902850	0.035323	0.039194	0.036190	0.413943	0.428369	0.547314
0.018141	0.631033	0.363942	0.917099	0.035323	0.039930	0.036910	0.414030	0.427901	0.550361
0.017892	0.631155	0.368937	0.931095	0.035406	0.040756	0.037719	0.413698	0.427373	0.553495
0.017677	0.631186	0.374073	0.944803	0.035572	0.041673	0.038614	0.412965	0.426810	0.556756
0.017495	0.631124	0.379336	0.958193	0.035823	0.042681	0.039589	0.411860	0.426243	0.560181
0.017345	0.630963	0.384706	0.971228	0.036160	0.043783	0.040642	0.410409	0.425700	0.563802
0.017225	0.630697	0.390159	0.983860	0.036585	0.044979	0.041768	0.408635	0.425209	0.567645
0.017135	0.630321	0.395668	0.996031	0.037100	0.046269	0.042963	0.406557	0.424791	0.571730
0.017071	0.629831	0.401202	1.007667	0.037705	0.047656	0.044222	0.404189	0.424468	0.576069
0.017035	0.629225	0.406729	1.018678	0.038402	0.049137	0.045541	0.401542	0.424256	0.580667
0.017025	0.628504	0.412217	1.028962	0.039191	0.050713	0.046916	0.398624	0.424167	0.585524
0.017040	0.627673	0.417634	1.038404	0.040071	0.052382	0.048341	0.395448	0.424208	0.590639
0.017080	0.626735	0.422948	1.046882	0.041044	0.054142	0.049814	0.392029	0.424384	0.596000
0.017146	0.625694	0.428123	1.054279	0.042109	0.055993	0.051329	0.388390	0.424693	0.601597
0.017238	0.624550	0.433125	1.060495	0.043266	0.057930	0.052885	0.384556	0.425133	0.607412
0.017354	0.623294	0.437914	1.065465	0.044514	0.059953	0.054479	0.380559	0.425702	0.613430
0.017496	0.621911	0.442458	1.069163	0.045852	0.062056	0.056110	0.376433	0.426397	0.619634
0.017662	0.620382	0.446735	1.071601	0.047277	0.064239	0.057774	0.372214	0.427216	0.626007
0.017852	0.618679	0.450737	1.072808	0.048787	0.066498	0.059471	0.367934	0.428152	0.632529
0.018064	0.616771	0.454472	1.072821	0.050380	0.068830	0.061198	0.363625	0.429196	0.639177
0.018299	0.614626	0.457957	1.071677	0.052052	0.071232	0.062951	0.359313	0.430341	0.645928
0.018555	0.612207	0.461216	1.069428	0.053799	0.073699	0.064727	0.355019	0.431588	0.652757
0.018830	0.609483	0.464271	1.066145	0.055617	0.076229	0.066520	0.350765	0.432948	0.659646
0.019123	0.606426	0.467145	1.061927	0.057501	0.078815	0.068327	0.346571	0.434440	0.666577
0.019432	0.603017	0.469857	1.056888	0.059446	0.081453	0.070144	0.342454	0.436087	0.673533
0.019755	0.599248	0.472432	1.051150	0.061447	0.084136	0.071967	0.338433	0.437913	0.680495
0.020090	0.595121	0.474897	1.044833	0.063496	0.086856	0.073793	0.334525	0.439940	0.687437
0.020436	0.590650	0.477280	1.038045	0.065588	0.089604	0.075620	0.330744	0.442187	0.694326
0.020789	0.585851	0.479614	1.030884	0.067713	0.092370	0.077443	0.327105	0.444669	0.701119
0.021147	0.580745	0.481934	1.023438	0.069866	0.095142	0.079261	0.323619	0.447398	0.707767
0.021508	0.575351	0.484274	1.015785	0.072040	0.097908	0.081070	0.320292	0.450386	0.714218
0.021868	0.569696	0.486664	1.007991	0.074230	0.100654	0.082866	0.317131	0.453644	0.720422
0.022224	0.563814	0.489130	1.000114	0.076430	0.103365	0.084646	0.314142	0.457182	0.726340
0.022572	0.557747	0.491690	0.992200	0.078636	0.106025	0.086405	0.311332	0.461003	0.731941
0.022909	0.551545	0.494357	0.984287	0.080844	0.108618	0.088136	0.308708	0.465106	0.737203
0.023231	0.545261	0.497139	0.976411	0.083047	0.111127	0.089835	0.306276	0.469482	0.742107
0.023534	0.538948	0.500038	0.968604	0.085239	0.113536	0.091497	0.304036	0.474119	0.746633
0.023813	0.532660	0.503056	0.960894	0.087412	0.115827	0.093115	0.301987	0.479001	0.750762
0.024066	0.526444	0.506192	0.953303	0.089558	0.117982	0.094685	0.300122	0.484107	0.754472
0.024287	0.520342	0.509443	0.945843	0.091667	0.119985	0.096202	0.298433	0.489412	0.757747
0.024471	0.514392	0.512800	0.938518	0.093730	0.121818	0.097662	0.296905	0.494886	0.760569
0.024614	0.508627	0.516251	0.931321	0.095735	0.123465	0.099057	0.295526	0.500497	0.762920
0.024711	0.503075	0.519778	0.924244	0.097674	0.124911	0.100381	0.294282	0.506215	0.764775
0.024760	0.497759	0.523354	0.917274	0.099535	0.126141	0.101626	0.293165	0.512009	0.766104
0.024760	0.492698	0.526950	0.910395	0.101309	0.127144	0.102786	0.292170	0.517845	0.766873
0.024708	0.487913	0.530528	0.903581	0.102988	0.127910	0.103857	0.291295	0.523686	0.767046
0.024604	0.483420	0.534054	0.896801	0.104565	0.128432	0.104837	0.290537	0.529488	0.766590
0.024449	0.479234	0.537494	0.890015	0.106031	0.128706	0.105725	0.289893	0.535204	0.765480
0.024240	0.475364	0.540822	0.883187	0.107382	0.128731	0.106525	0.289363	0.540784	0.763698
0.023979	0.471814	0.544018	0.876292	0.108612	0.128516	0.107238	0.288949	0.546179	0.761243
0.023665	0.468584	0.547067	0.869316	0.109715	0.128075	0.107868	0.288656	0.551346	0.758133
0.023299	0.465670	0.549957	0.862261	0.110684	0.127428	0.108419	0.288485	0.556255	0.754404
0.022881	0.463062	0.552677	0.855134	0.111514	0.126594	0.108894	0.288441	0.560890	0.750105
0.022414	0.460747	0.555215	0.847943	0.112198	0.125595	0.109297	0.288532	0.565250	0.745289
0.021900	0.458710	0.557553	0.840693	0.112731	0.124448	0.109630	0.288764	0.569334	0.740002
0.021341	0.456937	0.559669	0.833383	0.113110	0.123170	0.109896	0.289143	0.573146	0.734286
0.020741	0.455410	0.561537	0.826009	0.113335	0.121779	0.110095	0.289670	0.576684	0.728171
0.020102	0.454110	0.563130	0.818561	0.113407	0.120289	0.110227	0.290345	0.579949	0.721686
0.019428	0.453013	0.564420	0.811021	0.113332	0.118714	0.110291	0.291163	0.582937	0.714857
0.018720	0.452094	0.565382	0.803357	0.113118	0.117066	0.110286	0.292117	0.585646	0.707719
0.017982	0.451324	0.565993	0.795530	0.112772	0.115357	0.110210	0.293197	0.588073	0.700314
0.017215	0.450678	0.566235	0.787489	0.112303	0.113599	0.110060	0.294388	0.590217	0.692695
0.016421	0.450132	0.566091	0.779181	0.111719	0.111805	0.109837	0.295675	0.592084	0.684921
0.015603	0.449665	0.565543	0.770552	0.111026	0.109985	0.109537	0.297040	0.593678	0.677061
0.014761	0.449258	0.564578	0.761557	0.110232	0.108150	0.109160	0.298468	0.595001	0.669194
0.013897	0.448888	0.563181	0.752157	0.109342	0.106310	0.108704	0.299941	0.596044	0.661407
0.013015	0.448531	0.561341	0.742316	0.108363	0.104474	0.108169	0.301447	0.596792	0.653785
0.012115	0.448157	0.559050	0.732001	0.107299	0.102650	0.107557	0.302971	0.597224	0.646416
0.011201	0.447734	0.556302	0.721182	0.106158	0.100843	0.106872	0.304500	0.597315	0.639377
0.010275	0.447227	0.553092	0.709844	0.104944	0.099060	0.106116	0.306019	0.597047	0.632739
0.009341	0.446597	0.549414	0.697995	0.103664	0.097303	0.105297	0.307517	0.596403	0.626565
0.008405	0.445806	0.545258	0.685670	0.102321	0.095578	0.104420	0.308983	0.595370	0.620916
0.007472	0.444813	0.540610	0.672922	0.100922	0.093887	0.103494	0.310410	0.593936	0.615845
0.006549	0.443586	0.535449	0.659813	0.099471	0.092232	0.102525	0.311789	0.592100	0.611404
0.005642	0.442100	0.529755	0.646402	0.097975	0.090613	0.101519	0.313110	0.589873	0.607640
0.004759	0.440334	0.523509	0.632743	0.096440	0.089032	0.100483	0.314361	0.587279	0.604593
0.003908	0.438278	0.516697	0.618881	0.094872	0.087490	0.099422	0.315536	0.584348	0.602299
0.003094	0.435920	0.509320	0.604854	0.093277	0.085987	0.098341	0.316632	0.581111	0.600787
0.002326	0.433250	0.501388	0.590693	0.091662	0.084524	0.097247	0.317652	0.577605	0.600079
0.001613	0.430252	0.492924	0.576423	0.090032	0.083105	0.096147	0.318604	0.573878	0.600191
0.000961	0.426912	0.483961	0.562062	0.088395	0.081733	0.095050	0.319498	0.569987	0.601135
0.000380	0.423215	0.474538	0.547623	0.086756	0.080413	0.093964	0.320344	0.565995	0.602915
-0.000122	0.419147	0.464700	0.533113	0.085119	0.079152	0.092901	0.321151	0.561963	0.605533
-0.000536	0.414702	0.454487	0.518540	0.083490	0.077956	0.091870	0.321924	0.557948	0.608985
-0.000853	0.409873	0.443939	0.503912	0.081872	0.076833	0.090883	0.322665	0.553998	0.613260
-0.001063	0.404658	0.433092	0.489239	0.080271	0.075792	0.089948	0.323373	0.550161	0.618340
-0.001157	0.399056	0.421982	0.474529	0.078689	0.074838	0.089075	0.324043	0.546477	0.624203
-0.001123	0.393075	0.410647	0.459791	0.077132	0.073979	0.088274	0.324670	0.542984	0.630825
-0.000953	0.386725	0.399127	0.445034	0.075604	0.073219	0.087549	0.325245	0.539713	0.638177
-0.000634	0.380025	0.387462	0.430275	0.074109	0.072562	0.086909	0.325761	0.536687	0.646229
-0.000156	0.373001	0.375695	0.415535	0.072649	0.072011	0.086356	0.326213	0.533922	0.654943
0.000492	0.365680	0.363864	0.400841	0.071227	0.071569	0.085895	0.326595	0.531427	0.664278
0.001321	0.358092	0.352009	0.386225	0.069845	0.071236	0.085527	0.326903	0.529206	0.674181
0.002343	0.350268	0.340164	0.371714	0.068502	0.071012	0.085254	0.327128	0.527254	0.684595
0.003570	0.342233	0.328363	0.357336	0.067198	0.070897	0.085077	0.327261	0.525558	0.695450
0.005014	0.334015	0.316634	0.343110	0.065933	0.070891	0.084994	0.327286	0.524102	0.706669
0.006687	0.325639	0.305002	0.329057	0.064703	0.070991	0.085006	0.327186	0.522865	0.718164
0.008603	0.317138	0.293491	0.315191	0.063506	0.071196	0.085111	0.326943	0.521821	0.729842
0.010779	0.308542	0.282120	0.301526	0.062341	0.071502	0.085309	0.326543	0.520946	0.741606
0.013228	0.299884	0.270911	0.288075	0.061205	0.071906	0.085600	0.325976	0.520220	0.753355
0.015966	0.291195	0.259880	0.274850	0.060096	0.072403	0.085983	0.325244	0.519621	0.764990
0.019011	0.282508	0.249044	0.261867	0.059012	0.072986	0.086459	0.324358	0.519133	0.776411
0.022377	0.273852	0.238414	0.249140	0.057952	0.073649	0.087027	0.323340	0.518737	0.787520
0.026082	0.265256	0.228001	0.236686	0.056913	0.074386	0.087687	0.322213	0.518415	0.798217
0.030143	0.256748	0.217812	0.224522	0.055894	0.075189	0.088438	0.321002	0.518145	0.808395
0.034576	0.248354	0.207859	0.212663	0.054893	0.076051	0.089277	0.319731	0.517896	0.817946
0.039397	0.240098	0.198151	0.201122	0.053907	0.076964	0.090200	0.318424	0.517636	0.826762
0.044623	0.231999	0.188696	0.189911	0.052935	0.077919	0.091205	0.317104	0.517325	0.834747
0.050269	0.224078	0.179506	0.179038	0.051973	0.078909	0.092285	0.315788	0.516923	0.841823
0.056351	0.216352	0.170588	0.168511	0.051020	0.079926	0.093437	0.314491	0.516384	0.847930
0.062883	0.208834	0.161950	0.158336	0.050072	0.080965	0.094657	0.313225	0.515661	0.853015
0.069881	0.201537	0.153598	0.148520	0.049128	0.082020	0.095942	0.311997	0.514710	0.857027
0.077359	0.194473	0.145536	0.139067	0.048184	0.083089	0.097292	0.310812	0.513494	0.859908
0.085331	0.187652	0.137768	0.129981	0.047238	0.084170	0.098707	0.309671	0.511987	0.861607
0.093811	0.181082	0.130295	0.121263	0.046291	0.085261	0.100189	0.308571	0.510172	0.862082
0.102813	0.174771	0.123116	0.112914	0.045340	0.086363	0.101743	0.307504	0.508031	0.861309
0.112350	0.168726	0.116230	0.104934	0.044387	0.087475	0.103375	0.306461	0.505548	0.859282
0.122435	0.162952	0.109632	0.097321	0.043430	0.088597	0.105092	0.305427	0.502699	0.856013
0.133079	0.157455	0.103317	0.090071	0.042470	0.089727	0.106902	0.304390	0.499463	0.851521
0.144296	0.152238	0.097279	0.083180	0.041509	0.090864	0.108814	0.303338	0.495826	0.845829
0.156096	0.147302	0.091512	0.076642	0.040548	0.092008	0.110836	0.302256	0.491791	0.838956
0.168489	0.142646	0.086007	0.070451	0.039590	0.093157	0.112974	0.301131	0.487380	0.830915
0.181487	0.138267	0.080757	0.064599	0.038635	0.094309	0.115235	0.299949	0.482626	0.821718
0.195097	0.134163	0.075753	0.059077	0.037686	0.095464	0.117624	0.298699	0.477566	0.811381
0.209329	0.130326	0.070988	0.053876	0.036745	0.096620	0.120144	0.297373	0.472241	0.799927
0.224189	0.126752	0.066453	0.048987	0.035814	0.097781	0.122799	0.295965	0.466694	0.787395
0.239684	0.123434	0.062140	0.044400	0.034895	0.098947	0.125591	0.294472	0.460965	0.773840
0.255819	0.120368	0.058044	0.040105	0.033990	0.100123	0.128520	0.292898	0.455097	0.759333
0.272596	0.117547	0.054157	0.036094	0.033102	0.101314	0.131588	0.291257	0.449127	0.743957
0.290018	0.114967	0.050473	0.032356	0.032231	0.102525	0.134795	0.289570	0.443093	0.727798
0.308085	0.112624	0.046986	0.028882	0.031382	0.103762	0.138140	0.287864	0.437031	0.710940
0.326792	0.110513	0.043691	0.025662	0.030555	0.105030	0.141622	0.286165	0.430979	0.693469
0.346132	0.108633	0.040582	0.022686	0.029753	0.106337	0.145236	0.284499	0.424977	0.675473
0.366092	0.106979	0.037653	0.019945	0.028979	0.107687	0.148978	0.282887	0.419070	0.657046
0.386657	0.105552	0.034902	0.017430	0.028234	0.109085	0.152838	0.281354	0.413303	0.638280
0.407803	0.104349	0.032321	0.015131	0.027521	0.110538	0.156809	0.279919	0.407717	0.619272
0.429504	0.103370	0.029907	0.013040	0.026841	0.112046	0.160882	0.278602	0.402351	0.600115
0.451729	0.102615	0.027653	0.011149	0.026196	0.113614	0.165048	0.277423	0.397238	0.580896
0.474441	0.102082	0.025556	0.009450	0.025587	0.115240	0.169300	0.276400	0.392405	0.561696
0.497602	0.101768	0.023608	0.007935	0.025014	0.116924	0.173633	0.275549	0.387874	0.542589
0.521165	0.101670	0.021804	0.006596	0.024480	0.118664	0.178044	0.274886	0.383664	0.523641
0.545085	0.101781	0.020138	0.005424	0.023985	0.120460	0.182529	0.274425	0.379790	0.504912
0.569309	0.102097	0.018603	0.004412	0.023531	0.122306	0.187086	0.274175	0.376261	0.486456
0.593788	0.102610	0.017195	0.003551	0.023118	0.124201	0.191710	0.274144	0.373083	0.468319
0.618467	0.103313	0.015906	0.002833	0.022748	0.126139	0.196397	0.274333	0.370257	0.450545
0.643297	0.104198	0.014731	0.002251	0.022423	0.128113	0.201137	0.274743	0.367779	0.433169
0.668226	0.105258	0.013665	0.001797	0.022144	0.130116	0.205920	0.275367	0.365639	0.416227
0.693204	0.106483	0.012702	0.001463	0.021913	0.132136	0.210733	0.276198	0.363823	0.399747
0.718181	0.107866	0.011837	0.001243	0.021731	0.134164	0.215562	0.277224	0.362311	0.383756
0.743107	0.109399	0.011066	0.001128	0.021600	0.136185	0.220390	0.278428	0.361079	0.368277
0.767927	0.111075	0.010383	0.001113	0.021523	0.138189	0.225203	0.279792	0.360099	0.353328
0.792586	0.112889	0.009786	0.001191	0.021502	0.140164	0.229987	0.281293	0.359340	0.338924
0.817021	0.114835	0.009269	0.001355	0.021540	0.142100	0.234730	0.282907	0.358766	0.325074
0.841165	0.116909	0.008830	0.001599	0.021639	0.143990	0.239421	0.284604	0.358341	0.311782
0.864939	0.119106	0.008465	0.001916	0.021801	0.145830	0.244055	0.286354	0.358026	0.299048
0.888255	0.121423	0.008169	0.002302	0.022031	0.147616	0.248623	0.288130	0.357784	0.286865
0.911015	0.123855	0.007941	0.002748	0.022329	0.149347	0.253121	0.289905	0.357573	0.275226
0.933109	0.126396	0.007775	0.003251	0.022700	0.151021	0.257544	0.291658	0.357350	0.264116
0.954422	0.129040	0.007670	0.003804	0.023144	0.152636	0.261884	0.293369	0.357069	0.253519
0.974835	0.131778	0.007621	0.004401	0.023664	0.154191	0.266133	0.295019	0.356683	0.243416
0.994231	0.134602	0.007625	0.005037	0.024261	0.155682	0.270281	0.296589	0.356146	0.233787
1.012499	0.137504	0.007679	0.005708	0.024938	0.157107	0.274316	0.298056	0.355412	0.224610
1.029538	0.140475	0.007780	0.006408	0.025694	0.158464	0.278227	0.299399	0.354436	0.215862
1.045259	0.143512	0.007923	0.007133	0.026534	0.159755	0.282005	0.300594	0.353172	0.207519
1.059586	0.146610	0.008106	0.007876	0.027457	0.160987	0.285643	0.301618	0.351575	0.199555
1.072460	0.149768	0.008324	0.008634	0.028469	0.162166	0.289138	0.302451	0.349598	0.191944
1.083841	0.152986	0.008575	0.009401	0.029571	0.163306	0.292490	0.303070	0.347196	0.184657
1.093701	0.156263	0.008853	0.010174	0.030768	0.164417	0.295704	0.303451	0.344333	0.177669
1.102025	0.159602	0.009157	0.010948	0.032062	0.165510	0.298785	0.303571	0.340989	0.170956
1.108804	0.163001	0.009481	0.011721	0.033458	0.166593	0.301739	0.303412	0.337159	0.164494
1.114027	0.166462	0.009823	0.012490	0.034958	0.167675	0.304571	0.302957	0.332848	0.158263
1.117674	0.169981	0.010180	0.013252	0.036566	0.168763	0.307280	0.302194	0.328067	0.152241
1.119723	0.173554	0.010549	0.014007	0.038284	0.169865	0.309867	0.301113	0.322832	0.146411
1.120156	0.177177	0.010928	0.014752	0.040115	0.170994	0.312332	0.299706	0.317169	0.140763
1.118968	0.180840	0.011314	0.015487	0.042062	0.172163	0.314680	0.297976	0.311115	0.135289
1.116173	0.184534	0.011707	0.016211	0.044126	0.173389	0.316919	0.295936	0.304715	0.129985
1.111807	0.188249	0.012103	0.016924	0.046309	0.174688	0.319061	0.293608	0.298013	0.124850
1.105925	0.191974	0.012502	0.017624	0.048612	0.176075	0.321120	0.291023	0.291054	0.119887
1.098602	0.195699	0.012901	0.018312	0.051035	0.177563	0.323108	0.288215	0.283881	0.115102
1.089923	0.199418	0.013298	0.018986	0.053578	0.179165	0.325035	0.285220	0.276536	0.110504
1.079987	0.203127	0.013692	0.019646	0.056241	0.180889	0.326908	0.282072	0.269060	0.106102
1.068894	0.206826	0.014080	0.020290	0.059022	0.182742	0.328733	0.278806	0.261495	0.101902
1.056748	0.210517	0.014460	0.020918	0.061919	0.184728	0.330515	0.275459	0.253877	0.097912
1.043650	0.214206	0.014831	0.021528	0.064929	0.186850	0.332256	0.272067	0.246244	0.094136
1.029695	0.217898	0.015191	0.022119	0.068049	0.189108	0.333956	0.268665	0.238633	0.090579
1.014969	0.221597	0.015538	0.022690	0.071275	0.191499	0.335609	0.265288	0.231077	0.087241
0.999548	0.225306	0.015871	0.023239	0.074599	0.194018	0.337210	0.261967	0.223610	0.084126
0.983492	0.229025	0.016191	0.023768	0.078015	0.196658	0.338747	0.258731	0.216261	0.081234
0.966854	0.232750	0.016496	0.024274	0.081517	0.199411	0.340207	0.255605	0.209057	0.078567
0.949681	0.236477	0.016787	0.024758	0.085094	0.202263	0.341575	0.252612	0.202024	0.076125
0.932017	0.240202	0.017064	0.025220	0.088736	0.205202	0.342834	0.249773	0.195185	0.073907
0.913906	0.243919	0.017327	0.025661	0.092432	0.208210	0.343965	0.247104	0.188562	0.071911
0.895394	0.247623	0.017577	0.026080	0.096171	0.211270	0.344948	0.244620	0.182174	0.070136
0.876529	0.251308	0.017813	0.026478	0.099937	0.214362	0.345767	0.242334	0.176040	0.068577
0.857363	0.254969	0.018038	0.026856	0.103717	0.217464	0.346403	0.240254	0.170175	0.067231
0.837951	0.258602	0.018251	0.027213	0.107494	0.220554	0.346844	0.238388	0.164591	0.066092
0.818349	0.262204	0.018453	0.027551	0.111250	0.223606	0.347078	0.236737	0.159299	0.065155
0.798620	0.265774	0.018645	0.027870	0.114968	0.226595	0.347098	0.235299	0.154307	0.064412
0.778827	0.269311	0.018826	0.028171	0.118625	0.229494	0.346897	0.234072	0.149623	0.063856
0.759039	0.272816	0.018997	0.028454	0.122203	0.232275	0.346467	0.233048	0.145252	0.063480
0.739321	0.276289	0.019158	0.028720	0.125680	0.234909	0.345802	0.232216	0.141198	0.063274
0.719740	0.279730	0.019308	0.028969	0.129035	0.237367	0.344891	0.231564	0.137464	0.063227
0.700351	0.283136	0.019447	0.029199	0.132254	0.239618	0.343721	0.231075	0.134049	0.063331
0.681208	0.286504	0.019575	0.029411	0.135323	0.241630	0.342276	0.230732	0.130956	0.063573
0.662357	0.289825	0.019690	0.029605	0.138236	0.243373	0.340541	0.230517	0.128180	0.063943
0.643846	0.293090	0.019792	0.029779	0.140989	0.244817	0.338503	0.230412	0.125720	0.064427
0.625720	0.296286	0.019880	0.029932	0.143583	0.245930	0.336158	0.230403	0.123570	0.065012
0.608025	0.299401	0.019954	0.030063	0.146020	0.246686	0.333510	0.230476	0.121724	0.065685
0.590805	0.302423	0.020014	0.030169	0.148309	0.247056	0.330571	0.230621	0.120175	0.066432
0.574099	0.305341	0.020058	0.030250	0.150467	0.247021	0.327359	0.230824	0.118911	0.067236
0.557941	0.308148	0.020089	0.030302	0.152513	0.246566	0.323894	0.231073	0.117922	0.068084
0.542365	0.310835	0.020105	0.030325	0.154471	0.245684	0.320198	0.231352	0.117195	0.068958
0.527399	0.313398	0.020107	0.030316	0.156362	0.244375	0.316291	0.231645	0.116715	0.069844
0.513070	0.315834	0.020097	0.030275	0.158208	0.242648	0.312190	0.231933	0.116465	0.070725
0.499401	0.318143	0.020074	0.030201	0.160028	0.240519	0.307910	0.232192	0.116428	0.071588
0.486413	0.320323	0.020041	0.030094	0.161843	0.238003	0.303461	0.232399	0.116583	0.072420
0.474119	0.322377	0.019997	0.029955	0.163673	0.235119	0.298851	0.232526	0.116911	0.073210
0.462533	0.324305	0.019944	0.029785	0.165536	0.231880	0.294086	0.232547	0.117390	0.073948
0.451658	0.326107	0.019882	0.029586	0.167452	0.228301	0.289168	0.232432	0.117996	0.074626
0.441500	0.327782	0.019812	0.029357	0.169438	0.224397	0.284101	0.232154	0.118707	0.075234
0.432064	0.329324	0.019735	0.029103	0.171512	0.220185	0.278896	0.231688	0.119500	0.075766
0.423363	0.330728	0.019651	0.028823	0.173688	0.215686	0.273562	0.231007	0.120351	0.076213
0.415414	0.331984	0.019560	0.028521	0.175982	0.210922	0.268117	0.230089	0.121233	0.076569
0.408240	0.333081	0.019463	0.028199	0.178404	0.205919	0.262577	0.228924	0.122121	0.076830
0.401864	0.334010	0.019360	0.027858	0.180964	0.200705	0.256956	0.227507	0.122986	0.076995
0.396309	0.334761	0.019251	0.027503	0.183668	0.195308	0.251269	0.225843	0.123797	0.077066
0.391591	0.335325	0.019137	0.027136	0.186523	0.189757	0.245525	0.223938	0.124525	0.077049
0.387723	0.335694	0.019018	0.026761	0.189531	0.184082	0.239733	0.221796	0.125139	0.076951
0.384712	0.335861	0.018893	0.026381	0.192692	0.178310	0.233899	0.219424	0.125612	0.076780
0.382563	0.335820	0.018764	0.025999	0.196004	0.172468	0.228027	0.216823	0.125920	0.076545
0.381274	0.335569	0.018629	0.025617	0.199464	0.166583	0.222121	0.213997	0.126041	0.076252
0.380840	0.335106	0.018490	0.025240	0.203065	0.160679	0.216185	0.210948	0.125963	0.075908
0.381254	0.334432	0.018347	0.024867	0.206800	0.154777	0.210227	0.207681	0.125676	0.075521
0.382506	0.333553	0.018199	0.024503	0.210659	0.148898	0.204252	0.204199	0.125171	0.075094
0.384583	0.332476	0.018049	0.024148	0.214628	0.143058	0.198268	0.200504	0.124447	0.074632
0.387471	0.331213	0.017897	0.023803	0.218691	0.137274	0.192282	0.196599	0.123506	0.074137
0.391154	0.329773	0.017744	0.023471	0.222830	0.131560	0.186303	0.192486	0.122353	0.073612
0.395611	0.328166	0.017590	0.023152	0.227024	0.125928	0.180342	0.188174	0.120998	0.073061
0.400817	0.326398	0.017436	0.022847	0.231250	0.120389	0.174411	0.183676	0.119454	0.072486
0.406739	0.324471	0.017284	0.022557	0.235484	0.114956	0.168522	0.179009	0.117734	0.071889
0.413343	0.322388	0.017132	0.022283	0.239703	0.109636	0.162688	0.174196	0.115850	0.071272
0.420585	0.320146	0.016983	0.022025	0.243884	0.104440	0.156919	0.169260	0.113815	0.070638
0.428416	0.317746	0.016836	0.021786	0.248002	0.099375	0.151224	0.164225	0.111640	0.069990
0.436783	0.315189	0.016690	0.021564	0.252030	0.094449	0.145614	0.159112	0.109334	0.069328
0.445626	0.312482	0.016546	0.021363	0.255940	0.089668	0.140095	0.153944	0.106909	0.068656
0.454879	0.309632	0.016403	0.021182	0.259705	0.085039	0.134677	0.148741	0.104373	0.067975
0.464472	0.306653	0.016262	0.021022	0.263299	0.080566	0.129369	0.143523	0.101737	0.067288
0.474332	0.303563	0.016121	0.020884	0.266696	0.076254	0.124177	0.138308	0.099008	0.066597
0.484388	0.300383	0.015981	0.020768	0.269871	0.072108	0.119108	0.133114	0.096199	0.065903
0.494569	0.297134	0.015842	0.020674	0.272796	0.068130	0.114167	0.127957	0.093322	0.065210
0.504808	0.293842	0.015705	0.020604	0.275449	0.064325	0.109360	0.122852	0.090390	0.064517
0.515046	0.290529	0.015570	0.020558	0.277806	0.060695	0.104689	0.117812	0.087416	0.063828
0.525224	0.287219	0.015437	0.020536	0.279847	0.057240	0.100158	0.112850	0.084413	0.063142
0.535292	0.283932	0.015307	0.020539	0.281552	0.053964	0.095773	0.107977	0.081391	0.062460
0.545200	0.280687	0.015181	0.020567	0.282897	0.050865	0.091538	0.103204	0.078362	0.061781
0.554900	0.277498	0.015057	0.020620	0.283864	0.047945	0.087459	0.098543	0.075334	0.061104
0.564342	0.274380	0.014937	0.020700	0.284440	0.045200	0.083541	0.094002	0.072317	0.060427
0.573476	0.271341	0.014821	0.020805	0.284622	0.042631	0.079788	0.089590	0.069320	0.059750
0.582243	0.268390	0.014708	0.020937	0.284415	0.040234	0.076203	0.085312	0.066351	0.059069
0.590582	0.265532	0.014599	0.021096	0.283831	0.038007	0.072787	0.081176	0.063416	0.058383
