/forceset/addlong_r/activation	/forceset/recfem_r/activation	/forceset/vaslat_r/activation	/forceset/vasmed_r/activation	/forceset/tibant_r/activation	/forceset/bflh_r/activation	/forceset/semiten_r/activation	/forceset/gaslat_r/activation	/forceset/gasmed_r/activation	/forceset/soleus_r/activation
0.044654	0.049538	0.105282	0.095484	0.375657	0.238666	0.320110	0.156640	0.207877	0.040938
0.045331	0.048894	0.106057	0.097256	0.372858	0.234500	0.317058	0.155558	0.205834	0.039979
0.045994	0.048252	0.106883	0.098996	0.370090	0.230465	0.314025	0.154351	0.203816	0.039057
0.046641	0.047613	0.107764	0.100706	0.367340	0.226584	0.311008	0.153036	0.201842	0.038175
0.047270	0.046978	0.108701	0.102386	0.364587	0.222879	0.308006	0.151628	0.199930	0.037338
0.047880	0.046347	0.109696	0.104036	0.361803	0.219372	0.305016	0.150137	0.198097	0.036547
0.048471	0.045721	0.110748	0.105656	0.358960	0.216079	0.302037	0.148576	0.196356	0.035805
0.049044	0.045103	0.111856	0.107245	0.356024	0.213018	0.299072	0.146954	0.194719	0.035115
0.049599	0.044493	0.113019	0.108803	0.352962	0.210202	0.296123	0.145281	0.193196	0.034478
0.050137	0.043894	0.114237	0.110334	0.349741	0.207640	0.293196	0.143564	0.191795	0.033896
0.050660	0.043310	0.115510	0.111845	0.346336	0.205341	0.290299	0.141809	0.190523	0.033368
0.051169	0.042743	0.116837	0.113345	0.342726	0.203307	0.287443	0.140021	0.189387	0.032896
0.051666	0.042197	0.118221	0.114846	0.338897	0.201541	0.284637	0.138204	0.188394	0.032479
0.052151	0.041674	0.119664	0.116358	0.334845	0.200042	0.281891	0.136361	0.187548	0.032117
0.052624	0.041178	0.121169	0.117892	0.330566	0.198807	0.279213	0.134495	0.186853	0.031810
0.053086	0.040709	0.122738	0.119457	0.326061	0.197834	0.276608	0.132610	0.186308	0.031556
0.053535	0.040272	0.124373	0.121059	0.321340	0.197121	0.274077	0.130707	0.185914	0.031355
0.053971	0.039867	0.126077	0.122703	0.316428	0.196662	0.271620	0.128792	0.185668	0.031205
0.054390	0.039499	0.127848	0.124393	0.311363	0.196452	0.269231	0.126870	0.185570	0.031104
0.054789	0.039169	0.129687	0.126131	0.306192	0.196484	0.266903	0.124946	0.185616	0.031051
0.055165	0.038881	0.131593	0.127921	0.300964	0.196748	0.264624	0.123025	0.185801	0.031044
0.055513	0.038638	0.133566	0.129764	0.295730	0.197236	0.262381	0.121111	0.186117	0.031082
0.055827	0.038441	0.135608	0.131662	0.290534	0.197942	0.260159	0.119208	0.186555	0.031161
0.056103	0.038294	0.137722	0.133617	0.285420	0.198860	0.257947	0.117320	0.187105	0.031281
0.056334	0.038198	0.139913	0.135629	0.280426	0.199982	0.255730	0.115453	0.187756	0.031438
0.056515	0.038154	0.142184	0.137699	0.275590	0.201300	0.253494	0.113612	0.188495	0.031630
0.056640	0.038164	0.144539	0.139825	0.270950	0.202804	0.251221	0.111803	0.189309	0.031855
0.056705	0.038230	0.146984	0.142007	0.266540	0.204484	0.248896	0.110032	0.190183	0.032112
0.056706	0.038351	0.149519	0.144239	0.262392	0.206328	0.246505	0.108303	0.191100	0.032399
0.056641	0.038529	0.152148	0.146517	0.258536	0.208324	0.244039	0.106622	0.192043	0.032714
0.056508	0.038764	0.154870	0.148833	0.254997	0.210460	0.241495	0.104990	0.192998	0.033055
0.056306	0.039058	0.157682	0.151180	0.251800	0.212718	0.238878	0.103409	0.193948	0.033421
0.056037	0.039410	0.160581	0.153546	0.248961	0.215081	0.236197	0.101879	0.194876	0.033809
0.055702	0.039822	0.163559	0.155920	0.246498	0.217526	0.233465	0.100398	0.195764	0.034217
0.055303	0.040293	0.166608	0.158289	0.244424	0.220032	0.230691	0.098965	0.196597	0.034643
0.054844	0.040824	0.169718	0.160641	0.242749	0.222572	0.227885	0.097575	0.197357	0.035084
0.054325	0.041413	0.172876	0.162961	0.241482	0.225122	0.225054	0.096226	0.198026	0.035540
0.053749	0.042060	0.176069	0.165240	0.240630	0.227657	0.222201	0.094911	0.198591	0.036010
0.053118	0.042765	0.179282	0.167465	0.240195	0.230158	0.219325	0.093626	0.199037	0.036493
0.052437	0.043528	0.182496	0.169627	0.240182	0.232610	0.216423	0.092363	0.199355	0.036987
0.051707	0.044348	0.185695	0.171718	0.240593	0.235001	0.213490	0.091117	0.199535	0.037494
0.050935	0.045224	0.188857	0.173730	0.241427	0.237322	0.210517	0.089881	0.199568	0.038009
0.050124	0.046154	0.191963	0.175657	0.242686	0.239559	0.207495	0.088651	0.199441	0.038534
0.049280	0.047138	0.194994	0.177489	0.244366	0.241699	0.204412	0.087426	0.199141	0.039065
0.048410	0.048172	0.197931	0.179224	0.246461	0.243723	0.201256	0.086207	0.198656	0.039602
0.047517	0.049253	0.200759	0.180862	0.248965	0.245614	0.198016	0.084995	0.197975	0.040144
0.046609	0.050380	0.203465	0.182409	0.251866	0.247352	0.194681	0.083795	0.197095	0.040691
0.045690	0.051548	0.206039	0.183874	0.255149	0.248915	0.191246	0.082609	0.196024	0.041241
0.044767	0.052755	0.208472	0.185271	0.258798	0.250284	0.187710	0.081442	0.194774	0.041796
0.043844	0.053996	0.210757	0.186613	0.262794	0.251436	0.184077	0.080296	0.193363	0.042356
0.042926	0.055269	0.212882	0.187914	0.267113	0.252351	0.180352	0.079179	0.191809	0.042918
0.042019	0.056568	0.214839	0.189187	0.271729	0.253013	0.176542	0.078095	0.190134	0.043484
0.041127	0.057891	0.216619	0.190442	0.276614	0.253408	0.172656	0.077053	0.188361	0.044053
0.040253	0.059233	0.218217	0.191687	0.281737	0.253526	0.168702	0.076059	0.186517	0.044623
0.039402	0.060593	0.219631	0.192931	0.287063	0.253359	0.164694	0.075122	0.184628	0.045195
0.038578	0.061965	0.220865	0.194181	0.292557	0.252900	0.160648	0.074247	0.182720	0.045768
0.037783	0.063350	0.221926	0.195444	0.298180	0.252139	0.156581	0.073441	0.180820	0.046341
0.037019	0.064746	0.222825	0.196725	0.303895	0.251074	0.152512	0.072708	0.178953	0.046913
0.036288	0.066156	0.223574	0.198030	0.309661	0.249705	0.148460	0.072053	0.177143	0.047483
0.035592	0.067580	0.224184	0.199365	0.315442	0.248042	0.144440	0.071479	0.175411	0.048049
0.034932	0.069023	0.224668	0.200735	0.321203	0.246104	0.140469	0.070992	0.173778	0.048610
0.034308	0.070486	0.225035	0.202146	0.326914	0.243914	0.136563	0.070597	0.172262	0.049164
0.033721	0.071971	0.225293	0.203602	0.332547	0.241498	0.132738	0.070298	0.170881	0.049710
0.033171	0.073481	0.225450	0.205111	0.338072	0.238881	0.129007	0.070102	0.169654	0.050249
0.032658	0.075015	0.225512	0.206676	0.343461	0.236087	0.125382	0.070012	0.168595	0.050780
0.032182	0.076575	0.225489	0.208302	0.348684	0.233138	0.121873	0.070034	0.167717	0.051304
0.031743	0.078160	0.225394	0.209996	0.353713	0.230055	0.118489	0.070173	0.167033	0.051823
0.031339	0.079768	0.225239	0.211764	0.358517	0.226855	0.115238	0.070432	0.166550	0.052339
0.030971	0.081399	0.225038	0.213613	0.363064	0.223554	0.112127	0.070814	0.166277	0.052853
0.030637	0.083050	0.224803	0.215547	0.367321	0.220168	0.109160	0.071321	0.166218	0.053370
0.030336	0.084719	0.224546	0.217570	0.371251	0.216710	0.106344	0.071957	0.166379	0.053891
0.030066	0.086407	0.224276	0.219684	0.374818	0.213192	0.103681	0.072723	0.166762	0.054420
0.029824	0.088111	0.224003	0.221885	0.377986	0.209624	0.101175	0.073620	0.167374	0.054962
0.029610	0.089830	0.223741	0.224172	0.380717	0.206018	0.098827	0.074653	0.168218	0.055522
0.029421	0.091561	0.223500	0.226539	0.382982	0.202383	0.096638	0.075823	0.169299	0.056103
0.029257	0.093302	0.223293	0.228984	0.384758	0.198727	0.094607	0.077134	0.170620	0.056708
0.029116	0.095054	0.223131	0.231502	0.386038	0.195062	0.092734	0.078587	0.172181	0.057342
0.028999	0.096815	0.223021	0.234090	0.386823	0.191394	0.091019	0.080184	0.173981	0.058007
0.028905	0.098590	0.222970	0.236748	0.387121	0.187732	0.089459	0.081927	0.176016	0.058706
0.028835	0.100380	0.222983	0.239473	0.386951	0.184085	0.088052	0.083814	0.178281	0.059441
0.028790	0.102189	0.223066	0.242261	0.386342	0.180459	0.086797	0.085846	0.180766	0.060216
0.028771	0.104018	0.223221	0.245107	0.385329	0.176860	0.085689	0.088019	0.183461	0.061036
0.028777	0.105871	0.223453	0.248005	0.383948	0.173292	0.084725	0.090330	0.186350	0.061906
0.028810	0.107748	0.223764	0.250947	0.382231	0.169756	0.083902	0.092777	0.189418	0.062832
0.028867	0.109654	0.224155	0.253926	0.380206	0.166254	0.083215	0.095355	0.192644	0.063821
0.028950	0.111592	0.224630	0.256935	0.377897	0.162781	0.082661	0.098060	0.196008	0.064878
0.029056	0.113570	0.225194	0.259970	0.375323	0.159336	0.082237	0.100886	0.199484	0.066012
0.029185	0.115597	0.225855	0.263026	0.372502	0.155913	0.081936	0.103828	0.203046	0.067229
0.029334	0.117683	0.226620	0.266098	0.369445	0.152507	0.081753	0.106879	0.206664	0.068536
0.029503	0.119841	0.227498	0.269178	0.366166	0.149113	0.081680	0.110032	0.210306	0.069940
0.029687	0.122083	0.228495	0.272255	0.362676	0.145724	0.081709	0.113283	0.213940	0.071446
0.029886	0.124423	0.229616	0.275313	0.358988	0.142336	0.081831	0.116628	0.217533	0.073059
0.030096	0.126871	0.230865	0.278335	0.355113	0.138944	0.082039	0.120061	0.221053	0.074783
0.030314	0.129439	0.232246	0.281303	0.351060	0.135544	0.082324	0.123579	0.224470	0.076622
0.030539	0.132137	0.233767	0.284200	0.346834	0.132133	0.082677	0.127177	0.227751	0.078578
0.030769	0.134972	0.235434	0.287011	0.342438	0.128710	0.083091	0.130850	0.230869	0.080655
0.031001	0.137954	0.237257	0.289727	0.337870	0.125277	0.083559	0.134594	0.233797	0.082853
0.031236	0.141093	0.239245	0.292346	0.333125	0.121837	0.084079	0.138405	0.236509	0.085175
0.031471	0.144395	0.241410	0.294872	0.328194	0.118393	0.084646	0.142280	0.238986	0.087620
0.031707	0.147868	0.243764	0.297315	0.323065	0.114949	0.085258	0.146220	0.241212	0.090188
0.031943	0.151517	0.246319	0.299687	0.317723	0.111511	0.085912	0.150225	0.243174	0.092878
0.032179	0.155346	0.249087	0.302002	0.312159	0.108084	0.086605	0.154298	0.244864	0.095690
0.032416	0.159358	0.252076	0.304274	0.306361	0.104678	0.087335	0.158443	0.246277	0.098621
0.032654	0.163554	0.255293	0.306518	0.300321	0.101303	0.088101	0.162662	0.247419	0.101670
0.032892	0.167932	0.258742	0.308754	0.294033	0.097972	0.088905	0.166956	0.248299	0.104836
0.033132	0.172491	0.262423	0.311004	0.287496	0.094698	0.089746	0.171333	0.248929	0.108114
0.033372	0.177230	0.266332	0.313289	0.280718	0.091492	0.090625	0.175800	0.249326	0.111502
0.033613	0.182145	0.270465	0.315630	0.273710	0.088365	0.091542	0.180368	0.249508	0.114995
0.033851	0.187234	0.274814	0.318044	0.266492	0.085327	0.092500	0.185048	0.249501	0.118588
0.034088	0.192493	0.279368	0.320544	0.259084	0.082385	0.093497	0.189851	0.249334	0.122277
0.034319	0.197915	0.284115	0.323143	0.251517	0.079547	0.094536	0.194786	0.249034	0.126053
0.034543	0.203492	0.289039	0.325848	0.243826	0.076818	0.095614	0.199862	0.248627	0.129907
0.034759	0.209211	0.294118	0.328662	0.236046	0.074204	0.096729	0.205087	0.248136	0.133829
0.034963	0.215059	0.299331	0.331586	0.228211	0.071707	0.097879	0.210466	0.247586	0.137809
0.035156	0.221019	0.304654	0.334614	0.220353	0.069331	0.099060	0.216002	0.246996	0.141833
0.035335	0.227072	0.310058	0.337739	0.212502	0.067077	0.100268	0.221699	0.246384	0.145892
0.035501	0.233199	0.315514	0.340946	0.204685	0.064946	0.101496	0.227556	0.245765	0.149974
0.035654	0.239380	0.320988	0.344219	0.196929	0.062938	0.102740	0.233572	0.245150	0.154072
0.035796	0.245597	0.326444	0.347540	0.189258	0.061052	0.103994	0.239745	0.244552	0.158179
0.035928	0.251836	0.331846	0.350895	0.181692	0.059287	0.105253	0.246074	0.243985	0.162288
0.036051	0.258083	0.337158	0.354273	0.174250	0.057641	0.106511	0.252556	0.243463	0.166389
0.036168	0.264329	0.342350	0.357665	0.166950	0.056113	0.107767	0.259191	0.243002	0.170475
0.036280	0.270561	0.347392	0.361065	0.159804	0.054699	0.109018	0.265977	0.242618	0.174537
0.036386	0.276768	0.352263	0.364465	0.152825	0.053400	0.110266	0.272913	0.242322	0.178566
0.036488	0.282938	0.356942	0.367854	0.146022	0.052213	0.111511	0.280000	0.242127	0.182555
0.036587	0.289061	0.361414	0.371227	0.139404	0.051136	0.112752	0.287242	0.242042	0.186495
0.036681	0.295129	0.365658	0.374579	0.132977	0.050166	0.113990	0.294640	0.242075	0.190376
0.036771	0.301140	0.369654	0.377911	0.126747	0.049303	0.115225	0.302197	0.242232	0.194187
0.036855	0.307098	0.373384	0.381231	0.120715	0.048543	0.116455	0.309909	0.242513	0.197915
0.036931	0.313006	0.376833	0.384549	0.114886	0.047887	0.117680	0.317771	0.242918	0.201548
0.036998	0.318870	0.379995	0.387878	0.109260	0.047334	0.118898	0.325772	0.243442	0.205071
0.037054	0.324694	0.382871	0.391229	0.103841	0.046882	0.120106	0.333902	0.244078	0.208472
0.037094	0.330479	0.385470	0.394615	0.098628	0.046532	0.121300	0.342147	0.244817	0.211738
0.037118	0.336227	0.387806	0.398043	0.093623	0.046283	0.122476	0.350493	0.245652	0.214860
0.037122	0.341942	0.389893	0.401517	0.088824	0.046134	0.123633	0.358925	0.246573	0.217834
0.037106	0.347628	0.391744	0.405041	0.084231	0.046082	0.124766	0.367425	0.247579	0.220661
0.037069	0.353289	0.393372	0.408617	0.079841	0.046126	0.125876	0.375974	0.248670	0.223349
0.037010	0.358926	0.394791	0.412248	0.075653	0.046263	0.126959	0.384549	0.249848	0.225914
0.036930	0.364539	0.396021	0.415939	0.071665	0.046489	0.128016	0.393127	0.251118	0.228375
0.036831	0.370129	0.397084	0.419693	0.067877	0.046800	0.129044	0.401681	0.252482	0.230752
0.036714	0.375702	0.398006	0.423510	0.064287	0.047192	0.130042	0.410189	0.253942	0.233070
0.036579	0.381270	0.398810	0.427386	0.060894	0.047660	0.131008	0.418634	0.255500	0.235353
0.036429	0.386850	0.399520	0.431314	0.057695	0.048198	0.131937	0.427002	0.257158	0.237628
0.036264	0.392465	0.400155	0.435282	0.054689	0.048802	0.132830	0.435284	0.258914	0.239918
0.036084	0.398141	0.400736	0.439276	0.051873	0.049466	0.133685	0.443472	0.260767	0.242243
0.035891	0.403902	0.401284	0.443277	0.049242	0.050184	0.134507	0.451559	0.262714	0.244621
0.035684	0.409770	0.401822	0.447268	0.046794	0.050949	0.135298	0.459534	0.264748	0.247068
0.035465	0.415765	0.402369	0.451233	0.044525	0.051754	0.136064	0.467385	0.266862	0.249595
0.035235	0.421899	0.402943	0.455161	0.042430	0.052593	0.136808	0.475101	0.269043	0.252211
0.034995	0.428187	0.403557	0.459049	0.040507	0.053456	0.137533	0.482674	0.271277	0.254923
0.034746	0.434637	0.404223	0.462902	0.038751	0.054339	0.138243	0.490105	0.273548	0.257736
0.034490	0.441260	0.404954	0.466729	0.037158	0.055234	0.138938	0.497403	0.275838	0.260652
0.034229	0.448061	0.405761	0.470538	0.035724	0.056136	0.139621	0.504585	0.278133	0.263671
0.033962	0.455041	0.406661	0.474332	0.034444	0.057038	0.140293	0.511668	0.280417	0.266792
0.033692	0.462198	0.407669	0.478110	0.033312	0.057936	0.140956	0.518674	0.282673	0.270014
0.033420	0.469529	0.408800	0.481867	0.032324	0.058822	0.141609	0.525615	0.284884	0.273332
0.033147	0.477023	0.410064	0.485596	0.031472	0.059691	0.142250	0.532503	0.287037	0.276742
0.032876	0.484674	0.411471	0.489294	0.030750	0.060539	0.142875	0.539344	0.289119	0.280233
0.032609	0.492473	0.413027	0.492958	0.030151	0.061361	0.143480	0.546140	0.291121	0.283793
0.032347	0.500414	0.414742	0.496588	0.029669	0.062156	0.144059	0.552890	0.293033	0.287408
0.032092	0.508495	0.416628	0.500188	0.029297	0.062922	0.144605	0.559584	0.294848	0.291065
0.031847	0.516715	0.418702	0.503755	0.029030	0.063660	0.145110	0.566210	0.296555	0.294747
0.031611	0.525079	0.420984	0.507286	0.028860	0.064372	0.145564	0.572754	0.298145	0.298440
0.031387	0.533591	0.423496	0.510771	0.028784	0.065059	0.145959	0.579202	0.299609	0.302129
0.031174	0.542261	0.426260	0.514198	0.028794	0.065722	0.146285	0.585550	0.300948	0.305798
0.030972	0.551094	0.429297	0.517554	0.028885	0.066364	0.146534	0.591798	0.302171	0.309435
0.030781	0.560097	0.432623	0.520833	0.029051	0.066987	0.146700	0.597953	0.303293	0.313022
0.030600	0.569268	0.436251	0.524035	0.029286	0.067594	0.146774	0.604023	0.304334	0.316547
0.030427	0.578602	0.440190	0.527168	0.029583	0.068187	0.146747	0.610014	0.305317	0.319993
0.030261	0.588087	0.444445	0.530249	0.029938	0.068770	0.146610	0.615927	0.306265	0.323350
0.030102	0.597703	0.449022	0.533294	0.030345	0.069344	0.146351	0.621759	0.307205	0.326609
0.029948	0.607428	0.453922	0.536318	0.030797	0.069910	0.145960	0.627512	0.308165	0.329769
0.029799	0.617236	0.459146	0.539334	0.031291	0.070472	0.145429	0.633196	0.309169	0.332829
0.029654	0.627105	0.464689	0.542353	0.031820	0.071033	0.144753	0.638831	0.310241	0.335789
0.029515	0.637014	0.470546	0.545388	0.032379	0.071596	0.143932	0.644444	0.311401	0.338646
0.029381	0.646954	0.476703	0.548452	0.032962	0.072167	0.142970	0.650070	0.312666	0.341397
0.029253	0.656921	0.483143	0.551557	0.033566	0.072749	0.141870	0.655743	0.314049	0.344043
0.029133	0.666919	0.489842	0.554719	0.034185	0.073344	0.140638	0.661493	0.315563	0.346586
0.029021	0.676958	0.496766	0.557961	0.034817	0.073957	0.139280	0.667345	0.317217	0.349033
0.028917	0.687051	0.503877	0.561312	0.035458	0.074591	0.137807	0.673317	0.319017	0.351390
0.028823	0.697209	0.511127	0.564811	0.036106	0.075248	0.136231	0.679424	0.320965	0.353659
0.028740	0.707443	0.518463	0.568491	0.036757	0.075934	0.134568	0.685675	0.323059	0.355841
0.028669	0.717757	0.525825	0.572386	0.037408	0.076649	0.132835	0.692079	0.325294	0.357935
0.028610	0.728146	0.533150	0.576521	0.038056	0.077396	0.131049	0.698635	0.327663	0.359938
0.028565	0.738601	0.540373	0.580913	0.038698	0.078175	0.129226	0.705340	0.330157	0.361849
0.028533	0.749106	0.547433	0.585578	0.039331	0.078987	0.127379	0.712181	0.332769	0.363669
0.028514	0.759644	0.554274	0.590527	0.039953	0.079830	0.125524	0.719136	0.335494	0.365398
0.028509	0.770195	0.560846	0.595770	0.040561	0.080702	0.123672	0.726172	0.338328	0.367042
0.028517	0.780736	0.567103	0.601312	0.041154	0.081603	0.121839	0.733250	0.341268	0.368616
0.028538	0.791243	0.573003	0.607151	0.041729	0.082530	0.120037	0.740327	0.344308	0.370142
0.028572	0.801688	0.578500	0.613283	0.042284	0.083480	0.118278	0.747359	0.347444	0.371652
0.028618	0.812044	0.583548	0.619696	0.042815	0.084450	0.116572	0.754303	0.350672	0.373175
0.028677	0.822280	0.588099	0.626373	0.043320	0.085437	0.114929	0.761117	0.353992	0.374737
0.028748	0.832364	0.592113	0.633291	0.043796	0.086435	0.113356	0.767761	0.357404	0.376361
0.028833	0.842264	0.595556	0.640420	0.044240	0.087438	0.111860	0.774189	0.360908	0.378068
0.028929	0.851944	0.598411	0.647725	0.044649	0.088440	0.110446	0.780354	0.364505	0.379876
0.029038	0.861364	0.600668	0.655171	0.045021	0.089431	0.109120	0.786207	0.368197	0.381802
0.029160	0.870475	0.602331	0.662719	0.045354	0.090402	0.107885	0.791697	0.371986	0.383860
0.029293	0.879225	0.603413	0.670335	0.045647	0.091344	0.106746	0.796784	0.375875	0.386061
0.029437	0.887555	0.603936	0.677986	0.045900	0.092247	0.105704	0.801434	0.379867	0.388417
0.029590	0.895413	0.603923	0.685637	0.046113	0.093104	0.104762	0.805620	0.383967	0.390938
0.029752	0.902750	0.603401	0.693252	0.046285	0.093908	0.103920	0.809323	0.388178	0.393631
0.029920	0.909531	0.602388	0.700793	0.046414	0.094656	0.103180	0.812525	0.392502	0.396500
0.030094	0.915731	0.600899	0.708234	0.046502	0.095343	0.102541	0.815213	0.396938	0.399551
0.030273	0.921333	0.598947	0.715560	0.046548	0.095964	0.102001	0.817366	0.401484	0.402783
0.030455	0.926324	0.596543	0.722766	0.046555	0.096516	0.101556	0.818958	0.406136	0.406195
0.030639	0.930685	0.593705	0.729848	0.046525	0.096994	0.101203	0.819954	0.410895	0.409783
0.030826	0.934391	0.590459	0.736800	0.046463	0.097398	0.100936	0.820311	0.415763	0.413544
0.031015	0.937405	0.586837	0.743611	0.046371	0.097724	0.100748	0.819976	0.420739	0.417472
0.031204	0.939689	0.582882	0.750260	0.046256	0.097972	0.100633	0.818899	0.425824	0.421558
0.031392	0.941203	0.578642	0.756727	0.046120	0.098141	0.100582	0.817027	0.431011	0.425791
0.031579	0.941907	0.574166	0.762995	0.045969	0.098229	0.100584	0.814320	0.436292	0.430156
0.031762	0.941763	0.569509	0.769053	0.045807	0.098235	0.100629	0.810746	0.441654	0.434637
0.031939	0.940738	0.564722	0.774901	0.045636	0.098157	0.100706	0.806291	0.447086	0.439215
0.032108	0.938804	0.559852	0.780546	0.045459	0.097993	0.100801	0.800957	0.452570	0.443871
0.032266	0.935944	0.554942	0.786007	0.045280	0.097745	0.100904	0.794759	0.458089	0.448592
0.032411	0.932154	0.550028	0.791306	0.045100	0.097411	0.101002	0.787719	0.463617	0.453368
0.032540	0.927445	0.545137	0.796467	0.044921	0.096993	0.101085	0.779862	0.469129	0.458194
0.032649	0.921836	0.540292	0.801512	0.044744	0.096490	0.101147	0.771204	0.474594	0.463062
0.032735	0.915355	0.535508	0.806454	0.044570	0.095904	0.101183	0.761764	0.479984	0.467963
0.032797	0.908025	0.530790	0.811298	0.044401	0.095234	0.101191	0.751560	0.485269	0.472884
0.032832	0.899863	0.526138	0.816038	0.044237	0.094483	0.101170	0.740619	0.490415	0.477808
0.032841	0.890882	0.521545	0.820660	0.044077	0.093654	0.101117	0.728985	0.495386	0.482714
0.032823	0.881096	0.516998	0.825139	0.043922	0.092754	0.101031	0.716715	0.500141	0.487573
0.032780	0.870523	0.512485	0.829438	0.043771	0.091787	0.100908	0.703886	0.504643	0.492359
0.032713	0.859190	0.507995	0.833511	0.043622	0.090759	0.100748	0.690587	0.508858	0.497043
0.032624	0.847133	0.503521	0.837306	0.043475	0.089672	0.100548	0.676913	0.512758	0.501602
0.032516	0.834396	0.499059	0.840774	0.043329	0.088531	0.100308	0.662959	0.516315	0.506017
0.032389	0.821030	0.494610	0.843875	0.043182	0.087338	0.100026	0.648815	0.519512	0.510276
0.032247	0.807096	0.490178	0.846580	0.043033	0.086097	0.099705	0.634561	0.522344	0.514371
0.032088	0.792658	0.485768	0.848870	0.042880	0.084813	0.099344	0.620274	0.524822	0.518303
0.031915	0.777787	0.481384	0.850732	0.042721	0.083491	0.098946	0.606019	0.526966	0.522081
0.031726	0.762555	0.477028	0.852154	0.042554	0.082134	0.098512	0.591853	0.528796	0.525715
0.031524	0.747034	0.472699	0.853125	0.042377	0.080749	0.098047	0.577827	0.530335	0.529222
0.031307	0.731291	0.468389	0.853641	0.042192	0.079341	0.097553	0.563979	0.531598	0.532627
0.031076	0.715390	0.464087	0.853705	0.041998	0.077914	0.097033	0.550344	0.532598	0.535962
0.030830	0.699388	0.459776	0.853323	0.041797	0.076473	0.096488	0.536948	0.533346	0.539258
0.030570	0.683331	0.455434	0.852502	0.041588	0.075024	0.095921	0.523815	0.533849	0.542544
0.030295	0.667255	0.451041	0.851244	0.041373	0.073570	0.095332	0.510964	0.534110	0.545838
0.030007	0.651187	0.446574	0.849544	0.041151	0.072116	0.094719	0.498413	0.534128	0.549159
0.029704	0.635148	0.442011	0.847384	0.040923	0.070665	0.094083	0.486175	0.533903	0.552524
0.029390	0.619152	0.437335	0.844734	0.040690	0.069220	0.093425	0.474263	0.533432	0.555956
0.029063	0.603213	0.432530	0.841553	0.040452	0.067784	0.092748	0.462689	0.532715	0.559481
0.028725	0.587339	0.427585	0.837790	0.040211	0.066356	0.092053	0.451466	0.531757	0.563127
0.028377	0.571541	0.422495	0.833393	0.039968	0.064940	0.091349	0.440608	0.530573	0.566919
0.028019	0.555832	0.417259	0.828321	0.039727	0.063535	0.090640	0.430132	0.529182	0.570878
0.027654	0.540225	0.411883	0.822546	0.039490	0.062147	0.089936	0.420052	0.527606	0.575019
0.027281	0.524738	0.406373	0.816062	0.039258	0.060776	0.089247	0.410381	0.525872	0.579352
0.026902	0.509389	0.400738	0.808883	0.039034	0.059429	0.088580	0.401132	0.524011	0.583886
0.026516	0.494199	0.394982	0.801039	0.038820	0.058109	0.087945	0.392313	0.522055	0.588629
0.026125	0.479186	0.389108	0.792571	0.038617	0.056820	0.087348	0.383927	0.520038	0.593587
0.025727	0.464370	0.383118	0.783528	0.038426	0.055568	0.086798	0.375973	0.517996	0.598763
0.025323	0.449774	0.377014	0.773958	0.038247	0.054356	0.086300	0.368450	0.515965	0.604157
0.024912	0.435418	0.370805	0.763907	0.038079	0.053190	0.085861	0.361353	0.513975	0.609757
0.024494	0.421323	0.364503	0.753418	0.037923	0.052072	0.085487	0.354674	0.512055	0.615544
0.024067	0.407507	0.358127	0.742525	0.037777	0.051005	0.085184	0.348401	0.510225	0.621491
0.023631	0.393986	0.351699	0.731256	0.037640	0.049992	0.084958	0.342520	0.508499	0.627561
0.023185	0.380769	0.345243	0.719635	0.037511	0.049034	0.084813	0.337013	0.506886	0.633710
0.022727	0.367864	0.338780	0.707683	0.037391	0.048134	0.084757	0.331864	0.505391	0.639890
0.022258	0.355271	0.332329	0.695423	0.037277	0.047291	0.084794	0.327055	0.504017	0.646048
0.021778	0.342992	0.325907	0.682883	0.037169	0.046507	0.084929	0.322566	0.502759	0.652132
0.021286	0.331025	0.319523	0.670098	0.037068	0.045783	0.085167	0.318376	0.501609	0.658084
0.020785	0.319371	0.313184	0.657110	0.036973	0.045121	0.085515	0.314466	0.500553	0.663842
0.020275	0.308030	0.306892	0.643969	0.036883	0.044522	0.085977	0.310822	0.499572	0.669337
0.019759	0.296999	0.300650	0.630728	0.036798	0.043988	0.086558	0.307434	0.498645	0.674492
0.019238	0.286275	0.294456	0.617442	0.036716	0.043522	0.087263	0.304298	0.497752	0.679227
0.018713	0.275847	0.288308	0.604163	0.036636	0.043124	0.088095	0.301411	0.496879	0.683459
0.018186	0.265708	0.282202	0.590937	0.036557	0.042797	0.089056	0.298772	0.496018	0.687114
0.017659	0.255844	0.276132	0.577807	0.036479	0.042542	0.090147	0.296379	0.495166	0.690128
0.017132	0.246246	0.270089	0.564810	0.036400	0.042359	0.091369	0.294233	0.494319	0.692456
0.016607	0.236904	0.264062	0.551982	0.036322	0.042249	0.092722	0.292332	0.493472	0.694071
0.016085	0.227812	0.258038	0.539351	0.036246	0.042213	0.094207	0.290677	0.492618	0.694959
0.015565	0.218967	0.252004	0.526939	0.036172	0.042249	0.095824	0.289265	0.491748	0.695108
0.015048	0.210366	0.245949	0.514763	0.036101	0.042360	0.097574	0.288101	0.490852	0.694504
0.014535	0.202007	0.239864	0.502832	0.036033	0.042543	0.099456	0.287196	0.489918	0.693131
0.014027	0.193887	0.233744	0.491151	0.035970	0.042801	0.101472	0.286568	0.488933	0.690973
0.013523	0.186003	0.227589	0.479721	0.035910	0.043131	0.103621	0.286236	0.487883	0.688014
