Time	Left	Right	Total	Trigger
16.67	-0.216	-0.006	-0.222	0
16.77	-0.219	-0.01	-0.23	0
16.88	-0.232	-0.035	-0.267	0
16.98	-0.263	-0.02	-0.283	0
17.08	-0.261	-0.006	-0.267	0
17.18	-0.261	-0.001	-0.262	0
17.28	-0.266	-0.007	-0.273	0
17.38	-0.27	-0.006	-0.276	0
17.48	-0.278	-0.005	-0.284	0
17.58	-0.273	-0.011	-0.284	0
17.68	-0.262	-0.011	-0.273	0
17.79	-0.261	-0.008	-0.269	0
17.89	-0.269	-0.009	-0.278	0
17.99	-0.276	-0.013	-0.289	0
18.09	-0.287	-0.008	-0.295	0
18.19	-0.289	-0.004	-0.294	0
18.29	-0.286	-0.009	-0.294	0
18.39	-0.293	-0.013	-0.306	0
18.49	-0.289	-0.021	-0.311	0
18.59	-0.285	-0.022	-0.307	0
18.7	-0.278	-0.012	-0.29	0
18.8	-0.273	-0.01	-0.282	0
18.9	-0.271	-0.009	-0.28	0
19	-0.267	0.007	-0.26	0
19.1	-0.27	0.012	-0.258	0
19.2	-0.279	-0.005	-0.284	0
19.3	-0.284	-0.013	-0.297	0
19.4	-0.287	-0.004	-0.292	0
19.5	-0.289	-0.008	-0.297	0
19.61	-0.284	-0.021	-0.305	0
19.71	-0.276	-0.012	-0.287	0
19.81	-0.273	-0.011	-0.284	0
19.91	-0.269	-0.006	-0.274	0
20.01	-0.272	0.001	-0.271	0
20.11	-0.281	-0.01	-0.292	0
20.21	-0.289	-0.018	-0.306	0
20.31	-0.287	-0.014	-0.301	0
20.41	-0.279	-0.009	-0.288	0
20.51	-0.268	-0.004	-0.272	0
20.61	-0.259	-0.004	-0.264	0
20.72	-0.262	-0.011	-0.273	0
20.82	-0.267	-0.015	-0.282	0
20.92	-0.265	-0.013	-0.278	0
21.02	-0.262	-0.008	-0.27	0
21.12	-0.262	-0	-0.262	0
21.22	-0.277	0.003	-0.274	0
21.32	-0.296	-0.005	-0.302	0
21.42	-0.309	-0.008	-0.317	0
21.52	-0.313	0.004	-0.31	0
21.63	-0.304	0	-0.304	0
21.73	-0.295	-0.014	-0.31	0
21.83	-0.304	-0.012	-0.316	0
21.93	-0.321	-0.002	-0.323	0
22.03	-0.326	-0.001	-0.327	0
22.13	-0.325	-0.009	-0.334	0
22.23	-0.321	-0.009	-0.33	0
22.33	-0.312	0.003	-0.309	0
22.43	-0.305	0.005	-0.3	0
22.54	-0.3	-0.002	-0.302	0
22.64	-0.301	-0.005	-0.306	0
22.74	-0.3	-0.006	-0.306	0
22.84	-0.294	0.006	-0.288	0
22.94	-0.293	0.005	-0.289	0
23.04	-0.295	-0	-0.296	0
23.14	-0.309	0	-0.309	0
23.24	-0.323	-0.002	-0.325	0
23.34	-0.319	-0.007	-0.326	0
23.45	-0.313	-0.017	-0.33	0
23.55	-0.32	-0.022	-0.342	0
23.65	-0.32	-0.016	-0.336	0
23.75	-0.298	-0.012	-0.31	0
23.85	-0.309	-0.013	-0.321	0
23.95	-0.321	-0.003	-0.323	0
24.05	-0.339	0.009	-0.329	0
24.15	-0.365	0.003	-0.361	0
24.25	-0.373	0.003	-0.369	0
24.35	-0.369	0.009	-0.36	0
24.45	-0.358	0.002	-0.356	0
24.56	-0.342	0	-0.342	0
24.66	-0.343	0.003	-0.34	0
24.76	-0.346	-0.004	-0.35	0
24.86	-0.341	-0.009	-0.35	0
24.96	-0.332	-0.007	-0.339	0
25.06	-0.291	-0.012	-0.302	0
25.16	-0.284	-0.013	-0.296	0
25.26	-0.285	-0.012	-0.297	0
25.36	-0.284	-0.008	-0.292	0
25.47	-0.286	-0.007	-0.293	0
25.57	-0.275	-0.017	-0.292	0
25.67	-0.268	-0.015	-0.282	0
25.77	-0.261	0.008	-0.253	0
25.87	-0.234	0.012	-0.222	0
25.97	-0.213	0.004	-0.209	0
26.07	-0.215	0.007	-0.208	0
26.17	-0.226	0.009	-0.217	0
26.27	-0.229	-0.005	-0.234	0
26.38	-0.222	-0.015	-0.237	0
26.48	-0.239	-0.016	-0.255	0
26.58	-0.232	-0.007	-0.238	0
26.68	-0.232	0.012	-0.22	0
26.78	-0.243	0.013	-0.23	0
26.88	-0.244	-0.005	-0.249	0
26.98	-0.235	-0.008	-0.243	0
27.08	-0.233	0.003	-0.23	0
27.18	-0.242	0.004	-0.238	0
27.29	-0.251	-0.005	-0.256	0
27.39	-0.25	-0.012	-0.262	0
27.49	-0.246	-0.015	-0.261	0
27.59	-0.246	-0.006	-0.253	0
27.69	-0.251	-0.002	-0.253	0
27.79	-0.222	-0.007	-0.229	0
27.89	-0.2	-0.007	-0.207	0
27.99	-0.189	-0.009	-0.198	0
28.09	-0.183	-0.005	-0.188	0
28.19	-0.169	-0.007	-0.176	0
28.29	-0.158	-0.006	-0.164	0
28.4	-0.149	0.003	-0.147	0
28.5	-0.14	0.004	-0.136	0
28.6	-0.127	0.007	-0.12	0
28.7	-0.116	0.014	-0.101	0
28.8	-0.115	-0.001	-0.116	0
28.9	-0.116	-0.012	-0.128	0
29	-0.127	-0.004	-0.131	0
29.1	-0.145	0.005	-0.14	0
29.2	-0.124	0.004	-0.12	0
29.31	-0.108	0.003	-0.105	0
29.41	-0.111	0	-0.111	0
29.51	-0.113	-0.002	-0.115	0
29.61	-0.105	-0.003	-0.108	0
29.71	-0.092	-0.003	-0.094	0
29.81	-0.096	-0.002	-0.098	0
29.91	-0.101	-0.003	-0.104	0
30.01	-0.098	-0	-0.098	0
30.11	-0.099	0.003	-0.096	0
30.22	-0.097	0.004	-0.092	0
30.32	-0.094	0.003	-0.091	0
30.42	-0.113	-0.007	-0.121	0
30.52	-0.123	-0.016	-0.139	0
30.62	-0.132	-0.013	-0.145	0
30.72	-0.149	-0.009	-0.158	0
30.82	-0.167	0.001	-0.166	0
30.92	-0.175	0.02	-0.155	0
31.02	-0.176	0.026	-0.149	0
31.13	-0.184	0.021	-0.164	0
31.23	-0.201	0.016	-0.185	0
31.33	-0.209	0.013	-0.195	0
31.43	-0.22	0.013	-0.207	0
31.53	-0.237	0.014	-0.223	0
31.63	-0.251	0.007	-0.244	0
31.73	-0.271	0.01	-0.261	0
31.83	-0.302	0.008	-0.294	0
31.93	-0.305	-0.001	-0.307	0
32.03	-0.311	-0.004	-0.315	0
32.13	-0.336	0.004	-0.333	0
32.24	-0.358	0.005	-0.353	0
32.34	-0.364	-0.002	-0.366	0
32.44	-0.359	0.002	-0.357	0
32.54	-0.356	0.012	-0.344	0
32.64	-0.36	0.016	-0.344	0
32.74	-0.365	0.021	-0.344	0
32.84	-0.365	0.017	-0.348	0
32.94	-0.36	0.01	-0.35	0
33.04	-0.35	0.01	-0.34	0
33.15	-0.358	0.013	-0.346	0
33.25	-0.356	0.013	-0.342	0
33.35	-0.337	0.01	-0.327	0
33.45	-0.316	-0.001	-0.318	0
33.55	-0.305	-0.007	-0.311	0
33.65	-0.296	0.006	-0.29	0
33.75	-0.271	0.013	-0.258	0
33.85	-0.237	0.009	-0.228	0
33.95	-0.212	0.007	-0.205	0
34.06	-0.202	0.008	-0.194	0
34.16	-0.197	-0.003	-0.2	0
34.26	-0.181	-0.012	-0.193	0
34.36	-0.157	-0.003	-0.16	0
34.46	-0.131	0.004	-0.128	0
34.56	-0.129	0.007	-0.121	0
34.66	-0.134	0.013	-0.121	0
34.76	-0.13	0.006	-0.124	0
34.86	-0.132	0.003	-0.129	0
34.97	-0.149	-0.002	-0.151	0
35.07	-0.161	0.007	-0.154	0
35.17	-0.173	0.021	-0.152	0
35.27	-0.188	0.017	-0.171	0
35.37	-0.202	0.012	-0.19	0
35.47	-0.204	0.013	-0.191	0
35.57	-0.196	0.014	-0.182	0
35.67	-0.203	0.015	-0.188	0
35.77	-0.238	0.013	-0.226	0
35.87	-0.246	0.009	-0.237	0
35.97	-0.259	0.006	-0.253	0
36.08	-0.282	0.002	-0.28	0
36.18	-0.308	0.002	-0.306	0
36.28	-0.321	0.011	-0.309	0
36.38	-0.323	0.018	-0.304	0
36.48	-0.322	0.009	-0.313	0
36.58	-0.323	0.001	-0.322	0
36.68	-0.326	0.008	-0.318	0
36.78	-0.324	0.008	-0.316	0
36.88	-0.321	0.009	-0.312	0
36.99	-0.317	0.022	-0.294	0
37.09	-0.306	0.015	-0.291	0
37.19	-0.311	0.003	-0.309	0
37.29	-0.321	0.01	-0.311	0
37.39	-0.327	0.019	-0.308	0
37.49	-0.343	0.018	-0.324	0
37.59	-0.348	0.004	-0.344	0
37.69	-0.326	0.009	-0.317	0
37.79	-0.315	0.01	-0.305	0
37.9	-0.314	0.003	-0.311	0
38	-0.296	0.001	-0.295	0
38.1	-0.28	-0.003	-0.283	0
38.2	-0.276	-0.001	-0.277	0
38.3	-0.257	0.009	-0.248	0
38.4	-0.238	0.006	-0.232	0
38.5	-0.247	-0.001	-0.248	0
38.6	-0.247	0	-0.247	0
38.7	-0.223	0.007	-0.217	0
38.81	-0.197	0.015	-0.182	0
38.91	-0.171	0.007	-0.164	0
39.01	-0.137	-0.004	-0.141	0
39.11	-0.112	0.003	-0.109	0
39.21	-0.102	0.015	-0.087	0
39.31	-0.092	0.02	-0.073	0
39.41	-0.086	0.01	-0.076	0
39.51	-0.076	0.008	-0.069	0
39.61	-0.072	0.015	-0.057	0
39.71	-0.081	0.005	-0.076	0
39.81	-0.1	0	-0.1	0
39.92	-0.119	0.011	-0.108	0
40.02	-0.141	0.019	-0.121	0
40.12	-0.147	0.028	-0.119	0
40.22	-0.145	0.021	-0.123	0
40.32	-0.162	0.008	-0.154	0
40.42	-0.188	0.009	-0.18	0
40.52	-0.201	0.013	-0.188	0
40.62	-0.201	0.004	-0.197	0
40.72	-0.202	-0.001	-0.203	0
40.83	-0.212	-0.004	-0.215	0
40.93	-0.227	0.001	-0.226	0
41.03	-0.239	0.011	-0.228	0
41.13	-0.245	0.008	-0.238	0
41.23	-0.255	0.004	-0.251	0
41.33	-0.277	0.004	-0.273	0
41.43	-0.306	0.004	-0.301	0
41.53	-0.32	0.01	-0.309	0
41.63	-0.321	0.018	-0.303	0
41.74	-0.325	0.024	-0.301	0
41.84	-0.33	0.025	-0.305	0
41.94	-0.334	0.021	-0.312	0
42.04	-0.329	0.012	-0.318	0
42.14	-0.312	-0.006	-0.318	0
42.24	-0.291	-0.01	-0.301	0
42.34	-0.278	-0	-0.278	0
42.44	-0.264	0.005	-0.259	0
42.54	-0.255	0.006	-0.249	0
42.65	-0.253	0.001	-0.252	0
42.75	-0.256	-0.003	-0.259	0
42.85	-0.257	-0.004	-0.261	0
42.95	-0.255	-0.003	-0.257	0
43.05	-0.248	0.004	-0.244	0
43.15	-0.243	0.011	-0.232	0
43.25	-0.253	0.014	-0.238	0
43.35	-0.26	0.015	-0.245	0
43.45	-0.253	0.022	-0.231	0
43.55	-0.243	0.024	-0.219	0
43.65	-0.239	0.006	-0.233	0
43.76	-0.222	-0.008	-0.23	0
43.86	-0.167	-0.008	-0.175	0
43.96	-0.155	0.002	-0.153	0
44.06	-0.142	0.011	-0.131	0
44.16	-0.132	0.015	-0.116	0
44.26	-0.117	0.021	-0.096	0
44.36	-0.1	0.026	-0.074	0
44.46	-0.088	0.022	-0.066	0
44.57	-0.074	0.012	-0.062	0
44.67	-0.072	0.006	-0.065	0
44.77	-0.083	0.008	-0.075	0
44.87	-0.089	0.012	-0.077	0
44.97	-0.099	0.013	-0.086	0
45.07	-0.117	0.016	-0.102	0
45.17	-0.147	0.017	-0.129	0
45.27	-0.163	0.015	-0.148	0
45.37	-0.17	0.017	-0.153	0
45.47	-0.188	0.016	-0.172	0
45.57	-0.209	0.01	-0.2	0
45.68	-0.229	0.015	-0.214	0
45.78	-0.256	0.022	-0.234	0
45.88	-0.272	0.018	-0.253	0
45.98	-0.275	0.013	-0.263	0
46.08	-0.282	0.018	-0.264	0
46.18	-0.286	0.029	-0.257	0
46.28	-0.291	0.038	-0.254	0
46.38	-0.296	0.03	-0.265	0
46.49	-0.28	0.009	-0.27	0
46.59	-0.278	0.005	-0.273	0
46.69	-0.273	0.015	-0.258	0
46.79	-0.271	0.021	-0.25	0
46.89	-0.286	0.016	-0.27	0
46.99	-0.306	0.011	-0.295	0
47.09	-0.31	0.009	-0.301	0
47.19	-0.307	0.006	-0.301	0
47.29	-0.309	0.017	-0.292	0
47.39	-0.301	0.036	-0.266	0
47.5	-0.29	0.033	-0.257	0
47.6	-0.288	0.018	-0.269	0
47.7	-0.289	0.01	-0.279	0
47.8	-0.274	0.01	-0.264	0
47.9	-0.283	0.018	-0.264	0
48	-0.286	0.027	-0.259	0
48.1	-0.269	0.03	-0.239	0
48.2	-0.243	0.02	-0.223	0
48.3	-0.204	0.013	-0.191	0
48.4	-0.17	0.012	-0.159	0
48.51	-0.157	0.011	-0.145	0
48.61	-0.143	0.017	-0.126	0
48.71	-0.132	0.027	-0.105	0
48.81	-0.117	0.032	-0.085	0
48.91	-0.102	0.017	-0.084	0
49.01	-0.084	0.007	-0.078	0
49.11	-0.048	0.007	-0.041	0
49.21	-0.034	0.002	-0.032	0
49.31	-0.034	0.015	-0.019	0
49.42	-0.032	0.028	-0.004	0
49.52	-0.025	0.016	-0.009	0
49.62	-0.033	0.013	-0.02	0
49.72	-0.053	0.006	-0.047	0
49.82	-0.073	0.015	-0.058	0
49.92	-0.092	0.021	-0.071	0
50.02	-0.107	0.009	-0.098	0
50.12	-0.112	0.004	-0.108	0
50.22	-0.111	0.013	-0.099	0
50.32	-0.115	0.016	-0.099	0
50.43	-0.134	0.023	-0.111	0
50.53	-0.148	0.034	-0.114	0
50.63	-0.146	0.029	-0.117	0
50.73	-0.164	0.024	-0.14	0
50.83	-0.171	0.026	-0.145	0
50.93	-0.163	0.025	-0.138	0
51.03	-0.17	0.024	-0.146	0
51.13	-0.196	0.022	-0.173	0
51.23	-0.221	0.014	-0.206	0
51.33	-0.238	0.015	-0.223	0
51.44	-0.249	0.019	-0.23	0
51.54	-0.248	0.01	-0.237	0
51.64	-0.253	0.007	-0.246	0
51.74	-0.268	0.004	-0.264	0
51.84	-0.286	0.001	-0.285	0
51.94	-0.296	0.005	-0.291	0
52.04	-0.301	0.007	-0.293	0
52.14	-0.293	0.016	-0.277	0
52.25	-0.291	0.027	-0.264	0
52.35	-0.303	0.026	-0.276	0
52.45	-0.317	0.02	-0.297	0
52.55	-0.33	0.015	-0.315	0
52.65	-0.331	0.016	-0.316	0
52.75	-0.33	0.013	-0.317	0
52.85	-0.325	0.008	-0.317	0
52.95	-0.315	0.007	-0.308	0
53.05	-0.317	0.004	-0.313	0
53.15	-0.323	0.013	-0.31	0
53.25	-0.322	0.025	-0.297	0
53.36	-0.314	0.02	-0.294	0
53.46	-0.297	0.016	-0.282	0
53.56	-0.285	0.025	-0.26	0
53.66	-0.279	0.037	-0.242	0
53.76	-0.273	0.026	-0.247	0
53.86	-0.266	0.016	-0.25	0
53.96	-0.26	0.026	-0.233	0
54.06	-0.24	0.027	-0.213	0
54.17	-0.198	0.016	-0.182	0
54.27	-0.164	0.016	-0.148	0
54.37	-0.141	0.021	-0.12	0
54.47	-0.084	0.016	-0.068	0
54.57	-0.068	0.017	-0.051	0
54.67	-0.045	0.03	-0.016	0
54.77	-0.026	0.026	-0.001	0
54.87	-0.018	0.02	0.002	0
54.97	-0.012	0.038	0.026	0
55.07	-0.005	0.046	0.04	0
55.18	-0.003	0.032	0.029	0
55.28	-0.014	0.02	0.006	0
55.38	-0.025	0.004	-0.021	0
55.48	-0.01	0.033	0.023	0
55.58	-0.007	0.043	0.035	0
55.68	-0.024	0.031	0.007	0
55.78	-0.036	0.021	-0.015	0
55.88	-0.064	0.034	-0.03	0
55.98	-0.075	0.043	-0.032	0
56.08	-0.104	0.041	-0.063	0
56.19	-0.138	0.038	-0.1	0
56.29	-0.16	0.034	-0.126	0
56.39	-0.171	0.028	-0.143	0
56.49	-0.182	0.021	-0.161	0
56.59	-0.197	0.02	-0.177	0
56.69	-0.211	0.022	-0.189	0
56.79	-0.225	0.022	-0.203	0
56.89	-0.245	0.02	-0.224	0
56.99	-0.263	0.029	-0.235	0
57.1	-0.268	0.032	-0.236	0
57.2	-0.297	0.031	-0.265	0
57.3	-0.297	0.039	-0.258	0
57.4	-0.288	0.037	-0.251	0
57.5	-0.279	0.026	-0.254	0
57.6	-0.271	0.013	-0.257	0
57.7	-0.266	0.008	-0.258	0
57.8	-0.257	0.015	-0.241	0
57.9	-0.247	0.021	-0.226	0
58	-0.241	0.021	-0.219	0
58.11	-0.236	0.027	-0.209	0
58.21	-0.244	0.027	-0.217	0
58.31	-0.254	0.026	-0.229	0
58.41	-0.257	0.01	-0.247	0
58.51	-0.23	0.014	-0.216	0
58.61	-0.236	0.013	-0.223	0
58.71	-0.259	0.005	-0.254	0
58.81	-0.289	0.009	-0.281	0
58.91	-0.32	0.024	-0.296	0
59.02	-0.319	0.034	-0.285	0
59.12	-0.299	0.026	-0.273	0
59.22	-0.277	0.024	-0.253	0
59.32	-0.249	0.023	-0.225	0
59.42	-0.237	0.023	-0.214	0
59.52	-0.239	0.021	-0.218	0
59.62	-0.233	0.017	-0.216	0
59.72	-0.227	0.016	-0.211	0
59.82	-0.216	0.021	-0.195	0
59.93	-0.209	0.032	-0.176	0
60.03	-0.197	0.023	-0.174	0
60.13	-0.189	0.009	-0.18	0
60.23	-0.187	0.005	-0.182	0
60.33	-0.177	0.009	-0.168	0
60.43	-0.161	0.017	-0.144	0
60.53	-0.16	0.022	-0.138	0
60.63	-0.167	0.029	-0.139	0
60.73	-0.169	0.033	-0.136	0
60.83	-0.155	0.024	-0.131	0
60.93	-0.147	0.025	-0.122	0
61.04	-0.151	0.033	-0.119	0
61.14	-0.156	0.034	-0.122	0
61.24	-0.149	0.031	-0.119	0
61.34	-0.135	0.019	-0.116	0
61.44	-0.119	0.027	-0.092	0
61.54	-0.122	0.027	-0.095	0
61.64	-0.146	0.032	-0.115	0
61.74	-0.172	0.034	-0.139	0
61.85	-0.18	0.03	-0.15	0
61.95	-0.179	0.034	-0.145	0
62.05	-0.174	0.039	-0.134	0
62.15	-0.155	0.042	-0.113	0
62.25	-0.136	0.04	-0.096	0
62.35	-0.129	0.032	-0.097	0
62.45	-0.14	0.026	-0.114	0
62.55	-0.149	0.027	-0.122	0
62.65	-0.141	0.029	-0.112	0
62.75	-0.129	0.021	-0.109	0
62.85	-0.122	0.009	-0.113	0
62.96	-0.127	0.01	-0.117	0
63.06	-0.134	0.014	-0.12	0
63.16	-0.125	0.017	-0.108	0
63.26	-0.109	0.013	-0.097	0
63.36	-0.096	0.004	-0.092	0
63.46	-0.09	0.01	-0.08	0
63.56	-0.096	0.011	-0.085	0
63.66	-0.105	-0	-0.106	0
63.77	-0.1	0.011	-0.088	0
63.87	-0.087	0.03	-0.057	0
63.97	-0.088	0.042	-0.046	0
64.07	-0.089	0.047	-0.042	0
64.17	-0.09	0.039	-0.051	0
64.27	-0.1	0.033	-0.067	0
64.37	-0.106	0.028	-0.078	0
64.47	-0.105	0.024	-0.082	0
64.57	-0.112	0.012	-0.1	0
64.67	-0.115	0.015	-0.1	0
64.78	-0.11	0.021	-0.09	0
64.88	-0.112	0.022	-0.09	0
64.98	-0.111	0.02	-0.091	0
65.08	-0.114	0.026	-0.089	0
65.18	-0.102	0.031	-0.071	0
65.28	-0.115	0.022	-0.093	0
65.38	-0.127	0.021	-0.106	0
65.48	-0.122	0.024	-0.099	0
65.58	-0.114	0.019	-0.095	0
65.68	-0.116	0.025	-0.091	0
65.79	-0.119	0.034	-0.085	0
65.89	-0.112	0.034	-0.078	0
65.99	-0.108	0.021	-0.086	0
66.09	-0.105	0.013	-0.093	0
66.19	-0.111	0.014	-0.097	0
66.29	-0.114	0.017	-0.098	0
66.39	-0.098	0.026	-0.071	0
66.49	-0.094	0.035	-0.059	0
66.59	-0.11	0.034	-0.075	0
66.7	-0.106	0.026	-0.08	0
66.8	-0.11	0.023	-0.087	0
66.9	-0.126	0.026	-0.1	0
67	-0.138	0.028	-0.111	0
67.1	-0.135	0.022	-0.113	0
67.2	-0.126	0.01	-0.116	0
67.3	-0.125	0.02	-0.105	0
67.4	-0.126	0.018	-0.108	0
67.5	-0.126	0.014	-0.112	0
67.6	-0.124	0.02	-0.103	0
67.71	-0.119	0.035	-0.083	0
67.81	-0.113	0.039	-0.074	0
67.91	-0.104	0.038	-0.066	0
68.01	-0.117	0.034	-0.082	0
68.11	-0.124	0.03	-0.093	0
68.21	-0.12	0.034	-0.085	0
68.31	-0.111	0.035	-0.076	0
68.41	-0.103	0.033	-0.07	0
68.51	-0.1	0.026	-0.075	0
68.61	-0.108	0.018	-0.09	0
68.72	-0.117	0.019	-0.099	0
68.82	-0.114	0.03	-0.084	0
68.92	-0.107	0.036	-0.071	0
69.02	-0.107	0.025	-0.083	0
69.12	-0.113	0.021	-0.092	0
69.22	-0.093	0.031	-0.062	0
69.32	-0.09	0.036	-0.054	0
69.42	-0.092	0.035	-0.058	0
69.53	-0.096	0.032	-0.065	0
69.63	-0.111	0.029	-0.083	0
69.73	-0.113	0.034	-0.079	0
69.83	-0.104	0.033	-0.071	0
69.93	-0.107	0.028	-0.079	0
70.03	-0.104	0.025	-0.079	0
